"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",16051000,"Erfurt, Stadt",206219,0.713069,2,4,2
"2",16052000,"Gera, Stadt",94492,0.878272,5,10,3
"3",16053000,"Jena, Stadt",108207,0.392632,1,1,1
"4",16054000,"Suhl, Stadt",36208,0.730431,3,5,2
"5",16055000,"Weimar, Stadt",63477,0.670479,1,1,1
"6",16056000,"Eisenach, Stadt",41884,0.794025,5,9,3
"7",16061045,"Heilbad Heiligenstadt, Stadt",16337,0.738845,3,6,2
"8",16061115,"Leinefelde-Worbis, Stadt",18513,0.776508,4,8,2
"9",16061116,"Am Ohmberg",3753,0.725946,3,5,2
"10",16061117,"Sonnenstein",4653,0.685317,1,2,1
"11",16061901,"Lindenberg/Eichsfeld",7930,0.709468,2,3,2
"12",16061903,"Dingelstädt",7561,0.728943,3,5,2
"13",16061904,"Eichsfelder Kessel",5451,0.711292,2,4,2
"14",16061906,"Eichsfeld-Wipperaue",7382,0.700576,2,3,2
"15",16061908,"Hanstein-Rusteberg",5591,0.672437,1,1,1
"16",16061909,"Leinetal",6849,0.685793,1,2,1
"17",16061912,"Uder",6449,0.683378,1,2,1
"18",16061913,"Westerwald-Obereichsfeld",4859,0.713011,2,4,2
"19",16061914,"Ershausen/Geismar",5402,0.700091,2,3,2
"20",16062005,"Ellrich, Stadt",5516,0.790406,4,8,2
"21",16062041,"Nordhausen, Stadt",41800,0.860201,5,10,3
"22",16062049,"Sollstedt",2974,0.853795,5,10,3
"23",16062062,"Hohenstein",2243,0.805273,5,9,3
"24",16062063,"Werther",3290,0.790156,4,8,2
"25",16062904,"Hainleite",5534,0.832025,5,10,3
"26",16062906,"Hohnstein/Südharz",7964,0.795731,5,9,3
"27",16062952,"Bleicherode, Stadt",8868,0.816292,5,9,3
"28",16062953,"Heringen/Helme, Stadt",6866,0.810109,5,9,3
"29",16063004,"Barchfeld-Immelborn",4694,0.692076,1,2,1
"30",16063076,"Treffurt, Stadt",5193,0.72205,2,4,2
"31",16063078,"Unterbreizbach",3519,0.662993,1,1,1
"32",16063082,"Vacha, Stadt",5383,0.686666,1,2,1
"33",16063092,"Wutha-Farnroda",6360,0.719689,2,4,2
"34",16063094,"Moorgrund",3374,0.671819,1,1,1
"35",16063097,"Gerstungen",5856,0.688234,1,2,1
"36",16063098,"Hörselberg-Hainich",6198,0.6689,1,1,1
"37",16063099,"Bad Liebenstein, Stadt",7877,0.713972,2,4,2
"38",16063101,"Krayenberggemeinde",5226,0.695865,2,3,2
"39",16063903,"Berka/Werra",6546,0.639471,1,1,1
"40",16063904,"Dermbach",9628,0.69304,1,2,1
"41",16063906,"Hainich-Werratal",10833,0.684573,1,2,1
"42",16063951,"Bad Salzungen, Stadt",17403,0.751694,3,6,2
"43",16063954,"Tiefenort",4821,0.697545,2,3,2
"44",16063955,"Marksuhl",3906,0.684942,1,2,1
"45",16063956,"Geisa, Stadt",7074,0.66127,1,1,1
"46",16063957,"Ruhla, Stadt",7652,0.693656,1,2,1
"47",16063958,"Kaltennordheim, Stadt",4292,0.707108,2,3,2
"48",16064003,"Bad Langensalza, Stadt",17521,0.85833,5,10,3
"49",16064014,"Dünwald",2298,0.774243,4,8,2
"50",16064046,"Mühlhausen/Thüringen, Stadt",33201,0.88984,5,10,3
"51",16064066,"Weinbergen",3058,0.780591,4,8,2
"52",16064071,"Unstruttal",3295,0.777886,4,8,2
"53",16064072,"Menteroda",2022,0.845729,5,10,3
"54",16064073,"Anrode",3237,0.805058,5,9,3
"55",16064901,"Bad Tennstedt",6926,0.820212,5,9,3
"56",16064906,"Unstrut-Hainich",6483,0.805944,5,9,3
"57",16064909,"Schlotheim",7756,0.865453,5,10,3
"58",16064951,"Herbsleben",3697,0.819291,5,9,3
"59",16064952,"Südeichsfeld",8850,0.776268,4,8,2
"60",16064953,"Vogtei",5578,0.792238,5,9,3
"61",16065002,"Artern/Unstrut, Stadt",5553,0.89788,5,10,3
"62",16065003,"Bad Frankenhausen/Kyffhäuser, Stadt",8734,0.873997,5,10,3
"63",16065032,"Helbedündorf",2376,0.808501,5,9,3
"64",16065061,"Roßleben, Stadt",5149,0.884784,5,10,3
"65",16065067,"Sondershausen, Stadt",21888,0.840851,5,10,3
"66",16065085,"Kyffhäuserland",4032,0.840947,5,10,3
"67",16065901,"An der Schmücke",7318,0.86393,5,10,3
"68",16065902,"Greußen",9252,0.865003,5,10,3
"69",16065906,"Mittelzentrum Artern",5702,0.871762,5,10,3
"70",16065952,"Ebeleben, Stadt",4418,0.863908,5,10,3
"71",16065954,"Wiehe, Stadt",2726,0.835624,5,10,3
"72",16066006,"Benshausen",2383,0.757006,4,7,2
"73",16066023,"Floh-Seligenthal",6154,0.740586,3,6,2
"74",16066047,"Oberhof, Stadt",1664,0.755694,4,7,2
"75",16066063,"Schmalkalden, Kurort, Stadt",19501,0.792283,5,9,3
"76",16066069,"Steinbach-Hallenberg, Kurort, Stadt",5046,0.764642,4,7,2
"77",16066074,"Brotterode-Trusetal, Stadt",6326,0.737979,3,6,2
"78",16066092,"Zella-Mehlis, Stadt",10669,0.786131,4,8,2
"79",16066093,"Rhönblick",2779,0.747007,3,6,2
"80",16066094,"Grabfeld",5403,0.744835,3,6,2
"81",16066904,"Haselgrund",5563,0.742703,3,6,2
"82",16066905,"Hohe Rhön",5020,0.75234,4,7,2
"83",16066913,"Wasungen-Amt Sand",11358,0.770777,4,8,2
"84",16066914,"Dolmar-Salzbrücke",9495,0.754599,4,7,2
"85",16066950,"Meiningen, Stadt",25364,0.797252,5,9,3
"86",16066951,"Breitungen/Werra",8331,0.748857,3,6,2
"87",16067019,"Friedrichroda, Stadt",7551,0.755188,4,7,2
"88",16067029,"Gotha, Stadt",44682,0.807962,5,9,3
"89",16067064,"Tabarz/Thür. Wald",3950,0.742452,3,6,2
"90",16067065,"Tambach-Dietharz/Thür. Wald, Stadt",4194,0.710244,2,4,2
"91",16067072,"Waltershausen, Stadt",13038,0.768506,4,8,2
"92",16067083,"Leinatal",3655,0.717525,2,4,2
"93",16067086,"Drei Gleichen",5077,0.708332,2,3,2
"94",16067087,"Nesse-Apfelstädt",5977,0.711305,2,4,2
"95",16067088,"Hörsel",4933,0.695838,2,3,2
"96",16067901,"Apfelstädtaue",5186,0.71461,2,4,2
"97",16067906,"Mittleres Nessetal",9344,0.724607,2,4,2
"98",16067907,"Nesseaue",5737,0.716335,2,4,2
"99",16067912,"Fahner Höhe",7348,0.752289,4,7,2
"100",16067950,"Ohrdruf, Stadt",10975,0.754964,4,7,2
"101",16067951,"Günthersleben-Wechmar",3734,0.69227,1,2,1
"102",16068051,"Sömmerda, Stadt",18973,0.832339,5,10,3
"103",16068058,"Weißensee, Stadt",3414,0.820274,5,9,3
"104",16068901,"Buttstädt",6797,0.817308,5,9,3
"105",16068902,"Gera-Aue",4971,0.758253,4,7,2
"106",16068905,"Kindelbrück",5710,0.825959,5,10,3
"107",16068906,"Kölleda",10980,0.817237,5,9,3
"108",16068909,"Straußfurt",7094,0.785309,4,8,2
"109",16068910,"Gramme-Aue",5171,0.73212,3,5,2
"110",16068911,"An der Marke",4056,0.761895,4,7,2
"111",16068950,"Elxleben",3371,0.734238,3,5,2
"112",16069024,"Hildburghausen, Stadt",11670,0.754975,4,7,2
"113",16069042,"Schleusegrund",2812,0.684335,1,2,1
"114",16069051,"Themar, Stadt",2937,0.758536,4,7,2
"115",16069053,"Veilsdorf",2860,0.681327,1,2,1
"116",16069059,"Nahetal-Waldau",3037,0.697278,2,3,2
"117",16069061,"Masserberg",2337,0.733486,3,5,2
