"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",16051000,"Erfurt, Stadt",206219,0.751032,3,6,2
"2",16052000,"Gera, Stadt",94492,0.844366,5,10,3
"3",16053000,"Jena, Stadt",108207,0.408861,1,1,1
"4",16054000,"Suhl, Stadt",36208,0.730401,2,4,2
"5",16055000,"Weimar, Stadt",63477,0.714969,2,3,2
"6",16056000,"Eisenach, Stadt",41884,0.788143,4,8,2
"7",16061045,"Heilbad Heiligenstadt, Stadt",16337,0.709188,2,3,2
"8",16061115,"Leinefelde-Worbis, Stadt",18513,0.738916,3,5,2
"9",16061116,"Am Ohmberg",3753,0.69779,1,2,1
"10",16061117,"Sonnenstein",4653,0.663647,1,1,1
"11",16061901,"Lindenberg/Eichsfeld",7930,0.682379,1,1,1
"12",16061903,"Dingelstädt",7561,0.699437,1,2,1
"13",16061904,"Eichsfelder Kessel",5451,0.682752,1,1,1
"14",16061906,"Eichsfeld-Wipperaue",7382,0.681826,1,1,1
"15",16061908,"Hanstein-Rusteberg",5591,0.650632,1,1,1
"16",16061909,"Leinetal",6849,0.663395,1,1,1
"17",16061912,"Uder",6449,0.659186,1,1,1
"18",16061913,"Westerwald-Obereichsfeld",4859,0.690469,1,1,1
"19",16061914,"Ershausen/Geismar",5402,0.681881,1,1,1
"20",16062005,"Ellrich, Stadt",5516,0.794497,4,8,2
"21",16062041,"Nordhausen, Stadt",41800,0.867582,5,10,3
"22",16062049,"Sollstedt",2974,0.843879,5,10,3
"23",16062062,"Hohenstein",2243,0.822022,5,9,3
"24",16062063,"Werther",3290,0.795331,4,8,2
"25",16062904,"Hainleite",5534,0.82713,5,9,3
"26",16062906,"Hohnstein/Südharz",7964,0.807733,5,9,3
"27",16062952,"Bleicherode, Stadt",8868,0.823998,5,9,3
"28",16062953,"Heringen/Helme, Stadt",6866,0.828491,5,9,3
"29",16063004,"Barchfeld-Immelborn",4694,0.714286,2,3,2
"30",16063076,"Treffurt, Stadt",5193,0.735855,3,5,2
"31",16063078,"Unterbreizbach",3519,0.693802,1,2,1
"32",16063082,"Vacha, Stadt",5383,0.710928,2,3,2
"33",16063092,"Wutha-Farnroda",6360,0.726923,2,4,2
"34",16063094,"Moorgrund",3374,0.69229,1,2,1
"35",16063097,"Gerstungen",5856,0.700876,1,2,1
"36",16063098,"Hörselberg-Hainich",6198,0.690566,1,1,1
"37",16063099,"Bad Liebenstein, Stadt",7877,0.725582,2,4,2
"38",16063101,"Krayenberggemeinde",5226,0.713969,2,3,2
"39",16063903,"Berka/Werra",6546,0.657339,1,1,1
"40",16063904,"Dermbach",9628,0.711303,2,3,2
"41",16063906,"Hainich-Werratal",10833,0.702206,1,2,1
"42",16063951,"Bad Salzungen, Stadt",17403,0.766954,4,7,2
"43",16063954,"Tiefenort",4821,0.720814,2,3,2
"44",16063955,"Marksuhl",3906,0.706203,1,2,1
"45",16063956,"Geisa, Stadt",7074,0.687472,1,1,1
"46",16063957,"Ruhla, Stadt",7652,0.697796,1,2,1
"47",16063958,"Kaltennordheim, Stadt",4292,0.732675,3,5,2
"48",16064003,"Bad Langensalza, Stadt",17521,0.86067,5,10,3
"49",16064014,"Dünwald",2298,0.782248,4,7,2
"50",16064046,"Mühlhausen/Thüringen, Stadt",33201,0.894224,5,10,3
"51",16064066,"Weinbergen",3058,0.791086,4,8,2
"52",16064071,"Unstruttal",3295,0.788296,4,8,2
"53",16064072,"Menteroda",2022,0.854167,5,10,3
"54",16064073,"Anrode",3237,0.815019,5,9,3
"55",16064901,"Bad Tennstedt",6926,0.831122,5,9,3
"56",16064906,"Unstrut-Hainich",6483,0.817686,5,9,3
"57",16064909,"Schlotheim",7756,0.866424,5,10,3
"58",16064951,"Herbsleben",3697,0.835134,5,10,3
"59",16064952,"Südeichsfeld",8850,0.788722,4,8,2
"60",16064953,"Vogtei",5578,0.802055,5,9,3
"61",16065002,"Artern/Unstrut, Stadt",5553,0.924649,5,10,3
"62",16065003,"Bad Frankenhausen/Kyffhäuser, Stadt",8734,0.916679,5,10,3
"63",16065032,"Helbedündorf",2376,0.822697,5,9,3
"64",16065061,"Roßleben, Stadt",5149,0.916874,5,10,3
"65",16065067,"Sondershausen, Stadt",21888,0.881332,5,10,3
"66",16065085,"Kyffhäuserland",4032,0.873477,5,10,3
"67",16065901,"An der Schmücke",7318,0.907363,5,10,3
"68",16065902,"Greußen",9252,0.903244,5,10,3
"69",16065906,"Mittelzentrum Artern",5702,0.913962,5,10,3
"70",16065952,"Ebeleben, Stadt",4418,0.901815,5,10,3
"71",16065954,"Wiehe, Stadt",2726,0.871714,5,10,3
"72",16066006,"Benshausen",2383,0.744217,3,6,2
"73",16066023,"Floh-Seligenthal",6154,0.7307,2,4,2
"74",16066047,"Oberhof, Stadt",1664,0.755727,3,6,2
"75",16066063,"Schmalkalden, Kurort, Stadt",19501,0.779972,4,7,2
"76",16066069,"Steinbach-Hallenberg, Kurort, Stadt",5046,0.752081,3,6,2
"77",16066074,"Brotterode-Trusetal, Stadt",6326,0.723707,2,4,2
"78",16066092,"Zella-Mehlis, Stadt",10669,0.776155,4,7,2
