"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",16051000,"Erfurt, Stadt",206219,0.72727,3,6,2
"2",16052000,"Gera, Stadt",94492,0.814244,5,10,3
"3",16053000,"Jena, Stadt",108207,0.37366,1,1,1
"4",16054000,"Suhl, Stadt",36208,0.67951,1,2,1
"5",16055000,"Weimar, Stadt",63477,0.717056,3,5,2
"6",16056000,"Eisenach, Stadt",41884,0.752215,4,8,2
"7",16061045,"Heilbad Heiligenstadt, Stadt",16337,0.686867,1,2,1
"8",16061115,"Leinefelde-Worbis, Stadt",18513,0.730564,3,6,2
"9",16061116,"Am Ohmberg",3753,0.706628,2,4,2
"10",16061117,"Sonnenstein",4653,0.672426,1,1,1
"11",16061901,"Lindenberg/Eichsfeld",7930,0.68469,1,2,1
"12",16061903,"Dingelstädt",7561,0.679326,1,2,1
"13",16061904,"Eichsfelder Kessel",5451,0.669322,1,1,1
"14",16061906,"Eichsfeld-Wipperaue",7382,0.687097,2,3,2
"15",16061908,"Hanstein-Rusteberg",5591,0.631491,1,1,1
"16",16061909,"Leinetal",6849,0.654456,1,1,1
"17",16061912,"Uder",6449,0.653467,1,1,1
"18",16061913,"Westerwald-Obereichsfeld",4859,0.688093,2,3,2
"19",16061914,"Ershausen/Geismar",5402,0.672966,1,2,1
"20",16062005,"Ellrich, Stadt",5516,0.785945,5,9,3
"21",16062041,"Nordhausen, Stadt",41800,0.828605,5,10,3
"22",16062049,"Sollstedt",2974,0.842013,5,10,3
"23",16062062,"Hohenstein",2243,0.808121,5,10,3
"24",16062063,"Werther",3290,0.79189,5,9,3
"25",16062904,"Hainleite",5534,0.819109,5,10,3
"26",16062906,"Hohnstein/Südharz",7964,0.786785,5,9,3
"27",16062952,"Bleicherode, Stadt",8868,0.805689,5,9,3
"28",16062953,"Heringen/Helme, Stadt",6866,0.815914,5,10,3
"29",16063004,"Barchfeld-Immelborn",4694,0.674407,1,2,1
"30",16063076,"Treffurt, Stadt",5193,0.675244,1,2,1
"31",16063078,"Unterbreizbach",3519,0.628847,1,1,1
"32",16063082,"Vacha, Stadt",5383,0.652104,1,1,1
"33",16063092,"Wutha-Farnroda",6360,0.675777,1,2,1
"34",16063094,"Moorgrund",3374,0.648288,1,1,1
"35",16063097,"Gerstungen",5856,0.635983,1,1,1
"36",16063098,"Hörselberg-Hainich",6198,0.650373,1,1,1
"37",16063099,"Bad Liebenstein, Stadt",7877,0.673325,1,2,1
"38",16063101,"Krayenberggemeinde",5226,0.663923,1,1,1
"39",16063903,"Berka/Werra",6546,0.603873,1,1,1
"40",16063904,"Dermbach",9628,0.678061,1,2,1
"41",16063906,"Hainich-Werratal",10833,0.646657,1,1,1
"42",16063951,"Bad Salzungen, Stadt",17403,0.702795,2,4,2
"43",16063954,"Tiefenort",4821,0.66531,1,1,1
"44",16063955,"Marksuhl",3906,0.642564,1,1,1
"45",16063956,"Geisa, Stadt",7074,0.627469,1,1,1
"46",16063957,"Ruhla, Stadt",7652,0.649528,1,1,1
"47",16063958,"Kaltennordheim, Stadt",4292,0.705365,2,4,2
"48",16064003,"Bad Langensalza, Stadt",17521,0.809794,5,10,3
"49",16064014,"Dünwald",2298,0.743368,4,7,2
"50",16064046,"Mühlhausen/Thüringen, Stadt",33201,0.807375,5,9,3
"51",16064066,"Weinbergen",3058,0.740508,4,7,2
"52",16064071,"Unstruttal",3295,0.736065,4,7,2
"53",16064072,"Menteroda",2022,0.7874,5,9,3
"54",16064073,"Anrode",3237,0.744931,4,7,2
"55",16064901,"Bad Tennstedt",6926,0.77874,4,8,2
"56",16064906,"Unstrut-Hainich",6483,0.751266,4,8,2
"57",16064909,"Schlotheim",7756,0.794733,5,9,3
"58",16064951,"Herbsleben",3697,0.785528,5,9,3
"59",16064952,"Südeichsfeld",8850,0.726629,3,6,2
"60",16064953,"Vogtei",5578,0.750785,4,8,2
"61",16065002,"Artern/Unstrut, Stadt",5553,0.936478,5,10,3
"62",16065003,"Bad Frankenhausen/Kyffhäuser, Stadt",8734,0.921771,5,10,3
"63",16065032,"Helbedündorf",2376,0.886585,5,10,3
"64",16065061,"Roßleben, Stadt",5149,0.940849,5,10,3
"65",16065067,"Sondershausen, Stadt",21888,0.880441,5,10,3
"66",16065085,"Kyffhäuserland",4032,0.894392,5,10,3
"67",16065901,"An der Schmücke",7318,0.944255,5,10,3
"68",16065902,"Greußen",9252,0.916757,5,10,3
"69",16065906,"Mittelzentrum Artern",5702,0.941806,5,10,3
"70",16065952,"Ebeleben, Stadt",4418,0.922627,5,10,3
"71",16065954,"Wiehe, Stadt",2726,0.886761,5,10,3
"72",16066006,"Benshausen",2383,0.722186,3,5,2
"73",16066023,"Floh-Seligenthal",6154,0.68413,1,2,1
"74",16066047,"Oberhof, Stadt",1664,0.717026,3,5,2
"75",16066063,"Schmalkalden, Kurort, Stadt",19501,0.730495,3,6,2
"76",16066069,"Steinbach-Hallenberg, Kurort, Stadt",5046,0.702264,2,4,2
"77",16066074,"Brotterode-Trusetal, Stadt",6326,0.676464,1,2,1
"78",16066092,"Zella-Mehlis, Stadt",10669,0.748773,4,7,2
"79",16066093,"Rhönblick",2779,0.734371,3,6,2
"80",16066094,"Grabfeld",5403,0.73236,3,6,2
"81",16066904,"Haselgrund",5563,0.693861,2,3,2
"82",16066905,"Hohe Rhön",5020,0.749953,4,8,2
"83",16066913,"Wasungen-Amt Sand",11358,0.745879,4,7,2
"84",16066914,"Dolmar-Salzbrücke",9495,0.734755,4,7,2
"85",16066950,"Meiningen, Stadt",25364,0.763084,4,8,2
"86",16066951,"Breitungen/Werra",8331,0.698345,2,3,2
"87",16067019,"Friedrichroda, Stadt",7551,0.739956,4,7,2
"88",16067029,"Gotha, Stadt",44682,0.773262,4,8,2
"89",16067064,"Tabarz/Thür. Wald",3950,0.723832,3,6,2
"90",16067065,"Tambach-Dietharz/Thür. Wald, Stadt",4194,0.700837,2,3,2
"91",16067072,"Waltershausen, Stadt",13038,0.74883,4,8,2
"92",16067083,"Leinatal",3655,0.713403,3,5,2
"93",16067086,"Drei Gleichen",5077,0.705067,2,4,2
"94",16067087,"Nesse-Apfelstädt",5977,0.705111,2,4,2
"95",16067088,"Hörsel",4933,0.693571,2,3,2
"96",16067901,"Apfelstädtaue",5186,0.7059,2,4,2
"97",16067906,"Mittleres Nessetal",9344,0.724317,3,6,2
"98",16067907,"Nesseaue",5737,0.722067,3,5,2
"99",16067912,"Fahner Höhe",7348,0.747696,4,7,2
"100",16067950,"Ohrdruf, Stadt",10975,0.742177,4,7,2
"101",16067951,"Günthersleben-Wechmar",3734,0.696619,2,3,2
"102",16068051,"Sömmerda, Stadt",18973,0.798428,5,9,3
"103",16068058,"Weißensee, Stadt",3414,0.807879,5,10,3
"104",16068901,"Buttstädt",6797,0.797843,5,9,3
"105",16068902,"Gera-Aue",4971,0.734,3,6,2
"106",16068905,"Kindelbrück",5710,0.830602,5,10,3
"107",16068906,"Kölleda",10980,0.808098,5,10,3
"108",16068909,"Straußfurt",7094,0.783667,5,9,3
"109",16068910,"Gramme-Aue",5171,0.734412,3,6,2
"110",16068911,"An der Marke",4056,0.758047,4,8,2
"111",16068950,"Elxleben",3371,0.705315,2,4,2
"112",16069024,"Hildburghausen, Stadt",11670,0.718456,3,5,2
"113",16069042,"Schleusegrund",2812,0.683848,1,2,1
"114",16069051,"Themar, Stadt",2937,0.745014,4,7,2
"115",16069053,"Veilsdorf",2860,0.674503,1,2,1
"116",16069059,"Nahetal-Waldau",3037,0.711662,2,4,2
"117",16069061,"Masserberg",2337,0.723351,3,6,2
"118",16069062,"Römhild, Stadt",6980,0.701212,2,4,2
"119",16069902,"Feldstein",4900,0.69866,2,3,2
"120",16069904,"Heldburger Unterland",7780,0.671254,1,1,1
"121",16069950,"Eisfeld, Stadt",7755,0.692755,2,3,2
"122",16069951,"Auengrund",3400,0.684975,1,2,1
"123",16069952,"Schleusingen, Stadt",8205,0.696579,2,3,2
"124",16070028,"Amt Wachsenburg",6364,0.700354,2,3,2
"125",16070029,"Ilmenau, Stadt",25923,0.744738,4,7,2
"126",16070032,"Langewiesen, Stadt",3472,0.721592,3,5,2
"127",16070048,"Stadtilm, Stadt",4801,0.754093,4,8,2
"128",16070055,"Wolfsberg",2956,0.703573,2,4,2
"129",16070056,"Ilmtal",3790,0.710563,2,4,2
"130",16070902,"Geratal",5053,0.726295,3,6,2
"131",16070903,"Großbreitenbach",4758,0.723289,3,6,2
"132",16070906,"Langer Berg",6144,0.711405,2,4,2
"133",16070907,"Oberes Geratal",9184,0.725651,3,6,2
"134",16070908,"Rennsteig",4151,0.740067,4,7,2
"135",16070909,"Riechheimer Berg",5596,0.696335,2,3,2
"136",16070950,"Arnstadt, Stadt",26707,0.770684,4,8,2
"137",16071001,"Apolda, Stadt",21812,0.790023,5,9,3
"138",16071003,"Bad Berka, Stadt",7600,0.7071,2,4,2
"139",16071008,"Blankenhain, Stadt",6404,0.733079,3,6,2
"140",16071907,"Kranichfeld",6248,0.73168,3,6,2
"141",16071908,"Mellingen",8021,0.716984,3,5,2
"142",16071912,"Grammetal",6440,0.712511,3,5,2
"143",16071913,"Nordkreis Weimar",8973,0.723477,3,6,2
"144",16071951,"Bad Sulza, Stadt",10148,0.740801,4,7,2
"145",16071952,"Ilmtal-Weinstraße",5995,0.718503,3,5,2
"146",16072005,"Föritz",3463,0.705072,2,4,2
"147",16072009,"Judenbach",2363,0.704766,2,4,2
"148",16072011,"Lauscha, Stadt",3463,0.7448,4,7,2
"149",16072014,"Neuhaus-Schierschnitz",3062,0.717431,3,5,2
"150",16072018,"Sonneberg, Stadt",23620,0.74843,4,7,2
"151",16072019,"Steinach, Stadt",4007,0.725431,3,6,2
"152",16072023,"Frankenblick",6133,0.698388,2,3,2
"153",16072950,"Schalkau, Stadt",3442,0.717978,3,5,2
"154",16072951,"Neuhaus am Rennweg, Stadt",7256,0.739345,4,7,2
"155",16073005,"Bad Blankenburg, Stadt",6644,0.753925,4,8,2
"156",16073036,"Kamsdorf",2676,0.713904,3,5,2
"157",16073076,"Rudolstadt, Stadt",22667,0.755199,4,8,2
"158",16073077,"Saalfeld/Saale, Stadt",25139,0.740975,4,7,2
"159",16073105,"Remda-Teichel, Stadt",2979,0.723533,3,6,2
"160",16073106,"Leutenberg, Stadt",2197,0.69443,2,3,2
"161",16073108,"Saalfelder Höhe",3110,0.711751,2,4,2
"162",16073109,"Uhlstädt-Kirchhasel",5952,0.715401,3,5,2
"163",16073111,"Unterwellenborn",6084,0.712705,3,5,2
"164",16073112,"Königsee-Rottenbach, Stadt",6675,0.734328,3,6,2
"165",16073901,"Bergbahnregion/Schwarzatal",5229,0.720047,3,5,2
"166",16073902,"Lichtetal am Rennsteig",4024,0.683491,1,2,1
"167",16073903,"Mittleres Schwarzatal",5775,0.721747,3,5,2
"168",16073905,"Schiefergebirge",6866,0.677805,1,2,1
"169",16073951,"Kaulsdorf",3629,0.685532,1,2,1
"170",16074044,"Kahla, Stadt",6909,0.743692,4,7,2
"171",16074905,"Heideland-Elstertal-Schkölen",7869,0.674734,1,2,1
"172",16074907,"Hügelland/Täler",5005,0.68764,2,3,2
"173",16074911,"Südliches Saaletal",10805,0.675226,1,2,1
"174",16074914,"Hermsdorf",10669,0.70468,2,4,2
"175",16074915,"Dornburg-Camburg",10492,0.690448,2,3,2
"176",16074950,"Stadtroda, Stadt",7107,0.702122,2,4,2
"177",16074951,"Bürgel, Stadt",3617,0.692536,2,3,2
"178",16074952,"Eisenberg, Stadt",12902,0.722968,3,5,2
