"","Gemeindekennziffer","Name der Gemeinde","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"43",6432017,"Otzberg",6342,0.432168,1,2,1
"44",6432018,"Pfungstadt, Stadt",24281,0.447492,1,2,1
"45",6432019,"Reinheim, Stadt",16246,0.446549,1,2,1
"46",6432020,"Roßdorf",12152,0.41609,1,2,1
"47",6432021,"Schaafheim",9119,0.454903,2,3,2
"48",6432022,"Seeheim-Jugenheim",15961,0.408807,1,2,1
"49",6432023,"Weiterstadt, Stadt",24762,0.419211,1,2,1
"50",6433001,"Biebesheim am Rhein",6339,0.467032,2,3,2
"51",6433002,"Bischofsheim",12883,0.483232,2,3,2
"52",6433003,"Büttelborn",14199,0.437117,1,2,1
"53",6433004,"Gernsheim, Schöfferstadt",9923,0.469976,2,3,2
"54",6433005,"Ginsheim-Gustavsburg, Stadt",16026,0.470328,2,3,2
"55",6433006,"Groß-Gerau, Stadt",24311,0.480319,2,3,2
"56",6433007,"Kelsterbach, Stadt",14981,0.488707,2,4,2
"57",6433008,"Mörfelden-Walldorf, Stadt",33159,0.461509,2,3,2
"58",6433009,"Nauheim",10282,0.446442,1,2,1
"59",6433010,"Raunheim, Stadt",15270,0.527456,3,6,2
"60",6433011,"Riedstadt, Stadt",22530,0.463557,2,3,2
"61",6433012,"Rüsselsheim, Stadt",61967,0.527193,3,6,2
"62",6433013,"Stockstadt am Rhein",5853,0.480108,2,3,2
"63",6433014,"Trebur",13070,0.422458,1,2,1
"64",6434001,"Bad Homburg v. d. Höhe, Stadt",52752,0.153992,1,1,1
"65",6434002,"Friedrichsdorf, Stadt",24808,0.160734,1,1,1
"66",6434003,"Glashütten",5380,0.135648,1,1,1
"67",6434004,"Grävenwiesbach",5228,0.216664,1,1,1
"68",6434005,"Königstein im Taunus, Stadt",16115,0.135166,1,1,1
"69",6434006,"Kronberg im Taunus, Stadt",18170,0.135962,1,1,1
"70",6434007,"Neu-Anspach, Stadt",14505,0.158484,1,1,1
"71",6434008,"Oberursel (Taunus), Stadt",45248,0.15228,1,1,1
"72",6434009,"Schmitten",8924,0.159408,1,1,1
"73",6434010,"Steinbach (Taunus), Stadt",10357,0.209288,1,1,1
"74",6434011,"Usingen, Stadt",13817,0.204472,1,1,1
"75",6434012,"Wehrheim",9256,0.153866,1,1,1
"76",6434013,"Weilrod",6238,0.194327,1,1,1
"77",6435001,"Bad Orb, Stadt",9531,0.559607,4,7,2
"78",6435002,"Bad Soden-Salmünster, Stadt",13407,0.538429,3,6,2
"79",6435003,"Biebergemünd",8283,0.505422,2,4,2
"80",6435004,"Birstein",6242,0.533521,3,6,2
"81",6435005,"Brachttal",5101,0.515623,3,5,2
"82",6435006,"Bruchköbel, Stadt",20231,0.477939,2,3,2
"83",6435007,"Erlensee, Stadt",13749,0.54658,4,7,2
"84",6435008,"Flörsbachtal",2360,0.530674,3,6,2
"85",6435009,"Freigericht",14219,0.478544,2,3,2
"86",6435010,"Gelnhausen, Barbarossast., Krst.",22265,0.50978,3,5,2
"87",6435011,"Großkrotzenburg",7505,0.498446,2,4,2
"88",6435012,"Gründau",14470,0.498907,2,4,2
"89",6435013,"Hammersbach",4745,0.493898,2,4,2
"90",6435014,"Hanau, Brüder-Grimm-Stadt",90934,0.56656,4,7,2
"91",6435015,"Hasselroth",7241,0.490371,2,4,2
"92",6435016,"Jossgrund",3486,0.520817,3,5,2
"93",6435017,"Langenselbold, Stadt",13643,0.487409,2,4,2
"94",6435018,"Linsengericht",9914,0.491077,2,4,2
"95",6435019,"Maintal, Stadt",37680,0.524576,3,5,2
"96",6435020,"Neuberg",5227,0.48433,2,4,2
"97",6435021,"Nidderau, Stadt",19924,0.472641,2,3,2
"98",6435022,"Niederdorfelden",3821,0.47616,2,3,2
"99",6435023,"Rodenbach",11138,0.496101,2,4,2
"100",6435024,"Ronneburg",3388,0.486898,2,4,2
"101",6435025,"Schlüchtern, Stadt",15946,0.543217,3,6,2
"102",6435026,"Schöneck",11668,0.453587,2,3,2
"103",6435027,"Sinntal",8904,0.541699,3,6,2
"104",6435028,"Steinau an der Straße, Brüder-Grimm-Stadt",10336,0.538185,3,6,2
"105",6435029,"Wächtersbach, Stadt",12261,0.542347,3,6,2
"106",6436001,"Bad Soden am Taunus, Stadt",21772,0.139687,1,1,1
"107",6436002,"Eppstein, Stadt",13361,0.176961,1,1,1
"108",6436003,"Eschborn, Stadt",21009,0.171593,1,1,1
"109",6436004,"Flörsheim am Main, Stadt",20363,0.193544,1,1,1
"110",6436005,"Hattersheim am Main, Stadt",26379,0.223759,1,1,1
"111",6436006,"Hochheim am Main, Stadt",16856,0.19106,1,1,1
"112",6436007,"Hofheim am Taunus, Kreisstadt",38598,0.168276,1,1,1
"113",6436008,"Kelkheim (Taunus), Stadt",28333,0.17862,1,1,1
"114",6436009,"Kriftel",10817,0.178161,1,1,1
"115",6436010,"Liederbach am Taunus",8833,0.168932,1,1,1
"116",6436011,"Schwalbach am Taunus, Stadt",15028,0.204903,1,1,1
"117",6436012,"Sulzbach (Taunus)",8627,0.145622,1,1,1
"118",6437001,"Bad König, Stadt",9417,0.609362,5,9,3
"119",6437002,"Beerfelden, Stadt",6363,0.620914,5,9,3
"120",6437003,"Brensbach",5040,0.579265,4,8,2
"121",6437004,"Breuberg, Stadt",7432,0.620681,5,9,3
"122",6437005,"Brombachtal",3496,0.591163,4,8,2
"123",6437006,"Erbach, Kreisstadt",13312,0.62824,5,10,3
"124",6437007,"Fränkisch-Crumbach",3232,0.568894,4,8,2
"125",6437008,"Hesseneck",631,0.566512,4,7,2
"126",6437009,"Höchst i. Odw.",10008,0.626269,5,9,3
"127",6437010,"Lützelbach",6864,0.59655,4,8,2
"128",6437011,"Michelstadt, Stadt",16173,0.624982,5,9,3
"129",6437012,"Mossautal",2425,0.592589,4,8,2
"130",6437013,"Reichelsheim (Odenwald)",8509,0.595059,4,8,2
"131",6437014,"Rothenberg",2233,0.553123,4,7,2
"132",6437015,"Sensbachtal",947,0.612961,5,9,3
"133",6438001,"Dietzenbach, Kreisstadt",33127,0.481378,2,3,2
"134",6438002,"Dreieich, Stadt",40082,0.392396,1,1,1
"135",6438003,"Egelsbach",11371,0.399269,1,1,1
"136",6438004,"Hainburg",14225,0.407228,1,1,1
"137",6438005,"Heusenstamm, Stadt",18496,0.410591,1,2,1
"138",6438006,"Langen (Hessen), Stadt",36058,0.406856,1,1,1
"139",6438007,"Mainhausen",9028,0.403305,1,1,1
"140",6438008,"Mühlheim am Main, Stadt",27753,0.416733,1,2,1
"141",6438009,"Neu-Isenburg, Stadt",36354,0.425276,1,2,1
"142",6438010,"Obertshausen, Stadt",24055,0.408706,1,2,1
"143",6438011,"Rodgau, Stadt",43607,0.399539,1,1,1
"144",6438012,"Rödermark, Stadt",26881,0.403841,1,1,1
"145",6438013,"Seligenstadt, Stadt",20632,0.394795,1,1,1
"146",6439001,"Aarbergen",5959,0.456509,2,3,2
"147",6439002,"Bad Schwalbach, Kreisstadt",10676,0.450415,1,2,1
"148",6439003,"Eltville am Rhein, Stadt",16897,0.402415,1,1,1
"149",6439004,"Geisenheim, Stadt",11627,0.456173,2,3,2
"150",6439005,"Heidenrod",7820,0.425983,1,2,1
"151",6439006,"Hohenstein",5964,0.414245,1,2,1
"152",6439007,"Hünstetten",10323,0.413925,1,2,1
"153",6439008,"Idstein, Stadt",23801,0.416404,1,2,1
"154",6439009,"Kiedrich",3983,0.386677,1,1,1
"155",6439010,"Lorch, Stadt",3752,0.483355,2,3,2
"156",6439011,"Niedernhausen",14362,0.392264,1,1,1
"157",6439012,"Oestrich-Winkel, Stadt",11524,0.435229,1,2,1
"158",6439013,"Rüdesheim am Rhein, Stadt",9773,0.488036,2,4,2
"159",6439014,"Schlangenbad",6239,0.410667,1,2,1
"160",6439015,"Taunusstein, Stadt",28721,0.428379,1,2,1
"161",6439016,"Waldems",5200,0.407456,1,2,1
"162",6439017,"Walluf",5496,0.377577,1,1,1
"163",6440001,"Altenstadt",11817,0.491588,2,4,2
"164",6440002,"Bad Nauheim, Stadt",31018,0.493533,2,4,2
"165",6440003,"Bad Vilbel, Stadt",32584,0.42163,1,2,1
"166",6440004,"Büdingen, Stadt",21061,0.514499,3,5,2
"167",6440005,"Butzbach, Friedrich-Ludwig-Weidig-Stadt",24900,0.51115,3,5,2
"168",6440006,"Echzell",5562,0.495017,2,4,2
"169",6440007,"Florstadt, Stadt",8672,0.487654,2,4,2
"170",6440008,"Friedberg (Hessen), Kreisstadt",27859,0.497059,2,4,2
"171",6440009,"Gedern, Stadt",7439,0.517197,3,5,2
"172",6440010,"Glauburg",3015,0.496663,2,4,2
"173",6440011,"Hirzenhain",2816,0.530579,3,6,2
"174",6440012,"Karben, Stadt",21936,0.440669,1,2,1
"175",6440013,"Kefenrod",2746,0.515913,3,5,2
"176",6440014,"Limeshain",5347,0.499902,2,4,2
"177",6440015,"Münzenberg, Stadt",5496,0.459355,2,3,2
"178",6440016,"Nidda, Stadt",16848,0.510581,3,5,2
"179",6440017,"Niddatal, Stadt",9291,0.454151,2,3,2
"180",6440018,"Ober-Mörlen",5775,0.447713,1,2,1
"181",6440019,"Ortenberg, Stadt",8985,0.5183,3,5,2
"182",6440020,"Ranstadt",4977,0.495844,2,4,2
"183",6440021,"Reichelsheim (Wetterau), Stadt",6785,0.477711,2,3,2
"184",6440022,"Rockenberg",4306,0.465178,2,3,2
"185",6440023,"Rosbach v. d. Höhe, Stadt",12167,0.428262,1,2,1
"186",6440024,"Wölfersheim",9880,0.49969,2,4,2
"187",6440025,"Wöllstadt",6087,0.434243,1,2,1
"188",6531001,"Allendorf (Lumda), Stadt",4110,0.506245,2,4,2
"189",6531002,"Biebertal",9978,0.481943,2,3,2
"190",6531003,"Buseck",12675,0.498807,2,4,2
"191",6531004,"Fernwald",6566,0.497358,2,4,2
"192",6531005,"Gießen, Universitätsstadt",83280,0.617188,5,9,3
"193",6531006,"Grünberg, Stadt",13597,0.537869,3,6,2
"194",6531007,"Heuchelheim",7473,0.514283,3,5,2
"195",6531008,"Hungen, Stadt",12399,0.521324,3,5,2
"196",6531009,"Langgöns",11507,0.49429,2,4,2
"197",6531010,"Laubach, Stadt",9613,0.544815,3,6,2
"198",6531011,"Lich, Stadt",13097,0.51197,3,5,2
"199",6531012,"Linden, Stadt",12407,0.525029,3,5,2
"200",6531013,"Lollar, Stadt",9876,0.555164,4,7,2
"201",6531014,"Pohlheim, Stadt",17683,0.538816,3,6,2
"202",6531015,"Rabenau",4993,0.507626,3,5,2
"203",6531016,"Reiskirchen",10223,0.512453,3,5,2
"204",6531017,"Staufenberg, Stadt",8239,0.508781,3,5,2
"205",6531018,"Wettenberg",12118,0.486654,2,4,2
"206",6532001,"Aßlar, Stadt",13558,0.568123,4,7,2
"207",6532002,"Bischoffen",3369,0.525357,3,5,2
"208",6532003,"Braunfels, Stadt",10814,0.539052,3,6,2
"209",6532004,"Breitscheid",4813,0.553974,4,7,2
"210",6532005,"Dietzhölztal",5771,0.548235,4,7,2
"211",6532006,"Dillenburg, Stadt",23431,0.570542,4,8,2
"212",6532007,"Driedorf",5099,0.551188,4,7,2
"213",6532008,"Ehringshausen",9224,0.555377,4,7,2
"214",6532009,"Eschenburg",10144,0.554338,4,7,2
"215",6532010,"Greifenstein",6791,0.550142,4,7,2
"216",6532011,"Haiger, Stadt",19339,0.588168,4,8,2
"217",6532012,"Herborn, Stadt",20351,0.566687,4,7,2
"218",6532013,"Hohenahr",4828,0.530196,3,6,2
"219",6532014,"Hüttenberg",10495,0.51261,3,5,2
"220",6532015,"Lahnau",8130,0.51798,3,5,2
"221",6532016,"Leun, Stadt",5650,0.564731,4,7,2
"222",6532017,"Mittenaar",4833,0.547313,4,7,2
"223",6532018,"Schöffengrund",6452,0.521042,3,5,2
"224",6532019,"Siegbach",2693,0.529976,3,6,2
"225",6532020,"Sinn",6422,0.560403,4,7,2
"226",6532021,"Solms, Stadt",13241,0.54378,3,6,2
"227",6532022,"Waldsolms",4730,0.521769,3,5,2
"228",6532023,"Wetzlar, Stadt",51262,0.592848,4,8,2
"229",6533001,"Beselich",5600,0.584745,4,8,2
"230",6533002,"Brechen",6526,0.558741,4,7,2
"231",6533003,"Bad Camberg, Stadt",14047,0.533028,3,6,2
"232",6533004,"Dornburg",8504,0.59889,4,8,2
"233",6533005,"Elbtal",2360,0.600404,5,9,3
"234",6533006,"Elz",8118,0.582783,4,8,2
"235",6533007,"Hadamar, Stadt",12297,0.616506,5,9,3
"236",6533008,"Hünfelden",9717,0.542426,3,6,2
"237",6533009,"Limburg a.d. Lahn, Kreisstadt",33906,0.595012,4,8,2
"238",6533010,"Löhnberg",4292,0.58862,4,8,2
"239",6533011,"Mengerskirchen, Marktflecken",5702,0.592979,4,8,2
"240",6533012,"Merenberg, Marktflecken",3231,0.574885,4,8,2
"241",6533013,"Runkel, Stadt",9634,0.574711,4,8,2
"242",6533014,"Selters (Taunus)",8132,0.588731,4,8,2
"243",6533015,"Villmar, Marktflecken",6775,0.557515,4,7,2
"244",6533016,"Waldbrunn (Westerwald)",5774,0.601282,5,9,3
"245",6533017,"Weilburg, Stadt",12547,0.58814,4,8,2
"246",6533018,"Weilmünster, Marktflecken",8794,0.550808,4,7,2
"247",6533019,"Weinbach",4429,0.543165,3,6,2
"248",6534001,"Amöneburg, Stadt",5144,0.491438,2,4,2
"249",6534002,"Angelburg",3530,0.541323,3,6,2
"250",6534003,"Bad Endbach",8176,0.541454,3,6,2
"251",6534004,"Biedenkopf, Stadt",13624,0.535277,3,6,2
"252",6534005,"Breidenbach",6877,0.527537,3,6,2
"253",6534006,"Cölbe",6725,0.507124,3,5,2
"254",6534007,"Dautphetal",11504,0.502589,2,4,2
"255",6534008,"Ebsdorfergrund",8886,0.489722,2,4,2
"256",6534009,"Fronhausen",4021,0.488896,2,4,2
"257",6534010,"Gladenbach, Stadt",12014,0.527452,3,6,2
"258",6534011,"Kirchhain, Stadt",16255,0.508568,3,5,2
"259",6534012,"Lahntal",6783,0.487116,2,4,2
"260",6534013,"Lohra",5452,0.501824,2,4,2
"261",6534014,"Marburg, Universitätsstadt",73147,0.561318,4,7,2
"262",6534015,"Münchhausen",3412,0.51772,3,5,2
"263",6534016,"Neustadt (Hessen), Stadt",8474,0.550895,4,7,2
"264",6534017,"Rauschenberg, Stadt",4432,0.516465,3,5,2
"265",6534018,"Stadtallendorf, Stadt",20807,0.559312,4,7,2
"266",6534019,"Steffenberg",4032,0.524864,3,5,2
"267",6534020,"Weimar (Lahn)",7003,0.488165,2,4,2
"268",6534021,"Wetter (Hessen), Stadt",8964,0.522624,3,5,2
"269",6534022,"Wohratal",2336,0.524727,3,5,2
"270",6535001,"Alsfeld, Stadt",15889,0.646237,5,10,3
"271",6535002,"Antrifttal",1933,0.612718,5,9,3
"272",6535003,"Feldatal",2529,0.619423,5,9,3
"273",6535004,"Freiensteinau",3150,0.605943,5,9,3
"274",6535005,"Gemünden (Felda)",2827,0.602838,5,9,3
"275",6535006,"Grebenau, Stadt",2414,0.610307,5,9,3
"276",6535007,"Grebenhain",4662,0.591578,4,8,2
"277",6535008,"Herbstein, Stadt",4698,0.605287,5,9,3
"278",6535009,"Homberg (Ohm), Stadt",7445,0.585216,4,8,2
"279",6535010,"Kirtorf, Stadt",3242,0.614056,5,9,3
"280",6535011,"Lauterbach (Hessen), Kreisstadt",13226,0.626785,5,9,3
"281",6535012,"Lautertal (Vogelsberg)",2394,0.590353,4,8,2
"282",6535013,"Mücke",9276,0.59787,4,8,2
"283",6535014,"Romrod, Stadt",2726,0.632901,5,10,3
"284",6535015,"Schlitz, Stadt",9534,0.622196,5,9,3
"285",6535016,"Schotten, Stadt",10111,0.601141,5,9,3
"286",6535017,"Schwalmtal",2821,0.623001,5,9,3
"287",6535018,"Ulrichstein, Stadt",2987,0.62831,5,10,3
"288",6535019,"Wartenberg",3899,0.605357,5,9,3
"289",6611000,"Kassel, documenta-Stadt",194747,0.647553,5,10,3
"290",6631001,"Bad Salzschlirf",3118,0.555378,4,7,2
"291",6631002,"Burghaun, Marktgemeinde",6442,0.526355,3,6,2
"292",6631003,"Dipperz",3370,0.52202,3,5,2
"293",6631004,"Ebersburg",4536,0.540587,3,6,2
"294",6631005,"Ehrenberg (Rhön)",2517,0.531069,3,6,2
"295",6631006,"Eichenzell",11033,0.505838,2,4,2
"296",6631007,"Eiterfeld, Marktgemeinde",7088,0.532637,3,6,2
"297",6631008,"Flieden",8707,0.544248,3,6,2
"298",6631009,"Fulda, Stadt",65540,0.565316,4,7,2
"299",6631010,"Gersfeld (Rhön), Stadt",5617,0.558012,4,7,2
"300",6631011,"Großenlüder",8601,0.511488,3,5,2
"301",6631012,"Hilders",4603,0.552735,4,7,2
"302",6631013,"Hofbieber",5927,0.533647,3,6,2
"303",6631014,"Hosenfeld",4618,0.537557,3,6,2
"304",6631015,"Hünfeld, Konrad-Zuse-Stadt",15843,0.538522,3,6,2
"305",6631016,"Kalbach",6311,0.533873,3,6,2
"306",6631017,"Künzell",16120,0.510481,3,5,2
"307",6631018,"Neuhof",10747,0.53393,3,6,2
"308",6631019,"Nüsttal",2789,0.538914,3,6,2
"309",6631020,"Petersberg",15234,0.516936,3,5,2
"310",6631021,"Poppenhausen (Wasserkuppe)",2560,0.545608,4,7,2
"311",6631022,"Rasdorf",1614,0.526903,3,6,2
"312",6631023,"Tann (Rhön), Stadt",4391,0.567823,4,7,2
"313",6632001,"Alheim",5032,0.597943,4,8,2
"314",6632002,"Bad Hersfeld, Kreisstadt",28839,0.596679,4,8,2
"315",6632003,"Bebra, Stadt",13789,0.622568,5,9,3
"316",6632004,"Breitenbach a. Herzberg",1756,0.582613,4,8,2
"317",6632005,"Cornberg",1411,0.625857,5,9,3
"318",6632006,"Friedewald",2400,0.55516,4,7,2
"319",6632007,"Hauneck",3161,0.559051,4,7,2
"320",6632008,"Haunetal",2967,0.582544,4,8,2
"321",6632009,"Heringen (Werra), Stadt",7262,0.57429,4,8,2
"322",6632010,"Hohenroda",3088,0.562273,4,7,2
"323",6632011,"Kirchheim",3709,0.569784,4,8,2
"324",6632012,"Ludwigsau",5580,0.56887,4,7,2
"325",6632013,"Nentershausen",2689,0.594274,4,8,2
"326",6632014,"Neuenstein",3038,0.570103,4,8,2
"327",6632015,"Niederaula, Marktgemeinde",5407,0.559288,4,7,2
"328",6632016,"Philippsthal (Werra), Marktgemeinde",4164,0.56921,4,8,2
"329",6632017,"Ronshausen",2383,0.567342,4,7,2
"330",6632018,"Rotenburg a. d. Fulda, Stadt",13318,0.586898,4,8,2
"331",6632019,"Schenklengsfeld",4468,0.568986,4,8,2
"332",6632020,"Wildeck",4933,0.567236,4,7,2
"333",6633001,"Ahnatal",7940,0.48414,2,3,2
"334",6633002,"Bad Karlshafen, Stadt",3497,0.583514,4,8,2
"335",6633003,"Baunatal, Stadt",27403,0.51204,3,5,2
"336",6633004,"Breuna",3590,0.515009,3,5,2
"337",6633005,"Calden",7359,0.508219,3,5,2
"338",6633006,"Bad Emstal",5950,0.524142,3,5,2
"339",6633007,"Espenau",4980,0.514619,3,5,2
"340",6633008,"Fuldabrück",8674,0.48703,2,4,2
"341",6633009,"Fuldatal",12112,0.525066,3,5,2
"342",6633010,"Grebenstein, Stadt",5797,0.549874,4,7,2
"343",6633011,"Habichtswald",4995,0.49608,2,4,2
"344",6633012,"Helsa",5538,0.54163,3,6,2
"345",6633013,"Hofgeismar, Stadt",14783,0.548931,4,7,2
"346",6633014,"Immenhausen, Stadt",6815,0.532254,3,6,2
"347",6633015,"Kaufungen",12445,0.502741,2,4,2
"348",6633016,"Liebenau, Stadt",3176,0.544883,4,7,2
"349",6633017,"Lohfelden",13622,0.522163,3,5,2
"350",6633018,"Naumburg, Stadt",5145,0.516482,3,5,2
"351",6633019,"Nieste",1878,0.478781,2,3,2
"352",6633020,"Niestetal",10674,0.492819,2,4,2
"353",6633021,"Oberweser",3209,0.538187,3,6,2
"354",6633022,"Reinhardshagen",4455,0.541149,3,6,2
"355",6633023,"Schauenburg",10016,0.492546,2,4,2
"356",6633024,"Söhrewald",4820,0.506382,2,4,2
"357",6633025,"Trendelburg, Stadt",5081,0.538837,3,6,2
"358",6633026,"Vellmar, Stadt",18037,0.506478,3,5,2
"359",6633027,"Wahlsburg",2088,0.565618,4,7,2
"360",6633028,"Wolfhagen, Stadt",12856,0.544198,3,6,2
"361",6633029,"Zierenberg, Stadt",6516,0.515397,3,5,2
"362",6634001,"Borken (Hessen), Stadt",12494,0.645458,5,10,3
"363",6634002,"Edermünde",7231,0.561322,4,7,2
"364",6634003,"Felsberg, Stadt",10673,0.608617,5,9,3
"365",6634004,"Frielendorf",7314,0.619339,5,9,3
"366",6634005,"Fritzlar, Dom- und Kaiserstadt",14304,0.621896,5,9,3
"367",6634006,"Gilserberg",3063,0.613219,5,9,3
"368",6634007,"Gudensberg, Stadt",9442,0.60272,5,9,3
"369",6634008,"Guxhagen",5258,0.573566,4,8,2
"370",6634009,"Homberg (Efze), Kreisstadt",13881,0.636941,5,10,3
"371",6634010,"Jesberg",2382,0.628524,5,10,3
"372",6634011,"Knüllwald",4405,0.600651,5,9,3
"373",6634012,"Körle",2871,0.551794,4,7,2
"374",6634013,"Malsfeld",3881,0.57891,4,8,2
"375",6634014,"Melsungen, Stadt",13334,0.589142,4,8,2
"376",6634015,"Morschen",3340,0.611084,5,9,3
"377",6634016,"Neuental",3180,0.613867,5,9,3
"378",6634017,"Neukirchen, Stadt",7149,0.650511,5,10,3
"379",6634018,"Niedenstein, Stadt",5291,0.59288,4,8,2
"380",6634019,"Oberaula",3157,0.650533,5,10,3
"381",6634020,"Ottrau",2252,0.620543,5,9,3
"382",6634021,"Schrecksbach",3156,0.616734,5,9,3
"383",6634022,"Schwalmstadt, Stadt",17987,0.635509,5,10,3
"384",6634023,"Schwarzenborn, Stadt",1412,0.699165,5,10,3
"385",6634024,"Spangenberg, Liebenbachstadt",6054,0.600232,5,9,3
"386",6634025,"Wabern",7243,0.621571,5,9,3
"387",6634026,"Willingshausen",4845,0.597167,4,8,2
"388",6634027,"Bad Zwesten",3867,0.607552,5,9,3
"389",6635001,"Allendorf (Eder)",5580,0.600031,4,8,2
"390",6635002,"Bad Arolsen, Stadt",15399,0.641031,5,10,3
"391",6635003,"Bad Wildungen, Stadt",16711,0.640095,5,10,3
"392",6635004,"Battenberg (Eder), Stadt",5379,0.614109,5,9,3
"393",6635005,"Bromskirchen",1830,0.653738,5,10,3
"394",6635006,"Burgwald",4838,0.594775,4,8,2
"395",6635007,"Diemelsee",4788,0.633519,5,10,3
"396",6635008,"Diemelstadt, Stadt",5212,0.644347,5,10,3
"397",6635009,"Edertal",6253,0.625879,5,9,3
"398",6635010,"Frankenau, Stadt",2914,0.609536,5,9,3
"399",6635011,"Frankenberg (Eder), Stadt",17848,0.63062,5,10,3
"400",6635012,"Gemünden (Wohra), Stadt",3811,0.632377,5,10,3
"401",6635013,"Haina (Kloster)",3608,0.616207,5,9,3
"402",6635014,"Hatzfeld (Eder), Stadt",3054,0.595098,4,8,2
"403",6635015,"Korbach, Hansestadt",23169,0.63897,5,10,3
"404",6635016,"Lichtenfels, Stadt",4180,0.640904,5,10,3
"405",6635017,"Rosenthal, Stadt",2204,0.629149,5,10,3
"406",6635018,"Twistetal",4445,0.626376,5,9,3
"407",6635019,"Vöhl",5645,0.637224,5,10,3
"408",6635020,"Volkmarsen, Stadt",6743,0.649657,5,10,3
"409",6635021,"Waldeck, Stadt",6877,0.640415,5,10,3
"410",6635022,"Willingen (Upland)",5972,0.63249,5,10,3
"411",6636001,"Bad Sooden-Allendorf, Stadt",8350,0.724566,5,10,3
"412",6636002,"Berkatal",1584,0.679683,5,10,3
"413",6636003,"Eschwege, Kreisstadt",19466,0.733609,5,10,3
"414",6636004,"Großalmerode, Stadt",6536,0.672068,5,10,3
"415",6636005,"Herleshausen",2821,0.691293,5,10,3
"416",6636006,"Hessisch Lichtenau, Stadt",11984,0.68243,5,10,3
"417",6636007,"Meinhard",4711,0.687518,5,10,3
"418",6636008,"Meißner",3082,0.685045,5,10,3
"419",6636009,"Neu-Eichenberg",1853,0.670353,5,10,3
"420",6636010,"Ringgau",2925,0.675338,5,10,3
"421",6636011,"Sontra, Stadt",7513,0.723411,5,10,3
"422",6636012,"Waldkappel, Stadt",4433,0.691422,5,10,3
"423",6636013,"Wanfried, Stadt",4151,0.73246,5,10,3
"424",6636014,"Wehretal",5024,0.677743,5,10,3
"425",6636015,"Weißenborn",1072,0.729651,5,10,3
"426",6636016,"Witzenhausen, Stadt",14701,0.70903,5,10,3
