"","Gemeindekennziffer","Name der Gemeinde","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"114",6436009,"Kriftel",10817,0.186371,1,1,1
"115",6436010,"Liederbach am Taunus",8833,0.178175,1,1,1
"116",6436011,"Schwalbach am Taunus, Stadt",15028,0.206741,1,1,1
"117",6436012,"Sulzbach (Taunus)",8627,0.163665,1,1,1
"118",6437001,"Bad König, Stadt",9417,0.661274,5,9,3
"119",6437002,"Beerfelden, Stadt",6363,0.661384,5,9,3
"120",6437003,"Brensbach",5040,0.635876,5,9,3
"121",6437004,"Breuberg, Stadt",7432,0.662017,5,9,3
"122",6437005,"Brombachtal",3496,0.644599,5,9,3
"123",6437006,"Erbach, Kreisstadt",13312,0.681139,5,10,3
"124",6437007,"Fränkisch-Crumbach",3232,0.622919,5,9,3
"125",6437008,"Hesseneck",631,0.612178,4,8,2
"126",6437009,"Höchst i. Odw.",10008,0.666113,5,10,3
"127",6437010,"Lützelbach",6864,0.646434,5,9,3
"128",6437011,"Michelstadt, Stadt",16173,0.679939,5,10,3
"129",6437012,"Mossautal",2425,0.656376,5,9,3
"130",6437013,"Reichelsheim (Odenwald)",8509,0.653981,5,9,3
"131",6437014,"Rothenberg",2233,0.617686,4,8,2
"132",6437015,"Sensbachtal",947,0.663503,5,10,3
"133",6438001,"Dietzenbach, Kreisstadt",33127,0.495246,2,3,2
"134",6438002,"Dreieich, Stadt",40082,0.418603,1,1,1
"135",6438003,"Egelsbach",11371,0.41667,1,1,1
"136",6438004,"Hainburg",14225,0.420038,1,1,1
"137",6438005,"Heusenstamm, Stadt",18496,0.411933,1,1,1
"138",6438006,"Langen (Hessen), Stadt",36058,0.425329,1,2,1
"139",6438007,"Mainhausen",9028,0.410923,1,1,1
"140",6438008,"Mühlheim am Main, Stadt",27753,0.425638,1,2,1
"141",6438009,"Neu-Isenburg, Stadt",36354,0.441757,1,2,1
"142",6438010,"Obertshausen, Stadt",24055,0.423986,1,1,1
"143",6438011,"Rodgau, Stadt",43607,0.410328,1,1,1
"144",6438012,"Rödermark, Stadt",26881,0.409243,1,1,1
"145",6438013,"Seligenstadt, Stadt",20632,0.422061,1,1,1
"146",6439001,"Aarbergen",5959,0.452783,1,2,1
"147",6439002,"Bad Schwalbach, Kreisstadt",10676,0.453018,1,2,1
"148",6439003,"Eltville am Rhein, Stadt",16897,0.433956,1,2,1
"149",6439004,"Geisenheim, Stadt",11627,0.45143,1,2,1
"150",6439005,"Heidenrod",7820,0.423334,1,1,1
"151",6439006,"Hohenstein",5964,0.43576,1,2,1
"152",6439007,"Hünstetten",10323,0.423482,1,1,1
"153",6439008,"Idstein, Stadt",23801,0.424673,1,2,1
"154",6439009,"Kiedrich",3983,0.395942,1,1,1
"155",6439010,"Lorch, Stadt",3752,0.477888,2,3,2
"156",6439011,"Niedernhausen",14362,0.3967,1,1,1
"157",6439012,"Oestrich-Winkel, Stadt",11524,0.443471,1,2,1
"158",6439013,"Rüdesheim am Rhein, Stadt",9773,0.491195,2,3,2
"159",6439014,"Schlangenbad",6239,0.424356,1,2,1
"160",6439015,"Taunusstein, Stadt",28721,0.441367,1,2,1
"161",6439016,"Waldems",5200,0.41668,1,1,1
"162",6439017,"Walluf",5496,0.393916,1,1,1
"163",6440001,"Altenstadt",11817,0.50436,2,4,2
"164",6440002,"Bad Nauheim, Stadt",31018,0.521825,2,4,2
"165",6440003,"Bad Vilbel, Stadt",32584,0.44271,1,2,1
"166",6440004,"Büdingen, Stadt",21061,0.531143,3,5,2
"167",6440005,"Butzbach, Friedrich-Ludwig-Weidig-Stadt",24900,0.531997,3,5,2
"168",6440006,"Echzell",5562,0.51858,2,4,2
"169",6440007,"Florstadt, Stadt",8672,0.487949,2,3,2
"170",6440008,"Friedberg (Hessen), Kreisstadt",27859,0.520832,2,4,2
"171",6440009,"Gedern, Stadt",7439,0.522621,3,5,2
"172",6440010,"Glauburg",3015,0.51167,2,4,2
"173",6440011,"Hirzenhain",2816,0.537323,3,5,2
"174",6440012,"Karben, Stadt",21936,0.45975,1,2,1
"175",6440013,"Kefenrod",2746,0.530487,3,5,2
"176",6440014,"Limeshain",5347,0.513915,2,4,2
"177",6440015,"Münzenberg, Stadt",5496,0.481203,2,3,2
"178",6440016,"Nidda, Stadt",16848,0.528273,3,5,2
"179",6440017,"Niddatal, Stadt",9291,0.467509,1,2,1
"180",6440018,"Ober-Mörlen",5775,0.467036,1,2,1
"181",6440019,"Ortenberg, Stadt",8985,0.534561,3,5,2
"182",6440020,"Ranstadt",4977,0.506172,2,4,2
"183",6440021,"Reichelsheim (Wetterau), Stadt",6785,0.500365,2,3,2
"184",6440022,"Rockenberg",4306,0.472016,2,3,2
"185",6440023,"Rosbach v. d. Höhe, Stadt",12167,0.466862,1,2,1
"186",6440024,"Wölfersheim",9880,0.513334,2,4,2
"187",6440025,"Wöllstadt",6087,0.455035,1,2,1
"188",6531001,"Allendorf (Lumda), Stadt",4110,0.50668,2,4,2
"189",6531002,"Biebertal",9978,0.486461,2,3,2
"190",6531003,"Buseck",12675,0.519299,2,4,2
"191",6531004,"Fernwald",6566,0.510452,2,4,2
"192",6531005,"Gießen, Universitätsstadt",83280,0.618446,4,8,2
"193",6531006,"Grünberg, Stadt",13597,0.548745,3,6,2
"194",6531007,"Heuchelheim",7473,0.523122,3,5,2
"195",6531008,"Hungen, Stadt",12399,0.532243,3,5,2
"196",6531009,"Langgöns",11507,0.515713,2,4,2
"197",6531010,"Laubach, Stadt",9613,0.551548,3,6,2
"198",6531011,"Lich, Stadt",13097,0.530133,3,5,2
"199",6531012,"Linden, Stadt",12407,0.53097,3,5,2
"200",6531013,"Lollar, Stadt",9876,0.556565,3,6,2
"201",6531014,"Pohlheim, Stadt",17683,0.557263,3,6,2
"202",6531015,"Rabenau",4993,0.51511,2,4,2
"203",6531016,"Reiskirchen",10223,0.524561,3,5,2
"204",6531017,"Staufenberg, Stadt",8239,0.509128,2,4,2
"205",6531018,"Wettenberg",12118,0.509469,2,4,2
"206",6532001,"Aßlar, Stadt",13558,0.581723,4,7,2
"207",6532002,"Bischoffen",3369,0.555057,3,6,2
"208",6532003,"Braunfels, Stadt",10814,0.571667,4,7,2
"209",6532004,"Breitscheid",4813,0.561787,3,6,2
"210",6532005,"Dietzhölztal",5771,0.573315,4,7,2
"211",6532006,"Dillenburg, Stadt",23431,0.592102,4,8,2
"212",6532007,"Driedorf",5099,0.574206,4,7,2
"213",6532008,"Ehringshausen",9224,0.571307,4,7,2
"214",6532009,"Eschenburg",10144,0.566379,4,7,2
"215",6532010,"Greifenstein",6791,0.56664,4,7,2
"216",6532011,"Haiger, Stadt",19339,0.602702,4,8,2
"217",6532012,"Herborn, Stadt",20351,0.598859,4,8,2
"218",6532013,"Hohenahr",4828,0.545081,3,6,2
"219",6532014,"Hüttenberg",10495,0.544328,3,6,2
"220",6532015,"Lahnau",8130,0.541211,3,6,2
"221",6532016,"Leun, Stadt",5650,0.58176,4,7,2
"222",6532017,"Mittenaar",4833,0.572778,4,7,2
"223",6532018,"Schöffengrund",6452,0.538979,3,5,2
"224",6532019,"Siegbach",2693,0.540545,3,5,2
"225",6532020,"Sinn",6422,0.579184,4,7,2
"226",6532021,"Solms, Stadt",13241,0.566875,4,7,2
"227",6532022,"Waldsolms",4730,0.543445,3,6,2
"228",6532023,"Wetzlar, Stadt",51262,0.616734,4,8,2
"229",6533001,"Beselich",5600,0.58333,4,7,2
"230",6533002,"Brechen",6526,0.559756,3,6,2
"231",6533003,"Bad Camberg, Stadt",14047,0.546901,3,6,2
"232",6533004,"Dornburg",8504,0.591009,4,8,2
"233",6533005,"Elbtal",2360,0.596098,4,8,2
"234",6533006,"Elz",8118,0.585724,4,7,2
"235",6533007,"Hadamar, Stadt",12297,0.629926,5,9,3
"236",6533008,"Hünfelden",9717,0.555146,3,6,2
"237",6533009,"Limburg a.d. Lahn, Kreisstadt",33906,0.610541,4,8,2
"238",6533010,"Löhnberg",4292,0.585844,4,8,2
"239",6533011,"Mengerskirchen, Marktflecken",5702,0.599319,4,8,2
"240",6533012,"Merenberg, Marktflecken",3231,0.572094,4,7,2
"241",6533013,"Runkel, Stadt",9634,0.577378,4,7,2
"242",6533014,"Selters (Taunus)",8132,0.591521,4,8,2
"243",6533015,"Villmar, Marktflecken",6775,0.556611,3,6,2
"244",6533016,"Waldbrunn (Westerwald)",5774,0.596166,4,8,2
"245",6533017,"Weilburg, Stadt",12547,0.60181,4,8,2
"246",6533018,"Weilmünster, Marktflecken",8794,0.562101,3,6,2
"247",6533019,"Weinbach",4429,0.553071,3,6,2
"248",6534001,"Amöneburg, Stadt",5144,0.495335,2,3,2
"249",6534002,"Angelburg",3530,0.552304,3,6,2
"250",6534003,"Bad Endbach",8176,0.556126,3,6,2
"251",6534004,"Biedenkopf, Stadt",13624,0.533354,3,5,2
"252",6534005,"Breidenbach",6877,0.525808,3,5,2
"253",6534006,"Cölbe",6725,0.535942,3,5,2
"254",6534007,"Dautphetal",11504,0.516726,2,4,2
"255",6534008,"Ebsdorfergrund",8886,0.510629,2,4,2
"256",6534009,"Fronhausen",4021,0.493133,2,3,2
"257",6534010,"Gladenbach, Stadt",12014,0.544708,3,6,2
"258",6534011,"Kirchhain, Stadt",16255,0.515471,2,4,2
"259",6534012,"Lahntal",6783,0.517803,2,4,2
"260",6534013,"Lohra",5452,0.511043,2,4,2
"261",6534014,"Marburg, Universitätsstadt",73147,0.610656,4,8,2
"262",6534015,"Münchhausen",3412,0.526778,3,5,2
"263",6534016,"Neustadt (Hessen), Stadt",8474,0.57373,4,7,2
"264",6534017,"Rauschenberg, Stadt",4432,0.527265,3,5,2
"265",6534018,"Stadtallendorf, Stadt",20807,0.567009,4,7,2
"266",6534019,"Steffenberg",4032,0.536741,3,5,2
"267",6534020,"Weimar (Lahn)",7003,0.502397,2,4,2
"268",6534021,"Wetter (Hessen), Stadt",8964,0.541188,3,6,2
"269",6534022,"Wohratal",2336,0.539688,3,5,2
"270",6535001,"Alsfeld, Stadt",15889,0.668477,5,10,3
"271",6535002,"Antrifttal",1933,0.620374,5,9,3
"272",6535003,"Feldatal",2529,0.636153,5,9,3
"273",6535004,"Freiensteinau",3150,0.604898,4,8,2
"274",6535005,"Gemünden (Felda)",2827,0.611848,4,8,2
"275",6535006,"Grebenau, Stadt",2414,0.635626,5,9,3
"276",6535007,"Grebenhain",4662,0.615505,4,8,2
"277",6535008,"Herbstein, Stadt",4698,0.634913,5,9,3
"278",6535009,"Homberg (Ohm), Stadt",7445,0.606903,4,8,2
"279",6535010,"Kirtorf, Stadt",3242,0.624666,5,9,3
"280",6535011,"Lauterbach (Hessen), Kreisstadt",13226,0.651985,5,9,3
"281",6535012,"Lautertal (Vogelsberg)",2394,0.590016,4,8,2
"282",6535013,"Mücke",9276,0.611711,4,8,2
"283",6535014,"Romrod, Stadt",2726,0.652726,5,9,3
"284",6535015,"Schlitz, Stadt",9534,0.649238,5,9,3
"285",6535016,"Schotten, Stadt",10111,0.634102,5,9,3
"286",6535017,"Schwalmtal",2821,0.631145,5,9,3
"287",6535018,"Ulrichstein, Stadt",2987,0.628468,5,9,3
"288",6535019,"Wartenberg",3899,0.613946,4,8,2
"289",6611000,"Kassel, documenta-Stadt",194747,0.679275,5,10,3
"290",6631001,"Bad Salzschlirf",3118,0.587659,4,8,2
"291",6631002,"Burghaun, Marktgemeinde",6442,0.542883,3,6,2
"292",6631003,"Dipperz",3370,0.536923,3,5,2
"293",6631004,"Ebersburg",4536,0.546039,3,6,2
"294",6631005,"Ehrenberg (Rhön)",2517,0.543058,3,6,2
"295",6631006,"Eichenzell",11033,0.532012,3,5,2
"296",6631007,"Eiterfeld, Marktgemeinde",7088,0.549443,3,6,2
"297",6631008,"Flieden",8707,0.555525,3,6,2
"298",6631009,"Fulda, Stadt",65540,0.59638,4,8,2
"299",6631010,"Gersfeld (Rhön), Stadt",5617,0.591615,4,8,2
"300",6631011,"Großenlüder",8601,0.529702,3,5,2
"301",6631012,"Hilders",4603,0.57294,4,7,2
"302",6631013,"Hofbieber",5927,0.55552,3,6,2
"303",6631014,"Hosenfeld",4618,0.536575,3,5,2
"304",6631015,"Hünfeld, Konrad-Zuse-Stadt",15843,0.568576,4,7,2
"305",6631016,"Kalbach",6311,0.555421,3,6,2
"306",6631017,"Künzell",16120,0.541624,3,6,2
"307",6631018,"Neuhof",10747,0.552832,3,6,2
"308",6631019,"Nüsttal",2789,0.55373,3,6,2
"309",6631020,"Petersberg",15234,0.53631,3,5,2
"310",6631021,"Poppenhausen (Wasserkuppe)",2560,0.569894,4,7,2
"311",6631022,"Rasdorf",1614,0.582886,4,7,2
"312",6631023,"Tann (Rhön), Stadt",4391,0.577521,4,7,2
"313",6632001,"Alheim",5032,0.607645,4,8,2
"314",6632002,"Bad Hersfeld, Kreisstadt",28839,0.624814,5,9,3
"315",6632003,"Bebra, Stadt",13789,0.628317,5,9,3
"316",6632004,"Breitenbach a. Herzberg",1756,0.586741,4,8,2
"317",6632005,"Cornberg",1411,0.649994,5,9,3
"318",6632006,"Friedewald",2400,0.557076,3,6,2
"319",6632007,"Hauneck",3161,0.581239,4,7,2
"320",6632008,"Haunetal",2967,0.586327,4,8,2
"321",6632009,"Heringen (Werra), Stadt",7262,0.577335,4,7,2
"322",6632010,"Hohenroda",3088,0.570495,4,7,2
"323",6632011,"Kirchheim",3709,0.571717,4,7,2
"324",6632012,"Ludwigsau",5580,0.573973,4,7,2
"325",6632013,"Nentershausen",2689,0.607991,4,8,2
"326",6632014,"Neuenstein",3038,0.580409,4,7,2
"327",6632015,"Niederaula, Marktgemeinde",5407,0.571739,4,7,2
"328",6632016,"Philippsthal (Werra), Marktgemeinde",4164,0.564872,4,7,2
"329",6632017,"Ronshausen",2383,0.578487,4,7,2
"330",6632018,"Rotenburg a. d. Fulda, Stadt",13318,0.61193,4,8,2
"331",6632019,"Schenklengsfeld",4468,0.577373,4,7,2
"332",6632020,"Wildeck",4933,0.577969,4,7,2
"333",6633001,"Ahnatal",7940,0.501038,2,3,2
"334",6633002,"Bad Karlshafen, Stadt",3497,0.611887,4,8,2
"335",6633003,"Baunatal, Stadt",27403,0.525622,3,5,2
"336",6633004,"Breuna",3590,0.527914,3,5,2
"337",6633005,"Calden",7359,0.520339,2,4,2
"338",6633006,"Bad Emstal",5950,0.530819,3,5,2
"339",6633007,"Espenau",4980,0.526436,3,5,2
"340",6633008,"Fuldabrück",8674,0.508045,2,4,2
"341",6633009,"Fuldatal",12112,0.540176,3,5,2
"342",6633010,"Grebenstein, Stadt",5797,0.563581,4,7,2
"343",6633011,"Habichtswald",4995,0.514468,2,4,2
"344",6633012,"Helsa",5538,0.555027,3,6,2
"345",6633013,"Hofgeismar, Stadt",14783,0.585174,4,7,2
"346",6633014,"Immenhausen, Stadt",6815,0.552949,3,6,2
"347",6633015,"Kaufungen",12445,0.528989,3,5,2
"348",6633016,"Liebenau, Stadt",3176,0.555554,3,6,2
"349",6633017,"Lohfelden",13622,0.540041,3,5,2
"350",6633018,"Naumburg, Stadt",5145,0.533048,3,5,2
"351",6633019,"Nieste",1878,0.50661,2,4,2
"352",6633020,"Niestetal",10674,0.506318,2,4,2
"353",6633021,"Oberweser",3209,0.546089,3,6,2
"354",6633022,"Reinhardshagen",4455,0.560776,3,6,2
"355",6633023,"Schauenburg",10016,0.508721,2,4,2
"356",6633024,"Söhrewald",4820,0.525827,3,5,2
"357",6633025,"Trendelburg, Stadt",5081,0.544377,3,6,2
"358",6633026,"Vellmar, Stadt",18037,0.533058,3,5,2
"359",6633027,"Wahlsburg",2088,0.587243,4,8,2
"360",6633028,"Wolfhagen, Stadt",12856,0.550613,3,6,2
"361",6633029,"Zierenberg, Stadt",6516,0.535386,3,5,2
"362",6634001,"Borken (Hessen), Stadt",12494,0.662825,5,10,3
"363",6634002,"Edermünde",7231,0.573742,4,7,2
"364",6634003,"Felsberg, Stadt",10673,0.603013,4,8,2
"365",6634004,"Frielendorf",7314,0.632288,5,9,3
"366",6634005,"Fritzlar, Dom- und Kaiserstadt",14304,0.642107,5,9,3
"367",6634006,"Gilserberg",3063,0.631362,5,9,3
"368",6634007,"Gudensberg, Stadt",9442,0.605947,4,8,2
"369",6634008,"Guxhagen",5258,0.582308,4,7,2
"370",6634009,"Homberg (Efze), Kreisstadt",13881,0.65041,5,9,3
"371",6634010,"Jesberg",2382,0.635614,5,9,3
"372",6634011,"Knüllwald",4405,0.615838,4,8,2
"373",6634012,"Körle",2871,0.559882,3,6,2
"374",6634013,"Malsfeld",3881,0.599644,4,8,2
"375",6634014,"Melsungen, Stadt",13334,0.605278,4,8,2
"376",6634015,"Morschen",3340,0.630158,5,9,3
"377",6634016,"Neuental",3180,0.623988,5,9,3
"378",6634017,"Neukirchen, Stadt",7149,0.659193,5,9,3
"379",6634018,"Niedenstein, Stadt",5291,0.590345,4,8,2
"380",6634019,"Oberaula",3157,0.662454,5,10,3
"381",6634020,"Ottrau",2252,0.641541,5,9,3
"382",6634021,"Schrecksbach",3156,0.630407,5,9,3
"383",6634022,"Schwalmstadt, Stadt",17987,0.662582,5,10,3
"384",6634023,"Schwarzenborn, Stadt",1412,0.648203,5,9,3
"385",6634024,"Spangenberg, Liebenbachstadt",6054,0.617166,4,8,2
"386",6634025,"Wabern",7243,0.629118,5,9,3
"387",6634026,"Willingshausen",4845,0.618972,4,8,2
"388",6634027,"Bad Zwesten",3867,0.642138,5,9,3
"389",6635001,"Allendorf (Eder)",5580,0.631819,5,9,3
"390",6635002,"Bad Arolsen, Stadt",15399,0.707585,5,10,3
"391",6635003,"Bad Wildungen, Stadt",16711,0.713267,5,10,3
"392",6635004,"Battenberg (Eder), Stadt",5379,0.644938,5,9,3
"393",6635005,"Bromskirchen",1830,0.693741,5,10,3
"394",6635006,"Burgwald",4838,0.644537,5,9,3
"395",6635007,"Diemelsee",4788,0.683231,5,10,3
"396",6635008,"Diemelstadt, Stadt",5212,0.686219,5,10,3
"397",6635009,"Edertal",6253,0.679134,5,10,3
"398",6635010,"Frankenau, Stadt",2914,0.688378,5,10,3
"399",6635011,"Frankenberg (Eder), Stadt",17848,0.696995,5,10,3
"400",6635012,"Gemünden (Wohra), Stadt",3811,0.68135,5,10,3
"401",6635013,"Haina (Kloster)",3608,0.657489,5,9,3
"402",6635014,"Hatzfeld (Eder), Stadt",3054,0.652147,5,9,3
"403",6635015,"Korbach, Hansestadt",23169,0.691974,5,10,3
"404",6635016,"Lichtenfels, Stadt",4180,0.674297,5,10,3
"405",6635017,"Rosenthal, Stadt",2204,0.666835,5,10,3
"406",6635018,"Twistetal",4445,0.673817,5,10,3
"407",6635019,"Vöhl",5645,0.692507,5,10,3
"408",6635020,"Volkmarsen, Stadt",6743,0.693359,5,10,3
"409",6635021,"Waldeck, Stadt",6877,0.696368,5,10,3
"410",6635022,"Willingen (Upland)",5972,0.69114,5,10,3
"411",6636001,"Bad Sooden-Allendorf, Stadt",8350,0.744702,5,10,3
"412",6636002,"Berkatal",1584,0.705372,5,10,3
"413",6636003,"Eschwege, Kreisstadt",19466,0.767046,5,10,3
"414",6636004,"Großalmerode, Stadt",6536,0.70548,5,10,3
"415",6636005,"Herleshausen",2821,0.708903,5,10,3
"416",6636006,"Hessisch Lichtenau, Stadt",11984,0.714977,5,10,3
"417",6636007,"Meinhard",4711,0.704912,5,10,3
"418",6636008,"Meißner",3082,0.708912,5,10,3
"419",6636009,"Neu-Eichenberg",1853,0.690102,5,10,3
"420",6636010,"Ringgau",2925,0.709957,5,10,3
"421",6636011,"Sontra, Stadt",7513,0.759459,5,10,3
"422",6636012,"Waldkappel, Stadt",4433,0.719268,5,10,3
"423",6636013,"Wanfried, Stadt",4151,0.758435,5,10,3
"424",6636014,"Wehretal",5024,0.713002,5,10,3
"425",6636015,"Weißenborn",1072,0.745577,5,10,3
"426",6636016,"Witzenhausen, Stadt",14701,0.744474,5,10,3
