"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",8111000,"Stuttgart, Landeshauptstadt",612441,0.173316,1,1,1
"2",8115003,"Böblingen, Stadt",47385,0.175178,1,1,1
"3",8115028,"Leonberg, Stadt",46143,0.173259,1,1,1
"4",8115029,"Magstadt",9083,0.159704,1,1,1
"5",8115041,"Renningen, Stadt",16878,0.175816,1,1,1
"6",8115042,"Rutesheim, Stadt",10493,0.181017,1,1,1
"7",8115044,"Schönaich",9901,0.168695,1,1,1
"8",8115045,"Sindelfingen, Stadt",62215,0.180062,1,1,1
"9",8115050,"Weil der Stadt, Stadt",18500,0.186609,1,1,1
"10",8115051,"Weil im Schönbuch",9766,0.184909,1,1,1
"11",8115052,"Weissach",7463,0.166253,1,1,1
"12",8115901,"GVV Aidlingen/Grafenau",15366,0.163725,1,1,1
"13",8115902,"GVV Gärtringen/Ehningen",20202,0.168703,1,1,1
"14",8115903,"VVG der Stadt Herrenberg",39338,0.190905,1,1,1
"15",8115904,"GVV Holzgerlingen",20652,0.170245,1,1,1
"16",8115905,"GVV Oberes Gäu",26183,0.200795,1,1,1
"17",8115906,"GVV Waldenbuch/Steinenbronn",14711,0.169799,1,1,1
"18",8116015,"Denkendorf",10588,0.222421,1,1,1
"19",8116019,"Esslingen am Neckar, Stadt",90378,0.25641,1,2,1
"20",8116047,"Neuhausen auf den Fildern",11583,0.203599,1,1,1
"21",8116072,"Wernau (Neckar), Stadt",12200,0.234008,1,1,1
"22",8116076,"Aichwald",7460,0.197719,1,1,1
"23",8116077,"Filderstadt, Stadt",44721,0.211362,1,1,1
"24",8116078,"Leinfelden-Echterdingen, Stadt",38266,0.21037,1,1,1
"25",8116080,"Ostfildern, Stadt",37785,0.22399,1,1,1
"26",8116081,"Aichtal, Stadt",9665,0.221254,1,1,1
"27",8116901,"VVG der Stadt Kirchheim unter Teck",48858,0.259401,1,2,1
"28",8116902,"GVV Lenningen",13455,0.243479,1,1,1
"29",8116903,"GVV Neckartenzlingen",18957,0.232902,1,1,1
"30",8116904,"VVG der Stadt Neuffen",11880,0.236742,1,1,1
"31",8116905,"VVG der Stadt Nürtingen",69354,0.252515,1,2,1
"32",8116906,"GVV Plochingen",26503,0.229084,1,1,1
"33",8116907,"GVV Reichenbach an der Fils",20951,0.219872,1,1,1
"34",8116908,"VVG der Stadt Weilheim an der Teck",18873,0.240733,1,1,1
"35",8116909,"GVV Wendlingen am Neckar",25302,0.238139,1,1,1
"36",8117010,"Böhmenkirch",5484,0.393645,3,6,2
"37",8117901,"VVG der Gemeinde Deggingen",8867,0.40659,3,6,2
"38",8117902,"VVG der Stadt Ebersbach an der Fils",19135,0.378321,3,5,2
"39",8117903,"GVV Eislingen-Ottenbach-Salach",30315,0.400142,3,6,2
"40",8117904,"VVG der Stadt Geislingen an der Steige",35956,0.42624,4,7,2
"41",8117905,"VVG der Stadt Göppingen",64428,0.417779,3,6,2
"42",8117906,"GVV Mittleres Fils-Lautertal",27495,0.395178,3,6,2
"43",8117907,"GVV Oberes Filstal",6401,0.394718,3,6,2
"44",8117908,"GVV Östlicher Schurwald",10923,0.372439,3,5,2
"45",8117909,"GVV Raum Bad Boll",15777,0.371329,3,5,2
"46",8117910,"VVG der Stadt Uhingen",18173,0.379129,3,5,2
"47",8117911,"GVV Voralb",7163,0.368542,3,5,2
"48",8118003,"Asperg, Stadt",13065,0.252909,1,2,1
"49",8118011,"Ditzingen, Stadt",24427,0.213074,1,1,1
