"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",14511000,"Chemnitz, Stadt",243521,0.708566,2,4,2
"2",14521010,"Amtsberg",3823,0.707142,2,4,2
"3",14521020,"Annaberg-Buchholz, Stadt",20394,0.785449,5,9,3
"4",14521030,"Aue, Stadt",16617,0.798517,5,10,3
"5",14521050,"Bad Schlema",4866,0.764681,5,9,3
"6",14521110,"Breitenbrunn/Erzgeb.",5560,0.728789,3,6,2
"7",14521130,"Crottendorf",4111,0.722499,3,5,2
"8",14521150,"Drebach",5392,0.742805,4,7,2
"9",14521160,"Ehrenfriedersdorf, Stadt",4888,0.761173,4,8,2
"10",14521170,"Eibenstock, Stadt",7678,0.785866,5,9,3
"11",14521200,"Gelenau/Erzgeb.",4278,0.753782,4,8,2
"12",14521240,"Großolbersdorf",2917,0.715956,2,4,2
"13",14521250,"Großrückerswalde",3505,0.739005,4,7,2
"14",14521260,"Grünhain-Beierfeld, Stadt",6015,0.729299,3,6,2
"15",14521290,"Hohndorf",3735,0.718708,3,5,2
"16",14521310,"Jahnsdorf/Erzgeb.",5535,0.682321,1,2,1
"17",14521320,"Johanngeorgenstadt, Stadt",4206,0.79948,5,10,3
"18",14521330,"Jöhstadt, Stadt",2853,0.761031,4,8,2
"19",14521355,"Lauter-Bernsbach, Stadt",8974,0.740011,4,7,2
"20",14521370,"Lößnitz, Stadt",8801,0.767388,5,9,3
"21",14521390,"Marienberg, Stadt",17361,0.738657,4,7,2
"22",14521400,"Mildenau",3406,0.712876,2,4,2
"23",14521410,"Neukirchen/Erzgeb.",6771,0.686497,1,2,1
"24",14521440,"Oberwiesenthal, Kurort, Stadt",2208,0.732492,3,6,2
"25",14521450,"Oelsnitz/Erzgeb., Stadt",11175,0.753971,4,8,2
"26",14521460,"Olbernhau, Stadt",9181,0.7581,4,8,2
"27",14521470,"Pfaffroda",2498,0.731907,3,6,2
"28",14521495,"Pockau-Lengefeld, Stadt",7953,0.751091,4,8,2
"29",14521500,"Raschau-Markersbach",5208,0.742008,4,7,2
"30",14521530,"Schneeberg, Stadt",15250,0.785272,5,9,3
"31",14521540,"Schönheide",4626,0.744198,4,7,2
"32",14521550,"Schwarzenberg/Erzgeb., Stadt",17360,0.763085,5,9,3
"33",14521560,"Sehmatal",6588,0.730387,3,6,2
"34",14521600,"Stützengrün",3391,0.700848,2,3,2
"35",14521620,"Thalheim/Erzgeb., Stadt",6540,0.736416,4,7,2
"36",14521630,"Thermalbad Wiesenbad",3401,0.740982,4,7,2
"37",14521640,"Thum, Stadt",5299,0.743453,4,7,2
"38",14521670,"Wolkenstein, Stadt",3918,0.725396,3,5,2
"39",14521901,"Bärenstein",4718,0.753175,4,8,2
"40",14521903,"Burkhardtsdorf",10785,0.71545,2,4,2
"41",14521905,"Wildenstein",4502,0.718536,3,5,2
"42",14521910,"Geyer",4762,0.766686,5,9,3
"43",14521915,"Lugau",10921,0.72876,3,6,2
"44",14521930,"Scheibenberg-Schlettau",4632,0.743335,4,7,2
"45",14521932,"Seiffen/Erzgeb.",4171,0.750152,4,8,2
"46",14521933,"Stollberg/Erzgeb.",12453,0.727028,3,6,2
"47",14521938,"Zschopau",13359,0.761906,4,8,2
"48",14521939,"Zschorlau",7715,0.721658,3,5,2
"49",14521940,"Zwönitz",15282,0.723746,3,5,2
"50",14522020,"Augustusburg, Stadt",4611,0.691486,2,3,2
"51",14522035,"Bobritzsch-Hilbersdorf",5866,0.690382,2,3,2
"52",14522050,"Brand-Erbisdorf, Stadt",9844,0.698997,2,3,2
"53",14522070,"Claußnitz",3163,0.701367,2,3,2
"54",14522080,"Döbeln, Stadt",21516,0.773512,5,9,3
"55",14522110,"Eppendorf",4258,0.715793,2,4,2
"56",14522120,"Erlau",3273,0.687079,1,2,1
"57",14522140,"Flöha, Stadt",11036,0.736484,4,7,2
"58",14522150,"Frankenberg/Sa., Stadt",14426,0.72604,3,5,2
"59",14522170,"Frauenstein, Stadt",2958,0.718442,3,5,2
"60",14522180,"Freiberg, Stadt",40829,0.749871,4,8,2
"61",14522190,"Geringswalde, Stadt",4374,0.747839,4,7,2
"62",14522200,"Großhartmannsdorf",2546,0.706389,2,4,2
"63",14522210,"Großschirma, Stadt",5709,0.709066,2,4,2
"64",14522220,"Großweitzschen",2868,0.719696,3,5,2
"65",14522230,"Hainichen, Stadt",8593,0.718212,3,5,2
"66",14522240,"Halsbrücke",5217,0.687479,1,2,1
"67",14522250,"Hartha, Stadt",7361,0.753973,4,8,2
"68",14522260,"Hartmannsdorf",4468,0.707883,2,4,2
"69",14522290,"Königshain-Wiederau",2666,0.711879,2,4,2
"70",14522300,"Kriebstein",2199,0.713178,2,4,2
"71",14522310,"Leisnig, Stadt",8463,0.754373,4,8,2
"72",14522320,"Leubsdorf",3456,0.711605,2,4,2
"73",14522330,"Lichtenau",7256,0.664577,1,1,1
"74",14522350,"Lunzenau, Stadt",4454,0.732,3,6,2
"75",14522370,"Mochau",2311,0.720522,3,5,2
"76",14522390,"Mulda/Sa.",2581,0.719891,3,5,2
"77",14522400,"Neuhausen/Erzgeb.",2730,0.736397,4,7,2
"78",14522420,"Niederwiesa",4914,0.66538,1,1,1
"79",14522430,"Oberschöna",3357,0.67715,1,2,1
"80",14522440,"Oederan, Stadt",8180,0.706857,2,4,2
"81",14522460,"Penig, Stadt",9140,0.719111,3,5,2
"82",14522470,"Rechenberg-Bienenmühle",2008,0.724979,3,5,2
"83",14522480,"Reinsberg",2963,0.722063,3,5,2
"84",14522500,"Rossau",3557,0.708988,2,4,2
"85",14522510,"Roßwein, Stadt",7574,0.773942,5,9,3
"86",14522540,"Striegistal",4865,0.733788,3,6,2
"87",14522570,"Waldheim, Stadt",9143,0.773877,5,9,3
