"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",14511000,"Chemnitz, Stadt",243521,0.704349,1,2,1
"2",14521010,"Amtsberg",3823,0.704083,1,2,1
"3",14521020,"Annaberg-Buchholz, Stadt",20394,0.788762,5,9,3
"4",14521030,"Aue, Stadt",16617,0.796333,5,9,3
"5",14521050,"Bad Schlema",4866,0.766325,4,8,2
"6",14521110,"Breitenbrunn/Erzgeb.",5560,0.738456,3,5,2
"7",14521130,"Crottendorf",4111,0.713483,2,3,2
"8",14521150,"Drebach",5392,0.730972,3,5,2
"9",14521160,"Ehrenfriedersdorf, Stadt",4888,0.769935,4,8,2
"10",14521170,"Eibenstock, Stadt",7678,0.788249,5,9,3
"11",14521200,"Gelenau/Erzgeb.",4278,0.753811,4,7,2
"12",14521240,"Großolbersdorf",2917,0.708919,1,2,1
"13",14521250,"Großrückerswalde",3505,0.736991,3,5,2
"14",14521260,"Grünhain-Beierfeld, Stadt",6015,0.72274,2,4,2
"15",14521290,"Hohndorf",3735,0.722682,2,4,2
"16",14521310,"Jahnsdorf/Erzgeb.",5535,0.67804,1,1,1
"17",14521320,"Johanngeorgenstadt, Stadt",4206,0.798857,5,9,3
"18",14521330,"Jöhstadt, Stadt",2853,0.746231,3,6,2
"19",14521355,"Lauter-Bernsbach, Stadt",8974,0.736203,3,5,2
"20",14521370,"Lößnitz, Stadt",8801,0.772642,4,8,2
"21",14521390,"Marienberg, Stadt",17361,0.745382,3,6,2
"22",14521400,"Mildenau",3406,0.718582,2,3,2
"23",14521410,"Neukirchen/Erzgeb.",6771,0.688586,1,1,1
"24",14521440,"Oberwiesenthal, Kurort, Stadt",2208,0.746882,3,6,2
"25",14521450,"Oelsnitz/Erzgeb., Stadt",11175,0.75035,4,7,2
"26",14521460,"Olbernhau, Stadt",9181,0.77149,4,8,2
"27",14521470,"Pfaffroda",2498,0.737823,3,5,2
"28",14521495,"Pockau-Lengefeld, Stadt",7953,0.745674,3,6,2
"29",14521500,"Raschau-Markersbach",5208,0.748242,3,6,2
"30",14521530,"Schneeberg, Stadt",15250,0.782102,4,8,2
"31",14521540,"Schönheide",4626,0.738962,3,5,2
"32",14521550,"Schwarzenberg/Erzgeb., Stadt",17360,0.772993,4,8,2
"33",14521560,"Sehmatal",6588,0.728534,2,4,2
"34",14521600,"Stützengrün",3391,0.699963,1,2,1
"35",14521620,"Thalheim/Erzgeb., Stadt",6540,0.749264,4,7,2
