"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",14511000,"Chemnitz, Stadt",243521,0.710577,2,4,2
"2",14521010,"Amtsberg",3823,0.728413,3,6,2
"3",14521020,"Annaberg-Buchholz, Stadt",20394,0.779501,5,9,3
"4",14521030,"Aue, Stadt",16617,0.799347,5,9,3
"5",14521050,"Bad Schlema",4866,0.769171,4,8,2
"6",14521110,"Breitenbrunn/Erzgeb.",5560,0.695824,2,3,2
"7",14521130,"Crottendorf",4111,0.654258,1,1,1
"8",14521150,"Drebach",5392,0.739061,3,6,2
"9",14521160,"Ehrenfriedersdorf, Stadt",4888,0.758186,4,8,2
"10",14521170,"Eibenstock, Stadt",7678,0.776689,5,9,3
"11",14521200,"Gelenau/Erzgeb.",4278,0.762421,4,8,2
"12",14521240,"Großolbersdorf",2917,0.689381,2,3,2
"13",14521250,"Großrückerswalde",3505,0.74445,4,7,2
"14",14521260,"Grünhain-Beierfeld, Stadt",6015,0.725685,3,5,2
"15",14521290,"Hohndorf",3735,0.710451,2,4,2
"16",14521310,"Jahnsdorf/Erzgeb.",5535,0.651757,1,1,1
"17",14521320,"Johanngeorgenstadt, Stadt",4206,0.812895,5,10,3
"18",14521330,"Jöhstadt, Stadt",2853,0.733563,3,6,2
"19",14521355,"Lauter-Bernsbach, Stadt",8974,0.721922,3,5,2
"20",14521370,"Lößnitz, Stadt",8801,0.774194,4,8,2
"21",14521390,"Marienberg, Stadt",17361,0.75022,4,7,2
"22",14521400,"Mildenau",3406,0.715285,3,5,2
"23",14521410,"Neukirchen/Erzgeb.",6771,0.681916,1,2,1
"24",14521440,"Oberwiesenthal, Kurort, Stadt",2208,0.599022,1,1,1
"25",14521450,"Oelsnitz/Erzgeb., Stadt",11175,0.760415,4,8,2
"26",14521460,"Olbernhau, Stadt",9181,0.74606,4,7,2
"27",14521470,"Pfaffroda",2498,0.7114,2,4,2
"28",14521495,"Pockau-Lengefeld, Stadt",7953,0.748309,4,7,2
"29",14521500,"Raschau-Markersbach",5208,0.74116,3,6,2
"30",14521530,"Schneeberg, Stadt",15250,0.774261,4,8,2
"31",14521540,"Schönheide",4626,0.721163,3,5,2
"32",14521550,"Schwarzenberg/Erzgeb., Stadt",17360,0.765688,4,8,2
"33",14521560,"Sehmatal",6588,0.695547,2,3,2
"34",14521600,"Stützengrün",3391,0.665646,1,2,1
"35",14521620,"Thalheim/Erzgeb., Stadt",6540,0.749794,4,7,2
"36",14521630,"Thermalbad Wiesenbad",3401,0.708649,2,4,2
"37",14521640,"Thum, Stadt",5299,0.724585,3,5,2
"38",14521670,"Wolkenstein, Stadt",3918,0.720483,3,5,2
"39",14521901,"Bärenstein",4718,0.718395,3,5,2
"40",14521903,"Burkhardtsdorf",10785,0.711155,2,4,2
"41",14521905,"Wildenstein",4502,0.713173,2,4,2
"42",14521910,"Geyer",4762,0.754359,4,7,2
"43",14521915,"Lugau",10921,0.748748,4,7,2
"44",14521930,"Scheibenberg-Schlettau",4632,0.713911,2,4,2
"45",14521932,"Seiffen/Erzgeb.",4171,0.638152,1,1,1
"46",14521933,"Stollberg/Erzgeb.",12453,0.719598,3,5,2
"47",14521938,"Zschopau",13359,0.774141,4,8,2
"48",14521939,"Zschorlau",7715,0.708667,2,4,2
"49",14521940,"Zwönitz",15282,0.717947,3,5,2
"50",14522020,"Augustusburg, Stadt",4611,0.709644,2,4,2
"51",14522035,"Bobritzsch-Hilbersdorf",5866,0.668311,1,2,1
"52",14522050,"Brand-Erbisdorf, Stadt",9844,0.730829,3,6,2
"53",14522070,"Claußnitz",3163,0.684426,2,3,2
"54",14522080,"Döbeln, Stadt",21516,0.76786,4,8,2
