"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",14511000,"Chemnitz, Stadt",243521,0.697242,2,3,2
"2",14521010,"Amtsberg",3823,0.737971,3,5,2
"3",14521020,"Annaberg-Buchholz, Stadt",20394,0.793596,5,9,3
"4",14521030,"Aue, Stadt",16617,0.81811,5,10,3
"5",14521050,"Bad Schlema",4866,0.804135,5,9,3
"6",14521110,"Breitenbrunn/Erzgeb.",5560,0.751309,3,6,2
"7",14521130,"Crottendorf",4111,0.691411,1,2,1
"8",14521150,"Drebach",5392,0.765314,4,7,2
"9",14521160,"Ehrenfriedersdorf, Stadt",4888,0.769565,4,7,2
"10",14521170,"Eibenstock, Stadt",7678,0.802954,5,9,3
"11",14521200,"Gelenau/Erzgeb.",4278,0.771331,4,7,2
"12",14521240,"Großolbersdorf",2917,0.736161,3,5,2
"13",14521250,"Großrückerswalde",3505,0.772852,4,7,2
"14",14521260,"Grünhain-Beierfeld, Stadt",6015,0.748676,3,6,2
"15",14521290,"Hohndorf",3735,0.7364,3,5,2
"16",14521310,"Jahnsdorf/Erzgeb.",5535,0.683935,1,2,1
"17",14521320,"Johanngeorgenstadt, Stadt",4206,0.849717,5,10,3
"18",14521330,"Jöhstadt, Stadt",2853,0.763253,4,7,2
"19",14521355,"Lauter-Bernsbach, Stadt",8974,0.743329,3,6,2
"20",14521370,"Lößnitz, Stadt",8801,0.793357,5,9,3
"21",14521390,"Marienberg, Stadt",17361,0.77717,4,8,2
"22",14521400,"Mildenau",3406,0.753092,3,6,2
"23",14521410,"Neukirchen/Erzgeb.",6771,0.694854,1,2,1
"24",14521440,"Oberwiesenthal, Kurort, Stadt",2208,0.740285,3,6,2
"25",14521450,"Oelsnitz/Erzgeb., Stadt",11175,0.789618,4,8,2
"26",14521460,"Olbernhau, Stadt",9181,0.777497,4,8,2
"27",14521470,"Pfaffroda",2498,0.739361,3,5,2
"28",14521495,"Pockau-Lengefeld, Stadt",7953,0.794296,5,9,3
"29",14521500,"Raschau-Markersbach",5208,0.78014,4,8,2
"30",14521530,"Schneeberg, Stadt",15250,0.802627,5,9,3
"31",14521540,"Schönheide",4626,0.74078,3,6,2
"32",14521550,"Schwarzenberg/Erzgeb., Stadt",17360,0.804132,5,9,3
"33",14521560,"Sehmatal",6588,0.725747,2,4,2
"34",14521600,"Stützengrün",3391,0.695102,1,2,1
"35",14521620,"Thalheim/Erzgeb., Stadt",6540,0.782922,4,8,2
"36",14521630,"Thermalbad Wiesenbad",3401,0.751247,3,6,2
"37",14521640,"Thum, Stadt",5299,0.757657,4,7,2
"38",14521670,"Wolkenstein, Stadt",3918,0.743844,3,6,2
"39",14521901,"Bärenstein",4718,0.75719,4,7,2
"40",14521903,"Burkhardtsdorf",10785,0.732921,3,5,2
"41",14521905,"Wildenstein",4502,0.738321,3,5,2
"42",14521910,"Geyer",4762,0.783781,4,8,2
"43",14521915,"Lugau",10921,0.772192,4,7,2
"44",14521930,"Scheibenberg-Schlettau",4632,0.743477,3,6,2
"45",14521932,"Seiffen/Erzgeb.",4171,0.695918,1,2,1
"46",14521933,"Stollberg/Erzgeb.",12453,0.740231,3,6,2
"47",14521938,"Zschopau",13359,0.78942,4,8,2
"48",14521939,"Zschorlau",7715,0.736201,3,5,2
"49",14521940,"Zwönitz",15282,0.74313,3,6,2
"50",14522020,"Augustusburg, Stadt",4611,0.715962,2,4,2
"51",14522035,"Bobritzsch-Hilbersdorf",5866,0.685635,1,2,1
"52",14522050,"Brand-Erbisdorf, Stadt",9844,0.704504,2,3,2
"53",14522070,"Claußnitz",3163,0.694508,1,2,1
"54",14522080,"Döbeln, Stadt",21516,0.754597,4,7,2
"55",14522110,"Eppendorf",4258,0.722367,2,4,2
"56",14522120,"Erlau",3273,0.696504,1,2,1
"57",14522140,"Flöha, Stadt",11036,0.7483,3,6,2
"58",14522150,"Frankenberg/Sa., Stadt",14426,0.733391,3,5,2
"59",14522170,"Frauenstein, Stadt",2958,0.683227,1,2,1
"60",14522180,"Freiberg, Stadt",40829,0.735457,3,5,2
"61",14522190,"Geringswalde, Stadt",4374,0.747576,3,6,2
"62",14522200,"Großhartmannsdorf",2546,0.701049,2,3,2
"63",14522210,"Großschirma, Stadt",5709,0.702022,2,3,2
"64",14522220,"Großweitzschen",2868,0.709587,2,3,2
"65",14522230,"Hainichen, Stadt",8593,0.734185,3,5,2
"66",14522240,"Halsbrücke",5217,0.664019,1,1,1
"67",14522250,"Hartha, Stadt",7361,0.769307,4,7,2
"68",14522260,"Hartmannsdorf",4468,0.67572,1,1,1
"69",14522290,"Königshain-Wiederau",2666,0.669532,1,1,1
"70",14522300,"Kriebstein",2199,0.720207,2,4,2
"71",14522310,"Leisnig, Stadt",8463,0.757568,4,7,2
"72",14522320,"Leubsdorf",3456,0.714998,2,4,2
"73",14522330,"Lichtenau",7256,0.650144,1,1,1
"74",14522350,"Lunzenau, Stadt",4454,0.757754,4,7,2
"75",14522370,"Mochau",2311,0.728797,3,5,2
"76",14522390,"Mulda/Sa.",2581,0.714069,2,4,2
"77",14522400,"Neuhausen/Erzgeb.",2730,0.724847,2,4,2
"78",14522420,"Niederwiesa",4914,0.654099,1,1,1
"79",14522430,"Oberschöna",3357,0.665976,1,1,1
"80",14522440,"Oederan, Stadt",8180,0.727461,3,5,2
"81",14522460,"Penig, Stadt",9140,0.718506,2,4,2
"82",14522470,"Rechenberg-Bienenmühle",2008,0.705926,2,3,2
"83",14522480,"Reinsberg",2963,0.713859,2,4,2
"84",14522500,"Rossau",3557,0.7042,2,3,2
"85",14522510,"Roßwein, Stadt",7574,0.789707,4,8,2
"86",14522540,"Striegistal",4865,0.762927,4,7,2
"87",14522570,"Waldheim, Stadt",9143,0.78303,4,8,2
"88",14522580,"Wechselburg",1903,0.69358,1,2,1
"89",14522902,"Burgstädt",15486,0.721438,2,4,2
"90",14522913,"Lichtenberg/Erzgeb.",5278,0.664956,1,1,1
"91",14522919,"Mittweida",16815,0.76233,4,7,2
