"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",5111000,"Düsseldorf, Stadt",604527,0.346046,1,1,1
"2",5112000,"Duisburg, Stadt",485465,0.756229,5,10,3
"3",5113000,"Essen, Stadt",573784,0.527748,3,5,2
"4",5114000,"Krefeld, Stadt",222500,0.593223,5,9,3
"5",5116000,"Mönchengladbach, Stadt",256853,0.651979,5,10,3
"6",5117000,"Mülheim an der Ruhr, Stadt",167108,0.422358,1,1,1
"7",5119000,"Oberhausen, Stadt",209292,0.698775,5,10,3
"8",5120000,"Remscheid, Stadt",109009,0.584646,5,9,3
"9",5122000,"Solingen, Klingenstadt",156771,0.593932,5,9,3
"10",5124000,"Wuppertal, Stadt",345425,0.668332,5,10,3
"11",5154004,"Bedburg-Hau",12792,0.591718,5,9,3
"12",5154008,"Emmerich am Rhein, Stadt",30279,0.65068,5,10,3
"13",5154012,"Geldern, Stadt",33191,0.600309,5,9,3
"14",5154016,"Goch, Stadt",33401,0.628264,5,10,3
"15",5154020,"Issum",11916,0.576102,4,8,2
"16",5154024,"Kalkar, Stadt",13685,0.62066,5,10,3
"17",5154028,"Kerken",12489,0.576274,5,9,3
"18",5154032,"Kevelaer, Stadt",27870,0.609029,5,9,3
"19",5154036,"Kleve, Stadt",48802,0.646551,5,10,3
"20",5154040,"Kranenburg",10340,0.653647,5,10,3
"21",5154044,"Rees, Stadt",21244,0.614185,5,10,3
"22",5154048,"Rheurdt",6667,0.571597,4,8,2
"23",5154052,"Straelen, Stadt",15741,0.575717,4,8,2
"24",5154056,"Uedem",8120,0.607457,5,9,3
"25",5154060,"Wachtendonk",8026,0.571983,4,8,2
"26",5154064,"Weeze",10400,0.660971,5,10,3
"27",5158004,"Erkrath, Fundort des Neanderthalers, Stadt",43700,0.35652,1,1,1
"28",5158008,"Haan, Stadt",30166,0.341346,1,1,1
"29",5158012,"Heiligenhaus, Stadt",25474,0.37438,1,1,1
"30",5158016,"Hilden, Stadt",54894,0.341492,1,1,1
"31",5158020,"Langenfeld (Rheinland), Stadt",57083,0.352803,1,1,1
"32",5158024,"Mettmann, Stadt",37836,0.357652,1,1,1
"33",5158026,"Monheim am Rhein, Stadt",40403,0.388531,1,1,1
"34",5158028,"Ratingen, Stadt",86636,0.350286,1,1,1
"35",5158032,"Velbert, Stadt",80572,0.375827,1,1,1
"36",5158036,"Wülfrath, Stadt",20996,0.361913,1,1,1
"37",5162004,"Dormagen, Stadt",62773,0.366975,1,1,1
"38",5162008,"Grevenbroich, Stadt",62124,0.395931,1,1,1
"39",5162012,"Jüchen",22855,0.399263,1,1,1
"40",5162016,"Kaarst, Stadt",42504,0.362883,1,1,1
"41",5162020,"Korschenbroich, Stadt",32306,0.357015,1,1,1
"42",5162022,"Meerbusch, Stadt",54599,0.353846,1,1,1
"43",5162024,"Neuss, Stadt",152644,0.397099,1,1,1
"44",5162028,"Rommerskirchen",12717,0.372286,1,1,1
"45",5166004,"Brüggen, Burggemeinde",15443,0.506837,2,4,2
"46",5166008,"Grefrath, Sport- und Freizeitgemeinde",14703,0.488066,2,4,2
"47",5166012,"Kempen, Stadt",34630,0.487845,2,4,2
"48",5166016,"Nettetal, Stadt",41605,0.514347,2,4,2
"49",5166020,"Niederkrüchten",14961,0.515427,3,5,2
"50",5166024,"Schwalmtal",18922,0.503281,2,4,2
"51",5166028,"Tönisvorst, Stadt",29093,0.475997,2,3,2
"52",5166032,"Viersen, Stadt",75058,0.547002,4,7,2
"53",5166036,"Willich, Stadt",50652,0.485598,2,4,2
"54",5170004,"Alpen",12622,0.506329,2,4,2
"55",5170008,"Dinslaken, Stadt",67065,0.540302,3,6,2
"56",5170012,"Hamminkeln, Stadt",26590,0.525524,3,5,2
"57",5170016,"Hünxe",13516,0.505281,2,4,2
"58",5170020,"Kamp-Lintfort, Stadt",37118,0.58052,5,9,3
"59",5170024,"Moers, Stadt",102923,0.555227,4,7,2
"60",5170028,"Neukirchen-Vluyn, Stadt",26881,0.540641,3,6,2
"61",5170032,"Rheinberg, Stadt",30728,0.520209,3,5,2
"62",5170036,"Schermbeck",13500,0.524108,3,5,2
"63",5170040,"Sonsbeck",8665,0.53804,3,6,2
"64",5170044,"Voerde (Niederrhein), Stadt",36267,0.539722,3,6,2
"65",5170048,"Wesel, Stadt",60088,0.57739,5,9,3
"66",5170052,"Xanten, Stadt",21281,0.545416,3,6,2
"67",5314000,"Bonn, Stadt",313958,0.251847,1,1,1
"68",5315000,"Köln, Stadt",1046680,0.415985,1,1,1
"69",5316000,"Leverkusen, Stadt",161540,0.391605,1,1,1
"70",5334002,"Aachen, Stadt",243336,0.519885,3,5,2
"71",5334004,"Alsdorf, Stadt",46337,0.519688,3,5,2
"72",5334008,"Baesweiler, Stadt",26597,0.507377,2,4,2
