"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",5111000,"Düsseldorf, Stadt",604527,0.389775,1,1,1
"2",5112000,"Duisburg, Stadt",485465,0.791777,5,10,3
"3",5113000,"Essen, Stadt",573784,0.655716,4,8,2
"4",5114000,"Krefeld, Stadt",222500,0.675212,5,9,3
"5",5116000,"Mönchengladbach, Stadt",256853,0.746232,5,10,3
"6",5117000,"Mülheim an der Ruhr, Stadt",167108,0.514992,1,1,1
"7",5119000,"Oberhausen, Stadt",209292,0.752209,5,10,3
"8",5120000,"Remscheid, Stadt",109009,0.692945,5,9,3
"9",5122000,"Solingen, Klingenstadt",156771,0.689769,5,9,3
"10",5124000,"Wuppertal, Stadt",345425,0.728862,5,10,3
"11",5154004,"Bedburg-Hau",12792,0.694552,5,9,3
"12",5154008,"Emmerich am Rhein, Stadt",30279,0.766019,5,10,3
"13",5154012,"Geldern, Stadt",33191,0.708168,5,10,3
"14",5154016,"Goch, Stadt",33401,0.733241,5,10,3
"15",5154020,"Issum",11916,0.696085,5,9,3
"16",5154024,"Kalkar, Stadt",13685,0.725418,5,10,3
"17",5154028,"Kerken",12489,0.67859,5,9,3
"18",5154032,"Kevelaer, Stadt",27870,0.722539,5,10,3
"19",5154036,"Kleve, Stadt",48802,0.761553,5,10,3
"20",5154040,"Kranenburg",10340,0.764934,5,10,3
"21",5154044,"Rees, Stadt",21244,0.730602,5,10,3
"22",5154048,"Rheurdt",6667,0.679179,5,9,3
"23",5154052,"Straelen, Stadt",15741,0.678967,5,9,3
"24",5154056,"Uedem",8120,0.712914,5,10,3
"25",5154060,"Wachtendonk",8026,0.6711,5,9,3
"26",5154064,"Weeze",10400,0.750343,5,10,3
"27",5158004,"Erkrath, Fundort des Neanderthalers, Stadt",43700,0.493207,1,1,1
"28",5158008,"Haan, Stadt",30166,0.452149,1,1,1
