"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",5111000,"Düsseldorf, Stadt",604527,0.373571,1,1,1
"2",5112000,"Duisburg, Stadt",485465,0.804451,5,10,3
"3",5113000,"Essen, Stadt",573784,0.610776,3,6,2
"4",5114000,"Krefeld, Stadt",222500,0.649125,4,8,2
"5",5116000,"Mönchengladbach, Stadt",256853,0.744824,5,10,3
"6",5117000,"Mülheim an der Ruhr, Stadt",167108,0.492906,1,2,1
"7",5119000,"Oberhausen, Stadt",209292,0.755074,5,10,3
"8",5120000,"Remscheid, Stadt",109009,0.651522,5,9,3
"9",5122000,"Solingen, Klingenstadt",156771,0.630717,4,7,2
"10",5124000,"Wuppertal, Stadt",345425,0.739048,5,10,3
"11",5154004,"Bedburg-Hau",12792,0.68188,5,9,3
"12",5154008,"Emmerich am Rhein, Stadt",30279,0.752235,5,10,3
"13",5154012,"Geldern, Stadt",33191,0.689542,5,9,3
"14",5154016,"Goch, Stadt",33401,0.719777,5,10,3
"15",5154020,"Issum",11916,0.667555,5,9,3
"16",5154024,"Kalkar, Stadt",13685,0.696779,5,10,3
"17",5154028,"Kerken",12489,0.650713,5,9,3
"18",5154032,"Kevelaer, Stadt",27870,0.706475,5,10,3
"19",5154036,"Kleve, Stadt",48802,0.747328,5,10,3
"20",5154040,"Kranenburg",10340,0.768201,5,10,3
"21",5154044,"Rees, Stadt",21244,0.704758,5,10,3
"22",5154048,"Rheurdt",6667,0.661474,5,9,3
"23",5154052,"Straelen, Stadt",15741,0.671283,5,9,3
"24",5154056,"Uedem",8120,0.694873,5,10,3
"25",5154060,"Wachtendonk",8026,0.655513,5,9,3
"26",5154064,"Weeze",10400,0.738805,5,10,3
"27",5158004,"Erkrath, Fundort des Neanderthalers, Stadt",43700,0.451213,1,1,1
"28",5158008,"Haan, Stadt",30166,0.434038,1,1,1
"29",5158012,"Heiligenhaus, Stadt",25474,0.459007,1,1,1
"30",5158016,"Hilden, Stadt",54894,0.425266,1,1,1
"31",5158020,"Langenfeld (Rheinland), Stadt",57083,0.414954,1,1,1
"32",5158024,"Mettmann, Stadt",37836,0.440381,1,1,1
"33",5158026,"Monheim am Rhein, Stadt",40403,0.456412,1,1,1
"34",5158028,"Ratingen, Stadt",86636,0.414029,1,1,1
"35",5158032,"Velbert, Stadt",80572,0.463441,1,1,1
"36",5158036,"Wülfrath, Stadt",20996,0.443136,1,1,1
"37",5162004,"Dormagen, Stadt",62773,0.452691,1,1,1
"38",5162008,"Grevenbroich, Stadt",62124,0.464755,1,1,1
"39",5162012,"Jüchen",22855,0.469204,1,1,1
"40",5162016,"Kaarst, Stadt",42504,0.439078,1,1,1
"41",5162020,"Korschenbroich, Stadt",32306,0.416947,1,1,1
"42",5162022,"Meerbusch, Stadt",54599,0.425308,1,1,1
"43",5162024,"Neuss, Stadt",152644,0.482744,1,1,1
"44",5162028,"Rommerskirchen",12717,0.434097,1,1,1
"45",5166004,"Brüggen, Burggemeinde",15443,0.598757,3,5,2
"46",5166008,"Grefrath, Sport- und Freizeitgemeinde",14703,0.57547,2,4,2
"47",5166012,"Kempen, Stadt",34630,0.57189,2,4,2
"48",5166016,"Nettetal, Stadt",41605,0.616664,3,6,2
"49",5166020,"Niederkrüchten",14961,0.58188,3,5,2
"50",5166024,"Schwalmtal",18922,0.58698,3,5,2
"51",5166028,"Tönisvorst, Stadt",29093,0.553403,2,4,2
"52",5166032,"Viersen, Stadt",75058,0.633673,4,8,2
"53",5166036,"Willich, Stadt",50652,0.553383,2,4,2
"54",5170004,"Alpen",12622,0.577823,2,4,2
"55",5170008,"Dinslaken, Stadt",67065,0.618738,4,7,2
"56",5170012,"Hamminkeln, Stadt",26590,0.6001,3,5,2
"57",5170016,"Hünxe",13516,0.578957,2,4,2
"58",5170020,"Kamp-Lintfort, Stadt",37118,0.665914,5,9,3
"59",5170024,"Moers, Stadt",102923,0.636985,4,8,2
"60",5170028,"Neukirchen-Vluyn, Stadt",26881,0.613308,3,6,2
"61",5170032,"Rheinberg, Stadt",30728,0.582055,3,5,2
"62",5170036,"Schermbeck",13500,0.59157,3,5,2
"63",5170040,"Sonsbeck",8665,0.626869,4,7,2
"64",5170044,"Voerde (Niederrhein), Stadt",36267,0.625749,4,7,2
"65",5170048,"Wesel, Stadt",60088,0.650703,4,8,2
"66",5170052,"Xanten, Stadt",21281,0.616645,3,6,2
"67",5314000,"Bonn, Stadt",313958,0.308527,1,1,1
"68",5315000,"Köln, Stadt",1046680,0.477355,1,1,1
"69",5316000,"Leverkusen, Stadt",161540,0.487273,1,1,1
"70",5334002,"Aachen, Stadt",243336,0.56662,2,4,2
"71",5334004,"Alsdorf, Stadt",46337,0.587874,3,5,2
"72",5334008,"Baesweiler, Stadt",26597,0.558791,2,4,2
"73",5334012,"Eschweiler, Stadt",55171,0.561515,2,4,2
"74",5334016,"Herzogenrath, Stadt",46398,0.538764,2,3,2
"75",5334020,"Monschau, Stadt",11841,0.510308,1,2,1
"76",5334024,"Roetgen, Tor zur Eifel",8268,0.477167,1,1,1
"77",5334028,"Simmerath",15094,0.507183,1,2,1
"78",5334032,"Stolberg (Rhld.), Kupferstadt",56414,0.564369,2,4,2
"79",5334036,"Würselen, Stadt",38205,0.518425,1,2,1
"80",5358004,"Aldenhoven",13672,0.663714,5,9,3
"81",5358008,"Düren, Stadt",89024,0.708279,5,10,3
"82",5358012,"Heimbach, Stadt",4322,0.650222,4,8,2
"83",5358016,"Hürtgenwald",8608,0.602461,3,6,2
"84",5358020,"Inden",7151,0.603687,3,6,2
"85",5358024,"Jülich, Stadt",32247,0.633883,4,8,2
"86",5358028,"Kreuzau",17192,0.61945,4,7,2
"87",5358032,"Langerwehe",13544,0.607384,3,6,2
"88",5358036,"Linnich, Stadt",12364,0.637421,4,8,2
"89",5358040,"Merzenich",9846,0.623883,4,7,2
"90",5358044,"Nideggen, Stadt",9718,0.622543,4,7,2
"91",5358048,"Niederzier",13768,0.626227,4,7,2
"92",5358052,"Nörvenich",10366,0.61443,3,6,2
"93",5358056,"Titz",8231,0.602723,3,6,2
"94",5358060,"Vettweiß",9020,0.614698,3,6,2
"95",5362004,"Bedburg, Stadt",23037,0.552764,2,3,2
"96",5362008,"Bergheim, Stadt",59656,0.594417,3,5,2
"97",5362012,"Brühl, Stadt",43995,0.558197,2,4,2
"98",5362016,"Elsdorf, Stadt",21083,0.572744,2,4,2
"99",5362020,"Erftstadt, Stadt",49179,0.547935,2,3,2
"100",5362024,"Frechen, Stadt",51510,0.548206,2,3,2
"101",5362028,"Hürth, Stadt",57925,0.537041,2,3,2
"102",5362032,"Kerpen, Kolpingstadt",64171,0.570411,2,4,2
"103",5362036,"Pulheim, Stadt",53345,0.510364,1,2,1
"104",5362040,"Wesseling, Stadt",35547,0.575973,2,4,2
"105",5366004,"Bad Münstereifel, Stadt",17083,0.642434,4,8,2
"106",5366008,"Blankenheim",8336,0.681825,5,9,3
"107",5366012,"Dahlem",4198,0.653602,5,9,3
"108",5366016,"Euskirchen, Stadt",56077,0.674613,5,9,3
"109",5366020,"Hellenthal",7971,0.656398,5,9,3
"110",5366024,"Kall",11103,0.65411,5,9,3
"111",5366028,"Mechernich, Stadt",26882,0.653718,5,9,3
"112",5366032,"Nettersheim",7416,0.628846,4,7,2
"113",5366036,"Schleiden, Stadt",12869,0.651563,5,9,3
"114",5366040,"Weilerswist",16444,0.621267,4,7,2
"115",5366044,"Zülpich, Stadt",19779,0.647318,4,8,2
"116",5370004,"Erkelenz, Stadt",42917,0.714177,5,10,3
"117",5370008,"Gangelt",11741,0.767266,5,10,3
"118",5370012,"Geilenkirchen, Stadt",26765,0.752405,5,10,3
"119",5370016,"Heinsberg, Stadt",41138,0.771379,5,10,3
"120",5370020,"Hückelhoven, Stadt",38946,0.778775,5,10,3
"121",5370024,"Selfkant",9988,0.814606,5,10,3
"122",5370028,"Übach-Palenberg, Stadt",24025,0.795726,5,10,3
"123",5370032,"Waldfeucht",8747,0.751418,5,10,3
"124",5370036,"Wassenberg, Stadt",17375,0.755093,5,10,3
"125",5370040,"Wegberg, Stadt",27668,0.717678,5,10,3
"126",5374004,"Bergneustadt, Stadt",18865,0.615551,3,6,2
"127",5374008,"Engelskirchen",19242,0.55621,2,4,2
"128",5374012,"Gummersbach, Stadt",49734,0.58881,3,5,2
"129",5374016,"Hückeswagen, Schloss-Stadt",15029,0.560238,2,4,2
"130",5374020,"Lindlar",21222,0.542683,2,3,2
"131",5374024,"Marienheide",13502,0.559575,2,4,2
"132",5374028,"Morsbach",10262,0.580849,3,5,2
"133",5374032,"Nümbrecht",16748,0.566546,2,4,2
"134",5374036,"Radevormwald, Stadt auf der Höhe",22115,0.56181,2,4,2
"135",5374040,"Reichshof",18727,0.571668,2,4,2
"136",5374044,"Waldbröl, Stadt",18689,0.615939,3,6,2
"137",5374048,"Wiehl, Stadt",25149,0.541772,2,3,2
"138",5374052,"Wipperfürth, Hansestadt",21334,0.547055,2,3,2
"139",5378004,"Bergisch Gladbach, Stadt",109697,0.458893,1,1,1
"140",5378008,"Burscheid, Stadt",18166,0.43038,1,1,1
"141",5378012,"Kürten",19553,0.444003,1,1,1
"142",5378016,"Leichlingen (Rheinland), Blütenstadt",27825,0.428308,1,1,1
"143",5378020,"Odenthal",14769,0.387059,1,1,1
"144",5378024,"Overath, Stadt",26977,0.448651,1,1,1
"145",5378028,"Rösrath, Stadt",28049,0.436438,1,1,1
"146",5378032,"Wermelskirchen, Stadt",34461,0.435395,1,1,1
"147",5382004,"Alfter",23153,0.504254,1,2,1
"148",5382008,"Bad Honnef, Stadt",25078,0.514028,1,2,1
"149",5382012,"Bornheim, Stadt",46623,0.491929,1,2,1
"150",5382016,"Eitorf",18471,0.565678,2,4,2
"151",5382020,"Hennef (Sieg), Stadt",46399,0.527906,1,2,1
"152",5382024,"Königswinter, Stadt",40057,0.505519,1,2,1
"153",5382028,"Lohmar, Stadt",29820,0.502777,1,2,1
"154",5382032,"Meckenheim, Stadt",23806,0.526014,1,2,1
"155",5382036,"Much",14243,0.52616,1,2,1
"156",5382040,"Neunkirchen-Seelscheid",19546,0.51354,1,2,1
"157",5382044,"Niederkassel, Stadt",37025,0.50081,1,2,1
"158",5382048,"Rheinbach, Stadt",26852,0.52918,1,2,1
"159",5382052,"Ruppichteroth",10327,0.55129,2,3,2
"160",5382056,"Sankt Augustin, Stadt",54631,0.525932,1,2,1
"161",5382060,"Siegburg, Stadt",39878,0.542723,2,3,2
"162",5382064,"Swisttal",17753,0.512235,1,2,1
"163",5382068,"Troisdorf, Stadt",73494,0.533789,2,3,2
"164",5382072,"Wachtberg",19964,0.487852,1,1,1
"165",5382076,"Windeck",18661,0.585166,3,5,2
"166",5512000,"Bottrop, Stadt",116017,0.721497,5,10,3
"167",5513000,"Gelsenkirchen, Stadt",257651,0.894547,5,10,3
"168",5515000,"Münster, Stadt",302178,0.40397,1,1,1
"169",5554004,"Ahaus, Stadt",38927,0.644802,4,8,2
"170",5554008,"Bocholt, Stadt",70837,0.640303,4,8,2
"171",5554012,"Borken, Stadt",41484,0.651691,5,9,3
"172",5554016,"Gescher, Glockenstadt",16857,0.649582,4,8,2
"173",5554020,"Gronau (Westf.), Stadt",46265,0.693999,5,9,3
"174",5554024,"Heek",8438,0.639784,4,8,2
"175",5554028,"Heiden",8113,0.625117,4,7,2
