"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",13003000,"Rostock, Hansestadt",204167,0.779593,1,1,1
"2",13004000,"Schwerin, Landeshauptstadt",92138,0.800522,1,2,1
"3",13071027,"Dargun, Stadt",4433,0.886751,4,7,2
"4",13071029,"Demmin, Hansestadt",11342,0.953209,5,10,3
"5",13071033,"Feldberger Seenlandschaft",4399,0.902009,4,8,2
"6",13071107,"Neubrandenburg, Stadt",63311,0.859981,3,5,2
"7",13071110,"Neustrelitz, Stadt",20476,0.898418,4,8,2
"8",13071156,"Waren (Müritz), Stadt",21042,0.851123,2,4,2
"9",13071951,"Demmin-Land",7216,0.941673,5,10,3
"10",13071952,"Friedland",8921,0.944721,5,10,3
"11",13071953,"Malchin am Kummerower See",12685,0.914604,5,9,3
"12",13071954,"Malchow",10769,0.8673,3,6,2
"13",13071955,"Mecklenburgische Kleinseenplatte",8061,0.906792,4,8,2
"14",13071956,"Neustrelitz-Land",7453,0.883367,4,7,2
"15",13071957,"Neverin",8643,0.807788,1,2,1
"16",13071958,"Penzliner Land",6857,0.8866,4,7,2
"17",13071959,"Röbel-Müritz",14611,0.858969,2,4,2
"18",13071960,"Seenlandschaft Waren",9365,0.867015,3,5,2
"19",13071961,"Stargarder Land",9721,0.838998,2,3,2
"20",13071962,"Stavenhagen",11551,0.904225,4,8,2
"21",13071963,"Treptower Tollensewinkel",14099,0.901963,4,8,2
"22",13071964,"Woldegk",6778,0.918522,5,9,3
"23",13072006,"Bad Doberan, Stadt",11785,0.833501,2,3,2
"24",13072029,"Dummerstorf",7202,0.778268,1,1,1
"25",13072036,"Graal-Müritz",4152,0.789568,1,1,1
"26",13072043,"Güstrow, Stadt",28791,0.876417,3,6,2
"27",13072058,"Kröpelin, Stadt",4709,0.867054,3,6,2
"28",13072060,"Kühlungsborn, Stadt",7825,0.809469,1,2,1
"29",13072074,"Neubukow, Stadt",3876,0.880779,4,7,2
"30",13072091,"Sanitz",5715,0.784389,1,1,1
"31",13072093,"Satow",5506,0.799603,1,1,1
"32",13072106,"Teterow, Stadt",8642,0.865756,3,5,2
"33",13072951,"Bad Doberan-Land",11690,0.762386,1,1,1
"34",13072952,"Bützow-Land",16151,0.87206,3,6,2
"35",13072953,"Carbäk",8460,0.750616,1,1,1
"36",13072954,"Gnoien",5976,0.927373,5,9,3
"37",13072955,"Güstrow-Land",9514,0.816475,1,2,1
"38",13072956,"Krakow am See",8903,0.848545,2,4,2
"39",13072957,"Laage",8828,0.833889,2,3,2
"40",13072958,"Mecklenburgische Schweiz",8206,0.866405,3,5,2
"41",13072959,"Neubukow-Salzhaff",6576,0.867179,3,6,2
"42",13072960,"Rostocker Heide",8851,0.787873,1,1,1
"43",13072961,"Schwaan",7543,0.808852,1,2,1
"44",13072962,"Tessin",6573,0.841193,2,3,2
"45",13072963,"Warnow-West",16404,0.749778,1,1,1
"46",13073011,"Binz",5172,0.849687,2,4,2
"47",13073035,"Grimmen, Stadt",9960,0.933151,5,9,3
"48",13073055,"Marlow, Stadt",4633,0.856326,2,4,2
"49",13073070,"Putbus, Stadt",4330,0.861109,3,5,2
"50",13073080,"Sassnitz, Stadt",9476,0.88067,4,7,2
"51",13073088,"Stralsund, Hansestadt",57525,0.901735,4,8,2
"52",13073089,"Süderholz",3924,0.887748,4,7,2
"53",13073105,"Zingst",3049,0.852796,2,4,2
"54",13073951,"Altenpleen",7175,0.847524,2,4,2
"55",13073952,"Barth",15124,0.917861,5,9,3
"56",13073953,"Bergen auf Rügen",20578,0.8703,3,6,2
"57",13073954,"Darß/Fischland",6611,0.861495,3,5,2
"58",13073955,"Franzburg-Richtenberg",7999,0.952901,5,10,3
"59",13073956,"Miltzow",6954,0.89708,4,8,2
"60",13073957,"Mönchgut-Granitz",7069,0.856678,2,4,2
"61",13073958,"Niepars",9316,0.859606,3,5,2
"62",13073959,"Nord-Rügen",7993,0.884166,4,7,2
"63",13073960,"Recknitz-Trebeltal",8792,0.920233,5,9,3
"64",13073961,"Ribnitz-Damgarten",18149,0.89278,4,8,2
"65",13073962,"West-Rügen",9641,0.871995,3,6,2
"66",13074026,"Grevesmühlen, Stadt",10462,0.85228,2,4,2
"67",13074035,"Insel Poel",2505,0.852827,2,4,2
"68",13074087,"Wismar, Hansestadt",42392,0.890469,4,7,2
"69",13074951,"Dorf Mecklenburg-Bad Kleinen",13482,0.865706,3,5,2
"70",13074952,"Gadebusch",10318,0.861692,3,5,2
"71",13074953,"Grevesmühlen-Land",8369,0.831416,2,3,2
"72",13074954,"Klützer Winkel",10602,0.845962,2,3,2
"73",13074955,"Lützow-Lübstorf",13362,0.791009,1,1,1
"74",13074956,"Neuburg",5895,0.874139,3,6,2
"75",13074957,"Neukloster-Warin",10766,0.902045,4,8,2
"76",13074958,"Rehna",9216,0.835128,2,3,2
"77",13074959,"Schönberger Land",18055,0.805473,1,2,1
"78",13075005,"Anklam, Stadt",12718,0.967542,5,10,3
"79",13075039,"Greifswald, Hansestadt",56685,0.879078,4,7,2
"80",13075049,"Heringsdorf",8883,0.866075,3,5,2
"81",13075105,"Pasewalk, Stadt",10442,0.911476,5,9,3
"82",13075130,"Strasburg (Uckermark), Stadt",4965,0.977586,5,10,3
"83",13075136,"Ueckermünde, Stadt",8916,0.945699,5,10,3
"84",13075951,"Am Peenestrom",15757,0.921332,5,9,3
"85",13075952,"Am Stettiner Haff",10640,0.913119,5,9,3
"86",13075953,"Anklam-Land",10170,0.956266,5,10,3
"87",13075954,"Jarmen-Tutow",6872,0.984352,5,10,3
"88",13075955,"Landhagen",10100,0.814522,1,2,1
"89",13075956,"Löcknitz-Penkun",10819,0.947554,5,10,3
"90",13075957,"Lubmin",10462,0.844409,2,3,2
"91",13075958,"Peenetal/Loitz",6153,0.933689,5,10,3
"92",13075959,"Torgelow-Ferdinandshof",14330,0.937496,5,10,3
"93",13075960,"Uecker-Randow-Tal",7138,0.91982,5,9,3
"94",13075961,"Usedom-Nord",9102,0.873012,3,6,2
"95",13075962,"Usedom-Süd",11604,0.873476,3,6,2
"96",13075963,"Züssow",11941,0.885014,4,7,2
"97",13076014,"Boizenburg/Elbe, Stadt",10350,0.834438,2,3,2
"98",13076060,"Hagenow, Stadt",11443,0.862815,3,5,2
"99",13076088,"Lübtheen, Stadt",4735,0.845993,2,3,2
"100",13076090,"Ludwigslust, Stadt",12243,0.863144,3,5,2
"101",13076108,"Parchim, Stadt",17794,0.893425,4,8,2
"102",13076952,"Boizenburg-Land",7492,0.829302,2,3,2
"103",13076954,"Dömitz-Malliß",8685,0.872554,3,6,2
"104",13076955,"Eldenburg Lübz",12682,0.882609,4,7,2
"105",13076956,"Goldberg-Mildenitz",6825,0.899655,4,8,2
"106",13076957,"Grabow",11311,0.873777,3,6,2
"107",13076958,"Hagenow-Land",8516,0.821459,1,2,1
"108",13076959,"Ludwigslust-Land",8376,0.803624,1,2,1
"109",13076960,"Neustadt-Glewe",7552,0.85126,2,4,2
"110",13076962,"Parchimer Umland",8351,0.844283,2,3,2
"111",13076963,"Plau am See",8153,0.902496,4,8,2
"112",13076964,"Sternberger Seenlandschaft",12650,0.913183,5,9,3
"113",13076965,"Stralendorf",11567,0.772897,1,1,1
"114",13076966,"Wittenburg",9160,0.819896,1,2,1
"115",13076967,"Zarrentin",9945,0.811424,1,2,1
"116",13076968,"Crivitz",24801,0.807296,1,2,1
