"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",13003000,"Rostock, Hansestadt",204167,0.778661,1,1,1
"2",13004000,"Schwerin, Landeshauptstadt",92138,0.793274,1,1,1
"3",13071027,"Dargun, Stadt",4433,0.902902,4,8,2
"4",13071029,"Demmin, Hansestadt",11342,0.966427,5,10,3
"5",13071033,"Feldberger Seenlandschaft",4399,0.914856,4,8,2
"6",13071107,"Neubrandenburg, Stadt",63311,0.885423,3,6,2
"7",13071110,"Neustrelitz, Stadt",20476,0.917576,5,9,3
"8",13071156,"Waren (Müritz), Stadt",21042,0.870735,3,5,2
"9",13071951,"Demmin-Land",7216,0.94637,5,10,3
"10",13071952,"Friedland",8921,0.967062,5,10,3
"11",13071953,"Malchin am Kummerower See",12685,0.930793,5,9,3
"12",13071954,"Malchow",10769,0.887344,3,6,2
"13",13071955,"Mecklenburgische Kleinseenplatte",8061,0.913213,4,8,2
"14",13071956,"Neustrelitz-Land",7453,0.894661,4,7,2
"15",13071957,"Neverin",8643,0.825109,1,2,1
"16",13071958,"Penzliner Land",6857,0.897989,4,7,2
"17",13071959,"Röbel-Müritz",14611,0.881153,3,6,2
"18",13071960,"Seenlandschaft Waren",9365,0.877382,3,5,2
"19",13071961,"Stargarder Land",9721,0.85347,2,4,2
"20",13071962,"Stavenhagen",11551,0.921641,5,9,3
"21",13071963,"Treptower Tollensewinkel",14099,0.912616,4,8,2
"22",13071964,"Woldegk",6778,0.948786,5,10,3
"23",13072006,"Bad Doberan, Stadt",11785,0.864395,3,5,2
"24",13072029,"Dummerstorf",7202,0.810585,1,1,1
"25",13072036,"Graal-Müritz",4152,0.816856,1,2,1
"26",13072043,"Güstrow, Stadt",28791,0.906885,4,8,2
"27",13072058,"Kröpelin, Stadt",4709,0.888728,3,6,2
"28",13072060,"Kühlungsborn, Stadt",7825,0.840411,2,3,2
"29",13072074,"Neubukow, Stadt",3876,0.918604,5,9,3
"30",13072091,"Sanitz",5715,0.813274,1,2,1
"31",13072093,"Satow",5506,0.822983,1,2,1
"32",13072106,"Teterow, Stadt",8642,0.890571,4,7,2
"33",13072951,"Bad Doberan-Land",11690,0.787609,1,1,1
"34",13072952,"Bützow-Land",16151,0.888504,3,6,2
"35",13072953,"Carbäk",8460,0.767321,1,1,1
"36",13072954,"Gnoien",5976,0.949583,5,10,3
"37",13072955,"Güstrow-Land",9514,0.841585,2,3,2
"38",13072956,"Krakow am See",8903,0.882526,3,6,2
"39",13072957,"Laage",8828,0.865525,3,5,2
"40",13072958,"Mecklenburgische Schweiz",8206,0.885531,3,6,2
"41",13072959,"Neubukow-Salzhaff",6576,0.890378,3,6,2
"42",13072960,"Rostocker Heide",8851,0.813774,1,2,1
"43",13072961,"Schwaan",7543,0.845453,2,3,2
"44",13072962,"Tessin",6573,0.88141,3,6,2
"45",13072963,"Warnow-West",16404,0.776931,1,1,1
"46",13073011,"Binz",5172,0.82726,1,2,1
"47",13073035,"Grimmen, Stadt",9960,0.918716,5,9,3
"48",13073055,"Marlow, Stadt",4633,0.841898,2,3,2
"49",13073070,"Putbus, Stadt",4330,0.853483,2,4,2
"50",13073080,"Sassnitz, Stadt",9476,0.857574,2,4,2
"51",13073088,"Stralsund, Hansestadt",57525,0.892328,4,7,2
"52",13073089,"Süderholz",3924,0.863034,2,4,2
"53",13073105,"Zingst",3049,0.837365,1,2,1
