"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",15001,"Dessau-Roßlau, Stadt",83061,0.820097,1,2,1
"2",15002,"Halle (Saale), Stadt",232470,0.892096,3,6,2
"3",15003,"Magdeburg, Landeshauptstadt",232306,0.841,2,4,2
"4",15081,"Altmarkkreis Salzwedel",86071,0.934822,4,8,2
"5",15082,"Anhalt-Bitterfeld",165076,0.920616,4,7,2
"6",15083,"Börde",172829,0.78593,1,1,1
"7",15084,"Burgenlandkreis",184055,0.917702,4,7,2
"8",15085,"Harz",219618,0.84088,2,3,2
"9",15086,"Jerichower Land",91359,0.883634,3,5,2
"10",15087,"Mansfeld-Südharz",142054,1,5,10,3
"11",15088,"Saalekreis",186510,0.789764,1,2,1
"12",15089,"Salzlandkreis",196750,0.959777,5,9,3
"13",15090,"Stendal",114668,0.966357,5,9,3
"14",15091,"Wittenberg",128721,0.847155,2,4,2
