"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",5111,"Düsseldorf, Stadt",604527,0.282026,1,1,1
"2",5112,"Duisburg, Stadt",485465,0.742964,5,10,3
"3",5113,"Essen, Stadt",573784,0.532256,3,5,2
"4",5114,"Krefeld, Stadt",222500,0.58913,4,7,2
"5",5116,"Mönchengladbach, Stadt",256853,0.659934,5,9,3
"6",5117,"Mülheim an der Ruhr, Stadt",167108,0.390911,1,2,1
"7",5119,"Oberhausen, Stadt",209292,0.723146,5,10,3
"8",5120,"Remscheid, Stadt",109009,0.54269,3,5,2
"9",5122,"Solingen, Klingenstadt",156771,0.58227,4,7,2
"10",5124,"Wuppertal, Stadt",345425,0.646722,5,9,3
"11",5154,"Kleve",304963,0.650965,5,9,3
"12",5158,"Mettmann",477760,0.351004,1,1,1
"13",5162,"Rhein-Kreis Neuss",442522,0.381858,1,2,1
"14",5166,"Viersen",295067,0.508924,2,4,2
"15",5170,"Wesel",457244,0.563958,3,6,2
"16",5314,"Bonn, Stadt",313958,0.219815,1,1,1
"17",5315,"Köln, Stadt",1046680,0.393558,1,2,1
"18",5316,"Leverkusen, Stadt",161540,0.393311,1,2,1
"19",5334,"Städteregion Aachen",547661,0.495436,2,4,2
"20",5358,"Düren",259073,0.587133,4,7,2
"21",5362,"Rhein-Erft-Kreis",459448,0.475922,2,3,2
"22",5366,"Euskirchen",188158,0.576079,3,6,2
"23",5370,"Heinsberg",249310,0.710405,5,9,3
"24",5374,"Oberbergischer Kreis",270618,0.534044,3,5,2
"25",5378,"Rheinisch-Bergischer Kreis",279497,0.335597,1,1,1
"26",5382,"Rhein-Sieg-Kreis",585781,0.461394,2,3,2
"27",5512,"Bottrop, Stadt",116017,0.660146,5,9,3
"28",5513,"Gelsenkirchen, Stadt",257651,0.838558,5,10,3
"29",5515,"Münster, Stadt",302178,0.277903,1,1,1
"30",5554,"Borken",365191,0.619776,4,8,2
"31",5558,"Coesfeld",215996,0.489555,2,3,2
"32",5562,"Recklinghausen",613092,0.644038,4,8,2
"33",5566,"Steinfurt",437127,0.544032,3,6,2
"34",5570,"Warendorf",273412,0.52044,2,4,2
"35",5711,"Bielefeld, Stadt",329782,0.505107,2,4,2
"36",5754,"Gütersloh",354463,0.45843,1,2,1
"37",5758,"Herford",249219,0.502384,2,4,2
"38",5762,"Höxter",142770,0.590336,4,7,2
"39",5766,"Lippe",345127,0.5487,3,6,2
"40",5770,"Minden-Lübbecke",309216,0.551274,3,6,2
"41",5774,"Paderborn",299071,0.528739,3,5,2
"42",5911,"Bochum, Stadt",361876,0.534185,3,5,2
"43",5913,"Dortmund, Stadt",580511,0.639775,4,8,2
"44",5914,"Hagen, Stadt der FernUniversität",186716,0.641755,4,8,2
"45",5915,"Hamm, Stadt",176580,0.744517,5,10,3
"46",5916,"Herne, Stadt",154608,0.751991,5,10,3
"47",5954,"Ennepe-Ruhr-Kreis",322916,0.448147,1,2,1
"48",5958,"Hochsauerlandkreis",261561,0.582414,4,7,2
"49",5962,"Märkischer Kreis",413820,0.597289,4,8,2
"50",5966,"Olpe",134759,0.4906,2,3,2
"51",5970,"Siegen-Wittgenstein",275909,0.477594,2,3,2
"52",5974,"Soest",296742,0.558278,3,6,2
"53",5978,"Unna",391774,0.64662,5,9,3
