"","Kreiskennziffer","Name des Kreises","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",5111,"Düsseldorf, Stadt",604527,0.291703,1,1,1
"2",5112,"Duisburg, Stadt",485465,0.698375,5,10,3
"3",5113,"Essen, Stadt",573784,0.467629,2,4,2
"4",5114,"Krefeld, Stadt",222500,0.550691,4,8,2
"5",5116,"Mönchengladbach, Stadt",256853,0.62014,5,9,3
"6",5117,"Mülheim an der Ruhr, Stadt",167108,0.359236,1,2,1
"7",5119,"Oberhausen, Stadt",209292,0.659466,5,10,3
"8",5120,"Remscheid, Stadt",109009,0.529007,3,6,2
"9",5122,"Solingen, Klingenstadt",156771,0.533771,4,7,2
"10",5124,"Wuppertal, Stadt",345425,0.611065,5,9,3
"11",5154,"Kleve",304963,0.572962,4,8,2
"12",5158,"Mettmann",477760,0.320915,1,2,1
"13",5162,"Rhein-Kreis Neuss",442522,0.34679,1,2,1
"14",5166,"Viersen",295067,0.478837,2,4,2
"15",5170,"Wesel",457244,0.526856,3,6,2
"16",5314,"Bonn, Stadt",313958,0.201266,1,1,1
"17",5315,"Köln, Stadt",1046680,0.35262,1,2,1
"18",5316,"Leverkusen, Stadt",161540,0.317251,1,1,1
"19",5334,"Städteregion Aachen",547661,0.45324,2,3,2
"20",5358,"Düren",259073,0.551137,4,8,2
"21",5362,"Rhein-Erft-Kreis",459448,0.426109,2,3,2
"22",5366,"Euskirchen",188158,0.522845,3,6,2
"23",5370,"Heinsberg",249310,0.658073,5,9,3
"24",5374,"Oberbergischer Kreis",270618,0.498831,3,6,2
"25",5378,"Rheinisch-Bergischer Kreis",279497,0.280071,1,1,1
"26",5382,"Rhein-Sieg-Kreis",585781,0.410801,1,2,1
"27",5512,"Bottrop, Stadt",116017,0.585953,5,9,3
"28",5513,"Gelsenkirchen, Stadt",257651,0.771452,5,10,3
"29",5515,"Münster, Stadt",302178,0.248498,1,1,1
"30",5554,"Borken",365191,0.543941,4,7,2
"31",5558,"Coesfeld",215996,0.434934,2,3,2
"32",5562,"Recklinghausen",613092,0.608502,5,9,3
"33",5566,"Steinfurt",437127,0.497845,3,5,2
"34",5570,"Warendorf",273412,0.462611,2,4,2
"35",5711,"Bielefeld, Stadt",329782,0.473253,2,4,2
"36",5754,"Gütersloh",354463,0.418867,2,3,2
"37",5758,"Herford",249219,0.46666,2,4,2
"38",5762,"Höxter",142770,0.540299,4,7,2
"39",5766,"Lippe",345127,0.511948,3,6,2
"40",5770,"Minden-Lübbecke",309216,0.490812,3,5,2
"41",5774,"Paderborn",299071,0.488376,3,5,2
"42",5911,"Bochum, Stadt",361876,0.491395,3,5,2
"43",5913,"Dortmund, Stadt",580511,0.576119,4,8,2
"44",5914,"Hagen, Stadt der FernUniversität",186716,0.598253,5,9,3
"45",5915,"Hamm, Stadt",176580,0.66429,5,10,3
"46",5916,"Herne, Stadt",154608,0.698342,5,10,3
"47",5954,"Ennepe-Ruhr-Kreis",322916,0.41826,1,2,1
"48",5958,"Hochsauerlandkreis",261561,0.547179,4,7,2
"49",5962,"Märkischer Kreis",413820,0.543475,4,7,2
"50",5966,"Olpe",134759,0.483971,3,5,2
"51",5970,"Siegen-Wittgenstein",275909,0.434618,2,3,2
"52",5974,"Soest",296742,0.502892,3,6,2
"53",5978,"Unna",391774,0.56251,4,8,2
