"","Gemeindekennziffer","Name der Gemeinde","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",9161000,"Ingolstadt",131002,0.336135,1,1,1
"2",9162000,"München, Landeshauptstadt",1429584,0.185355,1,1,1
"3",9163000,"Rosenheim",60889,0.526199,3,5,2
"4",9171111,"Altötting, Stadt",12633,0.48992,2,3,2
"5",9171112,"Burghausen, Stadt",17824,0.44512,1,2,1
"6",9171113,"Burgkirchen a.d.Alz",10202,0.48287,2,3,2
"7",9171114,"Emmerting",4098,0.428628,1,2,1
"8",9171115,"Erlbach",1174,0.476257,2,3,2
"9",9171116,"Feichten a.d.Alz",1197,0.467211,2,3,2
"10",9171117,"Garching a.d.Alz",8494,0.478591,2,3,2
"11",9171118,"Haiming",2443,0.443988,1,2,1
"12",9171119,"Halsbach",961,0.467211,2,3,2
"13",9171121,"Kastl",2678,0.466558,2,3,2
"14",9171122,"Kirchweidach",2283,0.467211,2,3,2
"15",9171123,"Marktl, Markt",2665,0.446485,1,2,1
"16",9171124,"Mehring",2328,0.428628,1,2,1
"17",9171125,"Neuötting, Stadt",8471,0.500787,2,4,2
"18",9171126,"Perach",1255,0.476257,2,3,2
"19",9171127,"Pleiskirchen",2390,0.492156,2,3,2
"20",9171129,"Reischach",2544,0.476257,2,3,2
"21",9171130,"Stammham",991,0.446485,1,2,1
"22",9171131,"Teising",1902,0.481272,2,3,2
"23",9171132,"Töging a.Inn, Stadt",9124,0.480121,2,3,2
"24",9171133,"Tüßling, Markt",3241,0.478131,2,3,2
"25",9171134,"Tyrlaching",945,0.467211,2,3,2
"26",9171135,"Unterneukirchen",2957,0.466558,2,3,2
"27",9171137,"Winhöring",4665,0.451286,1,2,1
"28",9172111,"Ainring",9634,0.650766,5,9,3
"29",9172112,"Anger",4444,0.63246,5,9,3
"30",9172114,"Bad Reichenhall, GKSt",17327,0.662865,5,10,3
"31",9172115,"Bayerisch Gmain",3045,0.655295,5,9,3
"32",9172116,"Berchtesgaden, Markt",7781,0.619607,4,8,2
"33",9172117,"Bischofswiesen",7520,0.649344,5,9,3
"34",9172118,"Freilassing, Stadt",16194,0.653331,5,9,3
"35",9172122,"Laufen, Stadt",6852,0.670033,5,10,3
"36",9172124,"Marktschellenberg, Markt",1750,0.666078,5,10,3
"37",9172128,"Piding",5328,0.642799,5,9,3
"38",9172129,"Ramsau b.Berchtesgaden",1742,0.666672,5,10,3
"39",9172130,"Saaldorf-Surheim",5360,0.630323,5,9,3
"40",9172131,"Schneizlreuth",1327,0.646986,5,9,3
"41",9172132,"Schönau a.Königssee",5423,0.642477,5,9,3
"42",9172134,"Teisendorf, Markt",9249,0.634501,5,9,3
"43",9173111,"Bad Heilbrunn",3802,0.420782,1,2,1
"44",9173112,"Bad Tölz, Stadt",18185,0.416804,1,2,1
"45",9173113,"Benediktbeuern",3563,0.422278,1,2,1
"46",9173115,"Bichl",2107,0.422278,1,2,1
"47",9173118,"Dietramszell",5370,0.419073,1,2,1
"48",9173120,"Egling",5400,0.403703,1,1,1
"49",9173123,"Eurasburg",4277,0.387189,1,1,1
"50",9173124,"Gaißach",3061,0.421468,1,2,1
"51",9173126,"Geretsried, Stadt",24069,0.379588,1,1,1
"52",9173127,"Greiling",1438,0.408253,1,1,1
"53",9173130,"Icking",3714,0.404925,1,1,1
"54",9173131,"Jachenau",841,0.494766,2,4,2
"55",9173133,"Kochel a.See",3998,0.439286,1,2,1
"56",9173134,"Königsdorf",3006,0.402215,1,1,1
"57",9173135,"Lenggries",9835,0.442148,1,2,1
"58",9173137,"Münsing",4230,0.392093,1,1,1
"59",9173140,"Reichersbeuern",2309,0.408253,1,1,1
"60",9173141,"Sachsenkam",1297,0.408253,1,1,1
"61",9173142,"Schlehdorf",1223,0.439286,1,2,1
"62",9173145,"Wackersberg",3493,0.472204,2,3,2
"63",9173147,"Wolfratshausen, Stadt",18122,0.373037,1,1,1
"64",9174111,"Altomünster, Markt",7678,0.437747,1,2,1
"65",9174113,"Bergkirchen",7705,0.393657,1,1,1
"66",9174115,"Dachau, GKSt",45985,0.38468,1,1,1
"67",9174118,"Erdweg",5792,0.401016,1,1,1
"68",9174121,"Haimhausen",5237,0.360526,1,1,1
"69",9174122,"Hebertshausen",5424,0.384144,1,1,1
"70",9174126,"Karlsfeld",19321,0.354858,1,1,1
"71",9174131,"Markt Indersdorf, Markt",9793,0.370738,1,1,1
"72",9174135,"Odelzhausen",4724,0.391705,1,1,1
"73",9174136,"Petershausen",6286,0.381067,1,1,1
"74",9174137,"Pfaffenhofen a.d.Glonn",1998,0.391705,1,1,1
"75",9174141,"Röhrmoos",6267,0.422459,1,2,1
"76",9174143,"Schwabhausen",6318,0.378604,1,1,1
"77",9174146,"Sulzemoos",2682,0.391705,1,1,1
"78",9174147,"Hilgertshausen-Tandern",3266,0.408356,1,1,1
"79",9174150,"Vierkirchen",4485,0.396079,1,1,1
"80",9174151,"Weichs",3318,0.378389,1,1,1
"81",9175111,"Anzing",4020,0.235734,1,1,1
"82",9175112,"Aßling",4389,0.315363,1,1,1
"83",9175113,"Baiern",1409,0.278279,1,1,1
"84",9175114,"Bruck",1222,0.278279,1,1,1
"85",9175115,"Ebersberg, Stadt",11625,0.276095,1,1,1
"86",9175116,"Egmating",2283,0.278279,1,1,1
"87",9175118,"Forstinning",3649,0.251915,1,1,1
"88",9175119,"Frauenneuharting",1504,0.315363,1,1,1
"89",9175121,"Glonn, Markt",4964,0.278279,1,1,1
"90",9175122,"Grafing b.München, Stadt",13369,0.28307,1,1,1
"91",9175123,"Hohenlinden",3046,0.26343,1,1,1
"92",9175124,"Kirchseeon, Markt",10054,0.27153,1,1,1
"93",9175127,"Markt Schwaben, Markt",12884,0.244936,1,1,1
"94",9175128,"Moosach",1539,0.278279,1,1,1
"95",9175131,"Oberpframmern",2369,0.278279,1,1,1
"96",9175132,"Vaterstetten",22272,0.250357,1,1,1
"97",9175133,"Pliening",5293,0.239289,1,1,1
"98",9175135,"Poing",14449,0.227905,1,1,1
"99",9175136,"Emmering",1501,0.315363,1,1,1
"100",9175137,"Steinhöring",4003,0.308795,1,1,1
"101",9175139,"Zorneding",9029,0.220964,1,1,1
"102",9176111,"Adelschlag",2957,0.401747,1,1,1
"103",9176112,"Altmannstein, Markt",6848,0.412492,1,1,1
"104",9176114,"Beilngries, Stadt",8983,0.429729,1,2,1
"105",9176116,"Böhmfeld",1640,0.387054,1,1,1
"106",9176118,"Buxheim",3593,0.405648,1,1,1
"107",9176120,"Denkendorf",4621,0.40529,1,1,1
"108",9176121,"Dollnstein, Markt",2752,0.438596,1,2,1
"109",9176122,"Egweil",1155,0.401747,1,1,1
"110",9176123,"Eichstätt, GKSt",13300,0.476332,2,3,2
"111",9176124,"Eitensheim",2953,0.387054,1,1,1
"112",9176126,"Gaimersheim, Markt",11534,0.373385,1,1,1
"113",9176129,"Großmehring",6573,0.400821,1,1,1
"114",9176131,"Hepberg",2736,0.367195,1,1,1
"115",9176132,"Hitzhofen",2846,0.399603,1,1,1
"116",9176137,"Kinding, Markt",2558,0.406399,1,1,1
"117",9176138,"Kipfenberg, Markt",5638,0.419499,1,2,1
"118",9176139,"Kösching, Markt",9326,0.400541,1,1,1
"119",9176143,"Lenting",4813,0.391495,1,1,1
"120",9176147,"Mindelstetten",1652,0.402008,1,1,1
"121",9176148,"Mörnsheim, Markt",1537,0.463608,1,2,1
"122",9176149,"Nassenfels, Markt",2033,0.401747,1,1,1
"123",9176150,"Oberdolling",1267,0.402008,1,1,1
"124",9176153,"Pförring, Markt",3600,0.402008,1,1,1
"125",9176155,"Pollenfeld",2824,0.432121,1,2,1
"126",9176160,"Schernfeld",3122,0.432121,1,2,1
"127",9176161,"Stammham",3860,0.396195,1,1,1
"128",9176164,"Titting, Markt",2624,0.430891,1,2,1
"129",9176165,"Walting",2316,0.432121,1,2,1
"130",9176166,"Wellheim, Markt",2693,0.426275,1,2,1
"131",9176167,"Wettstetten",4835,0.366403,1,1,1
"132",9177112,"Berglern",2717,0.443459,1,2,1
"133",9177113,"Bockhorn",3680,0.458728,1,2,1
"134",9177114,"Buch a.Buchrain",1484,0.435616,1,2,1
"135",9177115,"Dorfen, Stadt",14171,0.488673,2,3,2
"136",9177116,"Eitting",2618,0.457392,1,2,1
"137",9177117,"Erding, GKSt",35756,0.449313,1,2,1
"138",9177118,"Finsing",4337,0.429392,1,2,1
"139",9177119,"Forstern",3491,0.44728,1,2,1
"140",9177120,"Fraunberg",3509,0.462307,1,2,1
"141",9177121,"Hohenpolding",1469,0.479586,2,3,2
"142",9177122,"Inning a.Holz",1480,0.479586,2,3,2
"143",9177123,"Isen, Markt",5629,0.455983,1,2,1
"144",9177124,"Kirchberg",969,0.479586,2,3,2
"145",9177126,"Langenpreising",2695,0.443459,1,2,1
"146",9177127,"Lengdorf",2705,0.484924,2,3,2
"147",9177130,"Moosinning",5555,0.438355,1,2,1
"148",9177131,"Neuching",2474,0.432389,1,2,1
"149",9177133,"Oberding",5975,0.457392,1,2,1
"150",9177134,"Ottenhofen",1931,0.432389,1,2,1
"151",9177135,"Pastetten",2571,0.435616,1,2,1
"152",9177137,"Sankt Wolfgang",4404,0.502728,2,4,2
"153",9177138,"Steinkirchen",1203,0.479586,2,3,2
"154",9177139,"Taufkirchen (Vils)",9566,0.468044,2,3,2
"155",9177142,"Walpertskirchen",2086,0.441923,1,2,1
"156",9177143,"Wartenberg, Markt",5009,0.443459,1,2,1
"157",9177144,"Wörth",4355,0.441923,1,2,1
"158",9178113,"Allershausen",5537,0.340889,1,1,1
"159",9178115,"Attenkirchen",2621,0.356195,1,1,1
"160",9178116,"Au i.d.Hallertau, Markt",5773,0.368843,1,1,1
"161",9178120,"Eching",13403,0.298561,1,1,1
"162",9178122,"Rudelzhausen",3265,0.361713,1,1,1
"163",9178123,"Fahrenzhausen",4727,0.324027,1,1,1
"164",9178124,"Freising, GKSt",45857,0.355845,1,1,1
"165",9178125,"Gammelsdorf",1407,0.37514,1,1,1
"166",9178129,"Haag a.d.Amper",2886,0.356195,1,1,1
"167",9178130,"Hallbergmoos",10364,0.319768,1,1,1
