"","Gemeindekennziffer","Name der Gemeinde","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",9161000,"Ingolstadt",131002,0.317081,1,1,1
"2",9162000,"München, Landeshauptstadt",1429584,0.187338,1,1,1
"3",9163000,"Rosenheim",60889,0.527252,3,5,2
"4",9171111,"Altötting, Stadt",12633,0.497573,2,4,2
"5",9171112,"Burghausen, Stadt",17824,0.449965,1,2,1
"6",9171113,"Burgkirchen a.d.Alz",10202,0.492507,2,4,2
"7",9171114,"Emmerting",4098,0.434995,1,2,1
"8",9171115,"Erlbach",1174,0.45757,1,2,1
"9",9171116,"Feichten a.d.Alz",1197,0.462458,2,3,2
"10",9171117,"Garching a.d.Alz",8494,0.484547,2,3,2
"11",9171118,"Haiming",2443,0.441905,1,2,1
"12",9171119,"Halsbach",961,0.462458,2,3,2
"13",9171121,"Kastl",2678,0.462362,2,3,2
"14",9171122,"Kirchweidach",2283,0.462458,2,3,2
"15",9171123,"Marktl, Markt",2665,0.445076,1,2,1
"16",9171124,"Mehring",2328,0.434995,1,2,1
"17",9171125,"Neuötting, Stadt",8471,0.504342,2,4,2
"18",9171126,"Perach",1255,0.45757,1,2,1
"19",9171127,"Pleiskirchen",2390,0.472886,2,3,2
"20",9171129,"Reischach",2544,0.45757,1,2,1
"21",9171130,"Stammham",991,0.445076,1,2,1
"22",9171131,"Teising",1902,0.476223,2,3,2
"23",9171132,"Töging a.Inn, Stadt",9124,0.479666,2,3,2
"24",9171133,"Tüßling, Markt",3241,0.476465,2,3,2
"25",9171134,"Tyrlaching",945,0.462458,2,3,2
"26",9171135,"Unterneukirchen",2957,0.462362,2,3,2
"27",9171137,"Winhöring",4665,0.45079,1,2,1
"28",9172111,"Ainring",9634,0.641134,5,9,3
"29",9172112,"Anger",4444,0.620366,5,9,3
"30",9172114,"Bad Reichenhall, GKSt",17327,0.648693,5,10,3
"31",9172115,"Bayerisch Gmain",3045,0.649511,5,10,3
"32",9172116,"Berchtesgaden, Markt",7781,0.613283,4,8,2
"33",9172117,"Bischofswiesen",7520,0.632381,5,9,3
"34",9172118,"Freilassing, Stadt",16194,0.647136,5,10,3
"35",9172122,"Laufen, Stadt",6852,0.659519,5,10,3
"36",9172124,"Marktschellenberg, Markt",1750,0.646991,5,10,3
"37",9172128,"Piding",5328,0.623816,5,9,3
"38",9172129,"Ramsau b.Berchtesgaden",1742,0.650542,5,10,3
"39",9172130,"Saaldorf-Surheim",5360,0.609038,4,8,2
"40",9172131,"Schneizlreuth",1327,0.636785,5,9,3
"41",9172132,"Schönau a.Königssee",5423,0.621093,5,9,3
"42",9172134,"Teisendorf, Markt",9249,0.609873,4,8,2
"43",9173111,"Bad Heilbrunn",3802,0.405167,1,1,1
"44",9173112,"Bad Tölz, Stadt",18185,0.415031,1,2,1
"45",9173113,"Benediktbeuern",3563,0.420268,1,2,1
"46",9173115,"Bichl",2107,0.420268,1,2,1
"47",9173118,"Dietramszell",5370,0.407191,1,1,1
"48",9173120,"Egling",5400,0.390892,1,1,1
"49",9173123,"Eurasburg",4277,0.383975,1,1,1
"50",9173124,"Gaißach",3061,0.403238,1,1,1
"51",9173126,"Geretsried, Stadt",24069,0.386442,1,1,1
"52",9173127,"Greiling",1438,0.396763,1,1,1
"53",9173130,"Icking",3714,0.41871,1,2,1
"54",9173131,"Jachenau",841,0.463021,2,3,2
"55",9173133,"Kochel a.See",3998,0.430771,1,2,1
"56",9173134,"Königsdorf",3006,0.385596,1,1,1
"57",9173135,"Lenggries",9835,0.437901,1,2,1
"58",9173137,"Münsing",4230,0.384792,1,1,1
"59",9173140,"Reichersbeuern",2309,0.396763,1,1,1
"60",9173141,"Sachsenkam",1297,0.396763,1,1,1
"61",9173142,"Schlehdorf",1223,0.430771,1,2,1
"62",9173145,"Wackersberg",3493,0.458686,1,2,1
"63",9173147,"Wolfratshausen, Stadt",18122,0.370919,1,1,1
"64",9174111,"Altomünster, Markt",7678,0.428856,1,2,1
"65",9174113,"Bergkirchen",7705,0.379534,1,1,1
"66",9174115,"Dachau, GKSt",45985,0.380217,1,1,1
"67",9174118,"Erdweg",5792,0.391277,1,1,1
"68",9174121,"Haimhausen",5237,0.359193,1,1,1
"69",9174122,"Hebertshausen",5424,0.372866,1,1,1
"70",9174126,"Karlsfeld",19321,0.360086,1,1,1
"71",9174131,"Markt Indersdorf, Markt",9793,0.365636,1,1,1
"72",9174135,"Odelzhausen",4724,0.387794,1,1,1
"73",9174136,"Petershausen",6286,0.38167,1,1,1
"74",9174137,"Pfaffenhofen a.d.Glonn",1998,0.387794,1,1,1
"75",9174141,"Röhrmoos",6267,0.411764,1,2,1
"76",9174143,"Schwabhausen",6318,0.375174,1,1,1
"77",9174146,"Sulzemoos",2682,0.387794,1,1,1
"78",9174147,"Hilgertshausen-Tandern",3266,0.395449,1,1,1
"79",9174150,"Vierkirchen",4485,0.382692,1,1,1
"80",9174151,"Weichs",3318,0.377532,1,1,1
"81",9175111,"Anzing",4020,0.218807,1,1,1
"82",9175112,"Aßling",4389,0.287324,1,1,1
"83",9175113,"Baiern",1409,0.252271,1,1,1
"84",9175114,"Bruck",1222,0.252271,1,1,1
"85",9175115,"Ebersberg, Stadt",11625,0.256079,1,1,1
"86",9175116,"Egmating",2283,0.252271,1,1,1
"87",9175118,"Forstinning",3649,0.237057,1,1,1
"88",9175119,"Frauenneuharting",1504,0.287324,1,1,1
