"","Gemeindekennziffer","Name der Gemeinde","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",9161000,"Ingolstadt",131002,0.222822,1,1,1
"2",9162000,"München, Landeshauptstadt",1429584,0.173318,1,1,1
"3",9163000,"Rosenheim",60889,0.510298,3,6,2
"4",9171111,"Altötting, Stadt",12633,0.506433,3,5,2
"5",9171112,"Burghausen, Stadt",17824,0.453387,2,3,2
"6",9171113,"Burgkirchen a.d.Alz",10202,0.496285,3,5,2
"7",9171114,"Emmerting",4098,0.434471,1,2,1
"8",9171115,"Erlbach",1174,0.46481,2,4,2
"9",9171116,"Feichten a.d.Alz",1197,0.454763,2,3,2
"10",9171117,"Garching a.d.Alz",8494,0.488029,3,5,2
"11",9171118,"Haiming",2443,0.425085,1,2,1
"12",9171119,"Halsbach",961,0.454763,2,3,2
"13",9171121,"Kastl",2678,0.453755,2,3,2
"14",9171122,"Kirchweidach",2283,0.454763,2,3,2
"15",9171123,"Marktl, Markt",2665,0.453907,2,3,2
"16",9171124,"Mehring",2328,0.434471,1,2,1
"17",9171125,"Neuötting, Stadt",8471,0.502922,3,5,2
"18",9171126,"Perach",1255,0.46481,2,4,2
"19",9171127,"Pleiskirchen",2390,0.45815,2,3,2
"20",9171129,"Reischach",2544,0.46481,2,4,2
"21",9171130,"Stammham",991,0.453907,2,3,2
"22",9171131,"Teising",1902,0.480916,3,5,2
"23",9171132,"Töging a.Inn, Stadt",9124,0.501225,3,5,2
"24",9171133,"Tüßling, Markt",3241,0.455535,2,3,2
"25",9171134,"Tyrlaching",945,0.454763,2,3,2
"26",9171135,"Unterneukirchen",2957,0.453755,2,3,2
"27",9171137,"Winhöring",4665,0.485925,3,5,2
"28",9172111,"Ainring",9634,0.619317,5,10,3
"29",9172112,"Anger",4444,0.613481,5,10,3
"30",9172114,"Bad Reichenhall, GKSt",17327,0.633136,5,10,3
"31",9172115,"Bayerisch Gmain",3045,0.620529,5,10,3
"32",9172116,"Berchtesgaden, Markt",7781,0.60431,5,9,3
"33",9172117,"Bischofswiesen",7520,0.6061,5,9,3
"34",9172118,"Freilassing, Stadt",16194,0.635911,5,10,3
"35",9172122,"Laufen, Stadt",6852,0.645416,5,10,3
"36",9172124,"Marktschellenberg, Markt",1750,0.624958,5,10,3
"37",9172128,"Piding",5328,0.620357,5,10,3
"38",9172129,"Ramsau b.Berchtesgaden",1742,0.630501,5,10,3
"39",9172130,"Saaldorf-Surheim",5360,0.586293,4,8,2
"40",9172131,"Schneizlreuth",1327,0.626648,5,10,3
"41",9172132,"Schönau a.Königssee",5423,0.612433,5,10,3
"42",9172134,"Teisendorf, Markt",9249,0.587373,4,8,2
"43",9173111,"Bad Heilbrunn",3802,0.408545,1,2,1
"44",9173112,"Bad Tölz, Stadt",18185,0.420362,1,2,1
"45",9173113,"Benediktbeuern",3563,0.399087,1,2,1
"46",9173115,"Bichl",2107,0.399087,1,2,1
"47",9173118,"Dietramszell",5370,0.395739,1,2,1
"48",9173120,"Egling",5400,0.385487,1,2,1
"49",9173123,"Eurasburg",4277,0.385529,1,2,1
"50",9173124,"Gaißach",3061,0.419647,1,2,1
"51",9173126,"Geretsried, Stadt",24069,0.411884,1,2,1
"52",9173127,"Greiling",1438,0.387128,1,2,1
"53",9173130,"Icking",3714,0.406246,1,2,1
"54",9173131,"Jachenau",841,0.493828,3,5,2
"55",9173133,"Kochel a.See",3998,0.435837,1,2,1
"56",9173134,"Königsdorf",3006,0.385336,1,2,1
"57",9173135,"Lenggries",9835,0.43583,1,2,1
"58",9173137,"Münsing",4230,0.384125,1,2,1
"59",9173140,"Reichersbeuern",2309,0.387128,1,2,1
"60",9173141,"Sachsenkam",1297,0.387128,1,2,1
"61",9173142,"Schlehdorf",1223,0.435837,1,2,1
"62",9173145,"Wackersberg",3493,0.450238,2,3,2
"63",9173147,"Wolfratshausen, Stadt",18122,0.382457,1,2,1
"64",9174111,"Altomünster, Markt",7678,0.395934,1,2,1
"65",9174113,"Bergkirchen",7705,0.355164,1,1,1
"66",9174115,"Dachau, GKSt",45985,0.359973,1,1,1
"67",9174118,"Erdweg",5792,0.38197,1,2,1
"68",9174121,"Haimhausen",5237,0.364138,1,1,1
"69",9174122,"Hebertshausen",5424,0.357381,1,1,1
"70",9174126,"Karlsfeld",19321,0.371659,1,1,1
"71",9174131,"Markt Indersdorf, Markt",9793,0.366813,1,1,1
"72",9174135,"Odelzhausen",4724,0.363849,1,1,1
"73",9174136,"Petershausen",6286,0.378919,1,1,1
"74",9174137,"Pfaffenhofen a.d.Glonn",1998,0.363849,1,1,1
"75",9174141,"Röhrmoos",6267,0.379648,1,1,1
"76",9174143,"Schwabhausen",6318,0.366566,1,1,1
"77",9174146,"Sulzemoos",2682,0.363849,1,1,1
"78",9174147,"Hilgertshausen-Tandern",3266,0.391021,1,2,1
"79",9174150,"Vierkirchen",4485,0.35232,1,1,1
"80",9174151,"Weichs",3318,0.368939,1,1,1
"81",9175111,"Anzing",4020,0.276072,1,1,1
"82",9175112,"Aßling",4389,0.307772,1,1,1
"83",9175113,"Baiern",1409,0.277382,1,1,1
"84",9175114,"Bruck",1222,0.277382,1,1,1
"85",9175115,"Ebersberg, Stadt",11625,0.291751,1,1,1
"86",9175116,"Egmating",2283,0.277382,1,1,1
"87",9175118,"Forstinning",3649,0.272052,1,1,1
"88",9175119,"Frauenneuharting",1504,0.307772,1,1,1
"89",9175121,"Glonn, Markt",4964,0.277382,1,1,1
"90",9175122,"Grafing b.München, Stadt",13369,0.287294,1,1,1
"91",9175123,"Hohenlinden",3046,0.267436,1,1,1
"92",9175124,"Kirchseeon, Markt",10054,0.284285,1,1,1
"93",9175127,"Markt Schwaben, Markt",12884,0.261105,1,1,1
"94",9175128,"Moosach",1539,0.277382,1,1,1
"95",9175131,"Oberpframmern",2369,0.277382,1,1,1
"96",9175132,"Vaterstetten",22272,0.269357,1,1,1
"97",9175133,"Pliening",5293,0.230685,1,1,1
"98",9175135,"Poing",14449,0.191552,1,1,1
"99",9175136,"Emmering",1501,0.307772,1,1,1
"100",9175137,"Steinhöring",4003,0.285991,1,1,1
"101",9175139,"Zorneding",9029,0.252494,1,1,1
"102",9176111,"Adelschlag",2957,0.354409,1,1,1
"103",9176112,"Altmannstein, Markt",6848,0.38715,1,2,1
"104",9176114,"Beilngries, Stadt",8983,0.375402,1,1,1
"105",9176116,"Böhmfeld",1640,0.344702,1,1,1
"106",9176118,"Buxheim",3593,0.376745,1,1,1
"107",9176120,"Denkendorf",4621,0.399198,1,2,1
"108",9176121,"Dollnstein, Markt",2752,0.440142,2,3,2
"109",9176122,"Egweil",1155,0.354409,1,1,1
"110",9176123,"Eichstätt, GKSt",13300,0.420815,1,2,1
"111",9176124,"Eitensheim",2953,0.344702,1,1,1
"112",9176126,"Gaimersheim, Markt",11534,0.325601,1,1,1
