"","Gemeindekennziffer","Name der Gemeinde","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"245",12067481,"Storkow (Mark), Stadt",8897,0.714957,2,4,2
"246",12067493,"Tauche",3865,0.69698,2,4,2
"247",12067508,"Vogelsang",728,0.704737,2,4,2
"248",12067520,"Wendisch Rietz",1506,0.668389,2,3,2
"249",12067528,"Wiesenau",1266,0.704737,2,4,2
"250",12067544,"Woltersdorf",8053,0.661774,2,3,2
"251",12067552,"Ziltendorf",1561,0.704737,2,4,2
"252",12068052,"Breddin",893,0.875834,5,10,3
"253",12068072,"Dabergotz",603,0.832639,4,8,2
"254",12068109,"Dreetz",1153,0.875834,5,10,3
"255",12068117,"Fehrbellin",8784,0.805649,4,7,2
"256",12068181,"Heiligengrabe",4480,0.838704,4,8,2
"257",12068188,"Herzberg (Mark)",617,0.858391,5,9,3
"258",12068264,"Kyritz, Stadt",9140,0.875911,5,10,3
"259",12068280,"Lindow (Mark), Stadt",2991,0.858391,5,9,3
"260",12068306,"Märkisch Linden",1191,0.832639,4,8,2
"261",12068320,"Neuruppin, Stadt",30665,0.837695,4,8,2
"262",12068324,"Neustadt (Dosse), Stadt",3391,0.875834,5,10,3
"263",12068353,"Rheinsberg, Stadt",8029,0.826889,4,8,2
"264",12068372,"Rüthnick",472,0.858391,5,9,3
"265",12068409,"Sieversdorf-Hohenofen",708,0.875834,5,10,3
"266",12068413,"Storbeck-Frankendorf",477,0.832639,4,8,2
"267",12068417,"Stüdenitz-Schönermark",583,0.875834,5,10,3
"268",12068425,"Temnitzquell",736,0.832639,4,8,2
"269",12068426,"Temnitztal",1410,0.832639,4,8,2
"270",12068437,"Vielitzsee",473,0.858391,5,9,3
"271",12068452,"Walsleben",806,0.832639,4,8,2
"272",12068468,"Wittstock/Dosse, Stadt",14427,0.873428,5,10,3
"273",12068477,"Wusterhausen/Dosse",5979,0.864677,5,9,3
"274",12068501,"Zernitz-Lohm",878,0.875834,5,10,3
"275",12069017,"Beelitz, Stadt",11898,0.516648,1,1,1
"276",12069018,"Beetzsee",2501,0.603685,1,1,1
"277",12069019,"Beetzseeheide",676,0.603685,1,1,1
"278",12069020,"Bad Belzig, Stadt",10916,0.595251,1,1,1
"279",12069028,"Bensdorf",1270,0.612236,1,2,1
"280",12069052,"Borkheide",1895,0.540009,1,1,1
"281",12069056,"Borkwalde",1487,0.540009,1,1,1
"282",12069076,"Brück, Stadt",3736,0.540009,1,1,1
"283",12069089,"Buckautal",508,0.60672,1,1,1
"284",12069216,"Golzow",1324,0.540009,1,1,1
"285",12069224,"Görzke",1246,0.60672,1,1,1
"286",12069232,"Gräben",523,0.60672,1,1,1
"287",12069249,"Groß Kreutz (Havel)",7993,0.549566,1,1,1
"288",12069270,"Havelsee, Stadt",3268,0.603685,1,1,1
"289",12069304,"Kleinmachnow",20562,0.519139,1,1,1
"290",12069306,"Kloster Lehnin",10682,0.578232,1,1,1
"291",12069345,"Linthe",902,0.540009,1,1,1
"292",12069397,"Michendorf",12128,0.511942,1,1,1
"293",12069402,"Mühlenfließ",904,0.582836,1,1,1
"294",12069448,"Niemegk, Stadt",2014,0.582836,1,1,1
"295",12069454,"Nuthetal",8756,0.471979,1,1,1
"296",12069460,"Päwesin",537,0.603685,1,1,1
"297",12069470,"Planebruch",1040,0.540009,1,1,1
"298",12069474,"Planetal",952,0.582836,1,1,1
"299",12069485,"Rabenstein/Fläming",842,0.582836,1,1,1
"300",12069537,"Rosenau",916,0.612236,1,2,1
"301",12069541,"Roskow",1191,0.603685,1,1,1
"302",12069590,"Schwielowsee",10223,0.526709,1,1,1
"303",12069596,"Seddiner See",4109,0.525573,1,1,1
"304",12069604,"Stahnsdorf",14800,0.518611,1,1,1
"305",12069616,"Teltow, Stadt",24609,0.526304,1,1,1
"306",12069632,"Treuenbrietzen, Stadt",7430,0.585712,1,1,1
"307",12069648,"Wenzlow",532,0.60672,1,1,1
"308",12069656,"Werder (Havel), Stadt",24347,0.549456,1,1,1
"309",12069665,"Wiesenburg/Mark",4413,0.653993,1,2,1
"310",12069680,"Wollin",861,0.60672,1,1,1
"311",12069688,"Wusterwitz",3066,0.612236,1,2,1
"312",12069696,"Ziesar, Stadt",2441,0.60672,1,1,1
"313",12070008,"Bad Wilsnack, Stadt",2590,0.820046,4,8,2
"314",12070028,"Berge",760,0.849648,5,9,3
"315",12070052,"Breese",1447,0.820046,4,8,2
"316",12070060,"Cumlosen",757,0.843684,5,9,3
"317",12070096,"Gerdshagen",520,0.861658,5,9,3
"318",12070125,"Groß Pankow (Prignitz)",3954,0.868039,5,9,3
"319",12070145,"Gülitz-Reetz",476,0.849648,5,9,3
"320",12070149,"Gumtow",3454,0.868283,5,9,3
"321",12070153,"Halenbeck-Rohlsdorf",561,0.861658,5,9,3
"322",12070173,"Karstädt",5983,0.854967,5,9,3
"323",12070222,"Kümmernitztal",376,0.861658,5,9,3
"324",12070236,"Lanz",766,0.843684,5,9,3
"325",12070241,"Legde/Quitzöbel",625,0.820046,4,8,2
"326",12070244,"Lenzen (Elbe), Stadt",2209,0.843684,5,9,3
"327",12070246,"Lenzerwische",473,0.843684,5,9,3
"328",12070266,"Marienfließ",716,0.861658,5,9,3
"329",12070280,"Meyenburg, Stadt",2131,0.861658,5,9,3
"330",12070296,"Perleberg, Stadt",12087,0.84468,5,9,3
"331",12070300,"Pirow",462,0.849648,5,9,3
"332",12070302,"Plattenburg",3415,0.869721,5,9,3
"333",12070316,"Pritzwalk, Stadt",11909,0.84682,5,9,3
"334",12070325,"Putlitz, Stadt",2745,0.849648,5,9,3
"335",12070348,"Rühstädt",468,0.820046,4,8,2
"336",12070393,"Triglitz",478,0.849648,5,9,3
"337",12070416,"Weisen",988,0.820046,4,8,2
"338",12070424,"Wittenberge, Stadt",17200,0.905209,5,10,3
"339",12071028,"Briesen",784,0.652945,1,2,1
"340",12071032,"Burg (Spreewald)",4335,0.652945,1,2,1
"341",12071041,"Dissen-Striesow",1013,0.652945,1,2,1
"342",12071044,"Döbern, Stadt",3328,0.719843,3,5,2
"343",12071052,"Drachhausen",814,0.670659,2,3,2
"344",12071057,"Drebkau, Stadt",5716,0.720427,3,5,2
"345",12071060,"Drehnow",548,0.670659,2,3,2
"346",12071074,"Felixsee",1929,0.719843,3,5,2
"347",12071076,"Forst (Lausitz), Stadt",18945,0.75869,3,6,2
"348",12071153,"Groß Schacksdorf-Simmersdorf",1220,0.719843,3,5,2
"349",12071160,"Guben, Stadt",17431,0.779976,4,7,2
"350",12071164,"Guhrow",523,0.652945,1,2,1
"351",12071176,"Heinersbrück",598,0.670659,2,3,2
"352",12071185,"Hornow-Wadelsdorf",603,0.719843,3,5,2
"353",12071189,"Jämlitz-Klein Düben",487,0.719843,3,5,2
"354",12071193,"Jänschwalde",1559,0.670659,2,3,2
"355",12071244,"Kolkwitz",9234,0.628018,1,2,1
"356",12071294,"Neiße-Malxetal",1662,0.719843,3,5,2
"357",12071301,"Neuhausen/Spree",5013,0.649777,1,2,1
"358",12071304,"Peitz, Stadt",4369,0.670659,2,3,2
"359",12071337,"Schenkendöbern",3701,0.683305,2,4,2
"360",12071341,"Schmogrow-Fehrow",814,0.652945,1,2,1
"361",12071372,"Spremberg, Stadt",22326,0.755648,3,6,2
"362",12071384,"Tauer",719,0.670659,2,3,2
"363",12071386,"Teichland",1155,0.670659,2,3,2
"364",12071392,"Tschernitz",1280,0.719843,3,5,2
"365",12071401,"Turnow-Preilack",1145,0.670659,2,3,2
"366",12071408,"Welzow, Stadt",3703,0.797692,4,7,2
"367",12071412,"Werben",1694,0.652945,1,2,1
"368",12071414,"Wiesengrund",1382,0.719843,3,5,2
"369",12072002,"Am Mellensee",6499,0.720191,3,5,2
"370",12072014,"Baruth/Mark, Stadt",4160,0.713233,2,4,2
"371",12072017,"Blankenfelde-Mahlow",25981,0.671682,2,3,2
"372",12072053,"Dahme/Mark, Stadt",5113,0.79695,4,7,2
"373",12072055,"Dahmetal",496,0.79695,4,7,2
"374",12072120,"Großbeeren",8389,0.671651,2,3,2
"375",12072157,"Ihlow",705,0.79695,4,7,2
"376",12072169,"Jüterbog, Stadt",12270,0.817872,4,8,2
"377",12072232,"Luckenwalde, Stadt",20060,0.813407,4,7,2
"378",12072240,"Ludwigsfelde, Stadt",24408,0.698206,2,4,2
"379",12072297,"Niedergörsdorf",5984,0.832073,4,8,2
"380",12072298,"Niederer Fläming",3186,0.761038,3,6,2
"381",12072312,"Nuthe-Urstromtal",6517,0.749966,3,5,2
"382",12072340,"Rangsdorf",10824,0.671493,2,3,2
"383",12072426,"Trebbin, Stadt",9239,0.7164,2,4,2
"384",12072477,"Zossen, Stadt",17657,0.727044,3,5,2
"385",12073008,"Angermünde, Stadt",13650,0.872645,5,9,3
"386",12073032,"Berkholz-Meyenburg",1289,0.825669,4,8,2
"387",12073069,"Boitzenburger Land",3257,0.879709,5,10,3
"388",12073085,"Brüssow, Stadt",1907,0.924601,5,10,3
"389",12073093,"Carmzow-Wallmow",643,0.924601,5,10,3
"390",12073097,"Casekow",1908,0.911646,5,10,3
"391",12073157,"Flieth-Stegelitz",551,0.892563,5,10,3
"392",12073189,"Gartz (Oder), Stadt",2482,0.911646,5,10,3
"393",12073201,"Gerswalde",1611,0.892563,5,10,3
"394",12073216,"Göritz",794,0.924601,5,10,3
"395",12073225,"Gramzow",1918,0.878786,5,10,3
"396",12073261,"Grünow",951,0.878786,5,10,3
"397",12073309,"Hohenselchow-Groß Pinnow",795,0.911646,5,10,3
"398",12073384,"Lychen, Stadt",3109,0.90326,5,10,3
"399",12073386,"Mark Landin",1020,0.825669,4,8,2
"400",12073393,"Mescherin",795,0.911646,5,10,3
"401",12073396,"Milmersdorf",1459,0.892563,5,10,3
"402",12073404,"Mittenwalde",386,0.892563,5,10,3
"403",12073429,"Nordwestuckermark",4310,0.892647,5,10,3
"404",12073430,"Oberuckersee",1687,0.878786,5,10,3
"405",12073440,"Pinnow",859,0.825669,4,8,2
"406",12073452,"Prenzlau, Stadt",19070,0.861813,5,9,3
"407",12073458,"Randowtal",932,0.878786,5,10,3
"408",12073490,"Schenkenberg",586,0.924601,5,10,3
"409",12073505,"Schöneberg",865,0.825669,4,8,2
"410",12073520,"Schönfeld",624,0.924601,5,10,3
"411",12073532,"Schwedt/Oder, Stadt",30273,0.858205,5,9,3
"412",12073565,"Tantow",756,0.911646,5,10,3
"413",12073569,"Temmen-Ringenwalde",538,0.892563,5,10,3
"414",12073572,"Templin, Stadt",16013,0.850136,5,9,3
"415",12073578,"Uckerfelde",953,0.878786,5,10,3
"416",12073579,"Uckerland",2760,0.886977,5,10,3
"417",12073603,"Passow",1469,0.825669,4,8,2
"418",12073645,"Zichow",609,0.878786,5,10,3
