"","Gemeindekennziffer","Name der Gemeinde","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",12051000,"Brandenburg an der Havel, Stadt",71032,0.827418,5,9,3
"2",12052000,"Cottbus, Stadt",99491,0.647053,1,2,1
"3",12053000,"Frankfurt (Oder), Stadt",57649,0.776984,4,7,2
"4",12054000,"Potsdam, Stadt",164042,0.473003,1,1,1
"5",12060005,"Ahrensfelde",12856,0.699049,2,4,2
"6",12060012,"Althüttendorf",675,0.774421,4,7,2
"7",12060020,"Bernau bei Berlin, Stadt",36547,0.717673,2,4,2
"8",12060024,"Biesenthal, Stadt",5632,0.739267,3,6,2
"9",12060034,"Breydin",799,0.739267,3,6,2
"10",12060036,"Britz",2132,0.776713,4,7,2
"11",12060045,"Chorin",2281,0.776713,4,7,2
"12",12060052,"Eberswalde, Stadt",38897,0.780287,4,7,2
"13",12060068,"Friedrichswalde",809,0.774421,4,7,2
"14",12060092,"Hohenfinow",512,0.776713,4,7,2
"15",12060100,"Joachimsthal, Stadt",3352,0.774421,4,7,2
"16",12060128,"Liepe",646,0.776713,4,7,2
"17",12060149,"Lunow-Stolzenhagen",1206,0.776713,4,7,2
"18",12060154,"Marienwerder",1739,0.739267,3,6,2
"19",12060161,"Melchow",939,0.739267,3,6,2
"20",12060172,"Niederfinow",610,0.776713,4,7,2
"21",12060176,"Oderberg, Stadt",2165,0.776713,4,7,2
"22",12060181,"Panketal",19721,0.685054,2,3,2
"23",12060185,"Parsteinsee",552,0.776713,4,7,2
"24",12060192,"Rüdnitz",1967,0.739267,3,6,2
"25",12060198,"Schorfheide",9759,0.742145,3,6,2
"26",12060250,"Sydower Fließ",886,0.739267,3,6,2
"27",12060269,"Wandlitz",21656,0.727678,3,5,2
"28",12060280,"Werneuchen, Stadt",8197,0.727459,3,5,2
"29",12060296,"Ziethen",446,0.774421,4,7,2
"30",12061005,"Alt Zauche-Wußwerk",506,0.655908,1,2,1
"31",12061017,"Bersteland",895,0.627013,1,2,1
"32",12061020,"Bestensee",7125,0.604911,1,1,1
"33",12061061,"Byhleguhre-Byhlen",775,0.655908,1,2,1
"34",12061097,"Drahnsdorf",584,0.627013,1,2,1
"35",12061112,"Eichwalde",6421,0.595898,1,1,1
"36",12061164,"Golßen, Stadt",2505,0.627013,1,2,1
"37",12061192,"Groß Köris",2243,0.610345,1,1,1
"38",12061216,"Halbe",2176,0.610345,1,1,1
"39",12061217,"Heidesee",6828,0.61931,1,2,1
"40",12061219,"Heideblick",3679,0.668842,2,3,2
"41",12061224,"Jamlitz",550,0.655908,1,2,1
"42",12061244,"Kasel-Golzig",673,0.627013,1,2,1
"43",12061260,"Königs Wusterhausen, Stadt",34795,0.602035,1,1,1
"44",12061265,"Krausnick-Groß Wasserburg",589,0.627013,1,2,1
"45",12061308,"Lieberose, Stadt",1391,0.655908,1,2,1
"46",12061316,"Lübben (Spreewald), Stadt",13672,0.65047,1,2,1
"47",12061320,"Luckau, Stadt",9558,0.645549,1,2,1
"48",12061328,"Märkisch Buchholz, Stadt",740,0.610345,1,1,1
"49",12061329,"Märkische Heide",3989,0.615249,1,2,1
"50",12061332,"Mittenwalde, Stadt",8774,0.600231,1,1,1
"51",12061344,"Münchehofe",481,0.610345,1,1,1
"52",12061352,"Neu Zauche",1126,0.655908,1,2,1
