"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",1001000,"Flensburg, Stadt",84694,0.832915,5,10,3
"2",1002000,"Kiel, Landeshauptstadt",243148,0.680895,4,8,2
"3",1003000,"Lübeck, Hansestadt",214420,0.81742,5,10,3
"4",1004000,"Neumünster, Stadt",77588,0.809081,5,10,3
"5",1051011,"Brunsbüttel, Stadt",12642,0.791008,5,9,3
"6",1051044,"Heide, Stadt",21303,0.863222,5,10,3
"7",1051963,"Burg-St. Michaelisdonn",15915,0.800649,5,10,3
"8",1051966,"Marne-Nordsee",12937,0.794333,5,10,3
"9",1051969,"Eider",18704,0.824811,5,10,3
"10",1051972,"Heider Umland",15755,0.773815,5,9,3
"11",1051975,"Mitteldithmarschen",23057,0.812544,5,10,3
"12",1051978,"Büsum-Wesselburen",12372,0.847317,5,10,3
"13",1053032,"Geesthacht, Stadt",29676,0.622716,4,7,2
"14",1053083,"Lauenburg/ Elbe, Stadt",11277,0.681831,4,8,2
"15",1053090,"Mölln, Stadt",18622,0.671018,4,8,2
"16",1053100,"Ratzeburg, Stadt",14104,0.673259,4,8,2
"17",1053116,"Schwarzenbek, Stadt",15523,0.625546,4,7,2
"18",1053129,"Wentorf bei Hamburg",12221,0.562133,3,5,2
"19",1053908,"Berkenthin",8432,0.579356,3,6,2
"20",1053913,"Breitenfelde",6356,0.618526,4,7,2
"21",1053918,"Büchen",13632,0.619071,4,7,2
"22",1053923,"Hohe Elbgeest",19522,0.559152,3,5,2
"23",1053943,"Lütau",3926,0.621487,4,7,2
"24",1053958,"Lauenburgische Seen",13126,0.617312,4,7,2
"25",1053973,"Schwarzenbek-Land",9112,0.573227,3,6,2
"26",1053991,"Sandesneben-Nusse",15174,0.600771,3,6,2
"27",1054033,"Friedrichstadt, Stadt",2491,0.79309,5,9,3
"28",1054056,"Husum, Stadt",22215,0.7509,5,9,3
"29",1054108,"Reußenköge",325,0.755405,5,9,3
"30",1054138,"Tönning, Stadt",4852,0.758752,5,9,3
"31",1054168,"Sylt",13409,0.650362,4,7,2
"32",1054917,"Eiderstedt",11237,0.749013,5,9,3
"33",1054939,"Landschaft Sylt",4304,0.710913,4,8,2
"34",1054953,"Viöl",9082,0.726886,5,9,3
"35",1054959,"Pellworm",1408,0.729148,5,9,3
"36",1054988,"Föhr-Amrum",10535,0.680767,4,8,2
"37",1054989,"Südtondern",39185,0.717318,4,8,2
"38",1054992,"Nordsee-Treene",22917,0.730735,5,9,3
"39",1054994,"Mittleres Nordfriesland",20243,0.741211,5,9,3
"40",1055001,"Ahrensbök",8248,0.739804,5,9,3
"41",1055004,"Bad Schwartau, Stadt",19817,0.714617,4,8,2
"42",1055010,"Dahme",1301,0.807649,5,10,3
"43",1055012,"Eutin, Stadt",16781,0.775371,5,9,3
"44",1055016,"Grömitz",6942,0.795926,5,10,3
"45",1055018,"Grube",982,0.765967,5,9,3
"46",1055021,"Heiligenhafen, Stadt",9139,0.777263,5,9,3
"47",1055025,"Kellenhusen (Ostsee)",1019,0.805529,5,10,3
"48",1055028,"Malente",10453,0.772801,5,9,3
"49",1055032,"Neustadt in Holstein, Stadt",15012,0.752224,5,9,3
"50",1055033,"Oldenburg in Holstein, Stadt",9774,0.748931,5,9,3
"51",1055035,"Ratekau",15193,0.723193,4,8,2
"52",1055040,"Stockelsdorf",16554,0.688356,4,8,2
"53",1055041,"Süsel",5191,0.754483,5,9,3
"54",1055042,"Timmendorfer Strand",8792,0.745416,5,9,3
"55",1055044,"Scharbeutz",10784,0.749434,5,9,3
"56",1055046,"Fehmarn, Stadt",12410,0.750113,5,9,3
"57",1055943,"Oldenburg-Land",9233,0.758052,5,9,3
"58",1055946,"Lensahn",8514,0.757701,5,9,3
"59",1055991,"Ostholstein-Mitte",8851,0.752492,5,9,3
"60",1056002,"Barmstedt, Stadt",10108,0.55876,3,5,2
"61",1056005,"Bönningstedt",4466,0.480047,2,3,2
"62",1056015,"Elmshorn, Stadt",47907,0.588737,3,6,2
"63",1056018,"Halstenbek",17085,0.468379,2,3,2
"64",1056021,"Hasloh",3479,0.467229,2,3,2
"65",1056025,"Helgoland",1356,0.403915,1,2,1
"66",1056039,"Pinneberg, Stadt",42002,0.546479,3,5,2
"67",1056041,"Quickborn, Stadt",20443,0.503317,2,4,2
"68",1056043,"Rellingen",13912,0.468802,2,3,2
"69",1056044,"Schenefeld, Stadt",18779,0.490919,2,4,2
"70",1056048,"Tornesch, Stadt",12814,0.492232,2,4,2
"71",1056049,"Uetersen, Stadt",17968,0.54192,3,5,2
"72",1056050,"Wedel, Stadt",32574,0.530718,3,5,2
"73",1056916,"Elmshorn-Land",12618,0.493758,2,4,2
"74",1056928,"Haseldorf",4128,0.482304,2,3,2
"75",1056936,"Hörnerkirchen",3977,0.536676,3,5,2
"76",1056942,"Moorrege",18841,0.508211,2,4,2
"77",1056960,"Rantzau",8474,0.506235,2,4,2
"78",1056987,"Pinnau",13156,0.485354,2,4,2
"79",1057001,"Ascheberg (Holstein)",3012,0.725024,5,9,3
"80",1057008,"Bönebüttel",2045,0.648959,4,7,2
"81",1057009,"Bösdorf",1326,0.71234,4,8,2
"82",1057057,"Plön, Stadt",8722,0.797437,5,10,3
"83",1057062,"Preetz, Stadt",15671,0.716452,4,8,2
"84",1057091,"Schwentinental, Stadt",13369,0.64393,4,7,2
"85",1057927,"Amt Lütjenburg",15473,0.748375,5,9,3
"86",1057939,"Großer Plöner See",7820,0.727564,5,9,3
"87",1057947,"Preetz-Land",9436,0.681399,4,8,2
"88",1057955,"Probstei",21333,0.71542,4,8,2
"89",1057975,"Selent/ Schlesen",5485,0.704502,4,8,2
"90",1057982,"Schrevenborn",18560,0.670608,4,8,2
"91",1057985,"Bokhorst-Wankendorf",7978,0.697118,4,8,2
"92",1058005,"Altenholz",9872,0.576841,3,6,2
"93",1058034,"Büdelsdorf, Stadt",9991,0.623736,4,7,2
"94",1058043,"Eckernförde, Stadt",21784,0.678304,4,8,2
"95",1058092,"Kronshagen",11731,0.605035,3,6,2
"96",1058135,"Rendsburg, Stadt",27266,0.723402,5,9,3
"97",1058169,"Wasbek",2239,0.616942,4,7,2
"98",1058903,"Achterwehr",11067,0.603576,3,6,2
"99",1058922,"Dänischenhagen",9038,0.598132,3,6,2
"100",1058924,"Dänischer Wohld",16455,0.60375,3,6,2
"101",1058930,"Flintbek",8078,0.603249,3,6,2
"102",1058933,"Fockbek",10644,0.606074,3,6,2
"103",1058947,"Hohner Harde",8612,0.636283,4,7,2
"104",1058953,"Jevenstedt",11485,0.618843,4,7,2
"105",1058959,"Molfsee",8586,0.566301,3,5,2
"106",1058964,"Nortorfer  Land",18248,0.619604,4,7,2
"107",1058988,"Eiderkanal",12639,0.605995,3,6,2
"108",1058989,"Bordesholm",14266,0.613877,4,7,2
"109",1058990,"Hüttener Berge",14245,0.629467,4,7,2
"110",1058993,"Schlei-Ostsee",18599,0.635644,4,7,2
"111",1058995,"Mittelholstein",23783,0.655526,4,7,2
"112",1059045,"Kappeln, Stadt",8687,0.805999,5,10,3
"113",1059075,"Schleswig, Stadt",24035,0.799066,5,10,3
"114",1059113,"Glücksburg (Ostsee), Stadt",5820,0.747947,5,9,3
"115",1059120,"Harrislee",11190,0.744811,5,9,3
"116",1059183,"Handewitt",10982,0.727203,5,9,3
"117",1059912,"Eggebek",8512,0.763027,5,9,3
"118",1059915,"Haddeby",8780,0.746853,5,9,3
"119",1059919,"Hürup",8579,0.721655,4,8,2
"120",1059920,"Kappeln-Land",1400,0.767297,5,9,3
"121",1059937,"Langballig",8004,0.7413,5,9,3
"122",1059940,"Oeversee",10147,0.750239,5,9,3
"123",1059949,"Amt Mittelangeln",9808,0.766477,5,9,3
"124",1059952,"Schafflund",12342,0.754247,5,9,3
"125",1059974,"Süderbrarup",11144,0.776222,5,9,3
"126",1059987,"Südangeln",13240,0.75246,5,9,3
"127",1059990,"Geltinger Bucht",12424,0.78654,5,9,3
"128",1059993,"Arensharde",13970,0.754001,5,9,3
"129",1059996,"Kropp-Stapelholm",16529,0.781764,5,9,3
"130",1060004,"Bad Bramstedt, Stadt",13759,0.624596,4,7,2
"131",1060005,"Bad Segeberg, Stadt",16971,0.600048,3,6,2
"132",1060019,"Ellerau",6051,0.573724,3,6,2
"133",1060039,"Henstedt-Ulzburg",27517,0.541738,3,5,2
"134",1060044,"Kaltenkirchen, Stadt",20145,0.60881,4,7,2
"135",1060063,"Norderstedt, Stadt",76030,0.538048,3,5,2
"136",1060092,"Wahlstedt, Stadt",9284,0.632682,4,7,2
"137",1060905,"Bad Bramstedt-Land",10818,0.601539,3,6,2
"138",1060924,"Bornhöved",10735,0.641187,4,7,2
"139",1060934,"Itzstedt",18812,0.496188,2,4,2
"140",1060943,"Kaltenkirchen-Land",10650,0.590271,3,6,2
"141",1060948,"Kisdorf",10702,0.559342,3,5,2
"142",1060953,"Leezen",8577,0.598058,3,6,2
"143",1060963,"Boostedt-Rickling",11644,0.605438,3,6,2
"144",1060986,"Trave-Land",19718,0.605128,3,6,2
"145",1061029,"Glückstadt, Stadt",11150,0.71165,4,8,2
"146",1061046,"Itzehoe, Stadt",31094,0.74139,5,9,3
"147",1061113,"Wilster, Stadt",4393,0.724271,5,9,3
"148",1061904,"Breitenburg",8328,0.68929,4,8,2
"149",1061934,"Horst-Herzhorn",15722,0.644643,4,7,2
"150",1061938,"Itzehoe-Land",10413,0.657781,4,7,2
"151",1061953,"Krempermarsch",9356,0.667614,4,8,2
"152",1061968,"Schenefeld",10507,0.681867,4,8,2
"153",1061979,"Wilstermarsch",6769,0.691207,4,8,2
"154",1061989,"Kellinghusen",22486,0.700086,4,8,2
"155",1062001,"Ahrensburg, Stadt",31602,0.392318,1,2,1
"156",1062004,"Bad Oldesloe, Stadt",24699,0.449177,2,3,2
"157",1062006,"Bargteheide, Stadt",15863,0.403114,1,2,1
"158",1062009,"Barsbüttel",12278,0.358158,1,1,1
"159",1062018,"Glinde, Stadt",17991,0.399968,1,2,1
"160",1062023,"Großhansdorf",9318,0.367005,1,1,1
"161",1062053,"Oststeinbek",8791,0.352348,1,1,1
"162",1062060,"Reinbek, Stadt",26710,0.369901,1,1,1
"163",1062061,"Reinfeld (Holstein), Stadt",8878,0.415088,1,2,1
"164",1062090,"Ammersbek",9669,0.364894,1,1,1
"165",1062907,"Bad Oldesloe-Land",11101,0.403531,1,2,1
"166",1062918,"Bargteheide-Land",14249,0.403329,1,2,1
"167",1062944,"Nordstormarn",10599,0.41466,1,2,1
"168",1062962,"Siek",10178,0.356331,1,1,1
"169",1062970,"Trittau",18338,0.393102,1,2,1
"170",2e+06,"Hamburg, Freie und Hansestadt",1762791,0.430008,1,2,1
