"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",1001000,"Flensburg, Stadt",84694,0.866758,5,10,3
"2",1002000,"Kiel, Landeshauptstadt",243148,0.734571,4,8,2
"3",1003000,"Lübeck, Hansestadt",214420,0.823586,5,10,3
"4",1004000,"Neumünster, Stadt",77588,0.85037,5,10,3
"5",1051011,"Brunsbüttel, Stadt",12642,0.799273,5,9,3
"6",1051044,"Heide, Stadt",21303,0.863372,5,10,3
"7",1051963,"Burg-St. Michaelisdonn",15915,0.807363,5,9,3
"8",1051966,"Marne-Nordsee",12937,0.810627,5,10,3
"9",1051969,"Eider",18704,0.825136,5,10,3
"10",1051972,"Heider Umland",15755,0.783077,5,9,3
"11",1051975,"Mitteldithmarschen",23057,0.819449,5,10,3
"12",1051978,"Büsum-Wesselburen",12372,0.845155,5,10,3
"13",1053032,"Geesthacht, Stadt",29676,0.654772,4,7,2
"14",1053083,"Lauenburg/ Elbe, Stadt",11277,0.716284,4,8,2
"15",1053090,"Mölln, Stadt",18622,0.706382,4,8,2
"16",1053100,"Ratzeburg, Stadt",14104,0.702981,4,8,2
"17",1053116,"Schwarzenbek, Stadt",15523,0.65533,4,7,2
"18",1053129,"Wentorf bei Hamburg",12221,0.571315,3,5,2
"19",1053908,"Berkenthin",8432,0.603276,3,6,2
"20",1053913,"Breitenfelde",6356,0.640343,4,7,2
"21",1053918,"Büchen",13632,0.651017,4,7,2
"22",1053923,"Hohe Elbgeest",19522,0.587926,3,5,2
"23",1053943,"Lütau",3926,0.653864,4,7,2
"24",1053958,"Lauenburgische Seen",13126,0.646904,4,7,2
"25",1053973,"Schwarzenbek-Land",9112,0.602449,3,6,2
"26",1053991,"Sandesneben-Nusse",15174,0.629425,3,6,2
"27",1054033,"Friedrichstadt, Stadt",2491,0.83142,5,10,3
"28",1054056,"Husum, Stadt",22215,0.792805,5,9,3
"29",1054108,"Reußenköge",325,0.762772,5,9,3
"30",1054138,"Tönning, Stadt",4852,0.80203,5,9,3
"31",1054168,"Sylt",13409,0.686614,4,7,2
"32",1054917,"Eiderstedt",11237,0.786156,5,9,3
"33",1054939,"Landschaft Sylt",4304,0.757768,5,9,3
"34",1054953,"Viöl",9082,0.762141,5,9,3
"35",1054959,"Pellworm",1408,0.74915,5,9,3
"36",1054988,"Föhr-Amrum",10535,0.717707,4,8,2
"37",1054989,"Südtondern",39185,0.756669,5,9,3
"38",1054992,"Nordsee-Treene",22917,0.771313,5,9,3
"39",1054994,"Mittleres Nordfriesland",20243,0.773135,5,9,3
"40",1055001,"Ahrensbök",8248,0.76234,5,9,3
"41",1055004,"Bad Schwartau, Stadt",19817,0.726623,4,8,2
"42",1055010,"Dahme",1301,0.853167,5,10,3
"43",1055012,"Eutin, Stadt",16781,0.792173,5,9,3
"44",1055016,"Grömitz",6942,0.81889,5,10,3
"45",1055018,"Grube",982,0.776768,5,9,3
"46",1055021,"Heiligenhafen, Stadt",9139,0.815873,5,10,3
"47",1055025,"Kellenhusen (Ostsee)",1019,0.844838,5,10,3
"48",1055028,"Malente",10453,0.795673,5,9,3
"49",1055032,"Neustadt in Holstein, Stadt",15012,0.788392,5,9,3
"50",1055033,"Oldenburg in Holstein, Stadt",9774,0.782808,5,9,3
"51",1055035,"Ratekau",15193,0.742955,5,9,3
"52",1055040,"Stockelsdorf",16554,0.712382,4,8,2
"53",1055041,"Süsel",5191,0.772225,5,9,3
"54",1055042,"Timmendorfer Strand",8792,0.779333,5,9,3
"55",1055044,"Scharbeutz",10784,0.76965,5,9,3
"56",1055046,"Fehmarn, Stadt",12410,0.780357,5,9,3
"57",1055943,"Oldenburg-Land",9233,0.78194,5,9,3
"58",1055946,"Lensahn",8514,0.790524,5,9,3
"59",1055991,"Ostholstein-Mitte",8851,0.779429,5,9,3
"60",1056002,"Barmstedt, Stadt",10108,0.57897,3,5,2
"61",1056005,"Bönningstedt",4466,0.522735,2,4,2
"62",1056015,"Elmshorn, Stadt",47907,0.608102,3,6,2
"63",1056018,"Halstenbek",17085,0.499363,2,3,2
"64",1056021,"Hasloh",3479,0.514817,2,4,2
"65",1056025,"Helgoland",1356,0.442348,1,2,1
"66",1056039,"Pinneberg, Stadt",42002,0.565451,3,5,2
"67",1056041,"Quickborn, Stadt",20443,0.533351,2,4,2
"68",1056043,"Rellingen",13912,0.498215,2,3,2
"69",1056044,"Schenefeld, Stadt",18779,0.524856,2,4,2
"70",1056048,"Tornesch, Stadt",12814,0.531991,2,4,2
"71",1056049,"Uetersen, Stadt",17968,0.571569,3,5,2
"72",1056050,"Wedel, Stadt",32574,0.569649,3,5,2
"73",1056916,"Elmshorn-Land",12618,0.532344,2,4,2
"74",1056928,"Haseldorf",4128,0.522566,2,4,2
"75",1056936,"Hörnerkirchen",3977,0.56917,3,5,2
"76",1056942,"Moorrege",18841,0.544016,2,4,2
"77",1056960,"Rantzau",8474,0.540216,2,4,2
"78",1056987,"Pinnau",13156,0.518284,2,4,2
"79",1057001,"Ascheberg (Holstein)",3012,0.730928,4,8,2
"80",1057008,"Bönebüttel",2045,0.671024,4,7,2
"81",1057009,"Bösdorf",1326,0.735786,4,8,2
"82",1057057,"Plön, Stadt",8722,0.814268,5,10,3
"83",1057062,"Preetz, Stadt",15671,0.724947,4,8,2
"84",1057091,"Schwentinental, Stadt",13369,0.653217,4,7,2
"85",1057927,"Amt Lütjenburg",15473,0.757681,5,9,3
"86",1057939,"Großer Plöner See",7820,0.735384,4,8,2
"87",1057947,"Preetz-Land",9436,0.690083,4,8,2
"88",1057955,"Probstei",21333,0.720023,4,8,2
"89",1057975,"Selent/ Schlesen",5485,0.698561,4,8,2
"90",1057982,"Schrevenborn",18560,0.669818,4,7,2
"91",1057985,"Bokhorst-Wankendorf",7978,0.704045,4,8,2
"92",1058005,"Altenholz",9872,0.598887,3,6,2
"93",1058034,"Büdelsdorf, Stadt",9991,0.642554,4,7,2
"94",1058043,"Eckernförde, Stadt",21784,0.687555,4,8,2
"95",1058092,"Kronshagen",11731,0.633548,3,6,2
"96",1058135,"Rendsburg, Stadt",27266,0.725537,4,8,2
"97",1058169,"Wasbek",2239,0.627104,3,6,2
"98",1058903,"Achterwehr",11067,0.622517,3,6,2
"99",1058922,"Dänischenhagen",9038,0.607689,3,6,2
"100",1058924,"Dänischer Wohld",16455,0.624959,3,6,2
"101",1058930,"Flintbek",8078,0.623126,3,6,2
"102",1058933,"Fockbek",10644,0.621744,3,6,2
"103",1058947,"Hohner Harde",8612,0.65611,4,7,2
"104",1058953,"Jevenstedt",11485,0.629518,3,6,2
"105",1058959,"Molfsee",8586,0.586871,3,5,2
"106",1058964,"Nortorfer  Land",18248,0.636827,3,6,2
"107",1058988,"Eiderkanal",12639,0.627304,3,6,2
"108",1058989,"Bordesholm",14266,0.628068,3,6,2
"109",1058990,"Hüttener Berge",14245,0.643496,4,7,2
"110",1058993,"Schlei-Ostsee",18599,0.659761,4,7,2
"111",1058995,"Mittelholstein",23783,0.671974,4,7,2
"112",1059045,"Kappeln, Stadt",8687,0.861004,5,10,3
"113",1059075,"Schleswig, Stadt",24035,0.861988,5,10,3
"114",1059113,"Glücksburg (Ostsee), Stadt",5820,0.804013,5,9,3
"115",1059120,"Harrislee",11190,0.80448,5,9,3
"116",1059183,"Handewitt",10982,0.759005,5,9,3
"117",1059912,"Eggebek",8512,0.800068,5,9,3
"118",1059915,"Haddeby",8780,0.769459,5,9,3
"119",1059919,"Hürup",8579,0.765206,5,9,3
"120",1059920,"Kappeln-Land",1400,0.811498,5,10,3
"121",1059937,"Langballig",8004,0.779302,5,9,3
"122",1059940,"Oeversee",10147,0.799772,5,9,3
"123",1059949,"Amt Mittelangeln",9808,0.805524,5,9,3
"124",1059952,"Schafflund",12342,0.791054,5,9,3
"125",1059974,"Süderbrarup",11144,0.831591,5,10,3
"126",1059987,"Südangeln",13240,0.785797,5,9,3
"127",1059990,"Geltinger Bucht",12424,0.828318,5,10,3
"128",1059993,"Arensharde",13970,0.787863,5,9,3
"129",1059996,"Kropp-Stapelholm",16529,0.826873,5,10,3
"130",1060004,"Bad Bramstedt, Stadt",13759,0.635976,3,6,2
"131",1060005,"Bad Segeberg, Stadt",16971,0.59358,3,5,2
"132",1060019,"Ellerau",6051,0.558862,3,5,2
"133",1060039,"Henstedt-Ulzburg",27517,0.543687,2,4,2
"134",1060044,"Kaltenkirchen, Stadt",20145,0.607235,3,6,2
"135",1060063,"Norderstedt, Stadt",76030,0.546395,2,4,2
"136",1060092,"Wahlstedt, Stadt",9284,0.629588,3,6,2
"137",1060905,"Bad Bramstedt-Land",10818,0.609056,3,6,2
"138",1060924,"Bornhöved",10735,0.625936,3,6,2
"139",1060934,"Itzstedt",18812,0.510981,2,3,2
"140",1060943,"Kaltenkirchen-Land",10650,0.589005,3,5,2
"141",1060948,"Kisdorf",10702,0.563346,3,5,2
"142",1060953,"Leezen",8577,0.590991,3,5,2
"143",1060963,"Boostedt-Rickling",11644,0.616336,3,6,2
"144",1060986,"Trave-Land",19718,0.606722,3,6,2
"145",1061029,"Glückstadt, Stadt",11150,0.720556,4,8,2
"146",1061046,"Itzehoe, Stadt",31094,0.731651,4,8,2
"147",1061113,"Wilster, Stadt",4393,0.718416,4,8,2
"148",1061904,"Breitenburg",8328,0.696145,4,8,2
"149",1061934,"Horst-Herzhorn",15722,0.658116,4,7,2
"150",1061938,"Itzehoe-Land",10413,0.663121,4,7,2
"151",1061953,"Krempermarsch",9356,0.668848,4,7,2
"152",1061968,"Schenefeld",10507,0.683591,4,7,2
"153",1061979,"Wilstermarsch",6769,0.686843,4,7,2
"154",1061989,"Kellinghusen",22486,0.696138,4,8,2
"155",1062001,"Ahrensburg, Stadt",31602,0.43396,1,2,1
"156",1062004,"Bad Oldesloe, Stadt",24699,0.481625,2,3,2
"157",1062006,"Bargteheide, Stadt",15863,0.440556,1,2,1
"158",1062009,"Barsbüttel",12278,0.402154,1,1,1
"159",1062018,"Glinde, Stadt",17991,0.434162,1,2,1
"160",1062023,"Großhansdorf",9318,0.410109,1,1,1
"161",1062053,"Oststeinbek",8791,0.397426,1,1,1
"162",1062060,"Reinbek, Stadt",26710,0.409181,1,1,1
"163",1062061,"Reinfeld (Holstein), Stadt",8878,0.448865,1,2,1
"164",1062090,"Ammersbek",9669,0.402576,1,1,1
"165",1062907,"Bad Oldesloe-Land",11101,0.441941,1,2,1
"166",1062918,"Bargteheide-Land",14249,0.444906,1,2,1
"167",1062944,"Nordstormarn",10599,0.452025,1,2,1
"168",1062962,"Siek",10178,0.400878,1,1,1
"169",1062970,"Trittau",18338,0.432578,1,2,1
"170",2e+06,"Hamburg, Freie und Hansestadt",1762791,0.463654,2,3,2
"171",3101000,"Braunschweig, Stadt",248502,0.463557,2,3,2
"172",3102000,"Salzgitter, Stadt",98966,0.690743,4,8,2
"173",3103000,"Wolfsburg, Stadt",123027,0.354159,1,1,1
"174",3151009,"Gifhorn, Stadt",41617,0.624947,3,6,2
"175",3151025,"Sassenburg",11208,0.578657,3,5,2
"176",3151040,"Wittingen, Stadt",11501,0.602767,3,6,2
"177",3151901,"Boldecker Land",9817,0.528832,2,4,2
"178",3151902,"Brome",15598,0.554473,2,4,2
"179",3151903,"Hankensbüttel",9020,0.623616,3,6,2
"180",3151904,"Isenbüttel",15363,0.543554,2,4,2
"181",3151905,"Meinersen",20370,0.607135,3,6,2
"182",3151906,"Papenteich",23782,0.544561,2,4,2
"183",3151907,"Wesendorf",14265,0.631872,3,6,2
"184",3152001,"Adelebsen, Flecken",6499,0.529903,2,4,2
"185",3152004,"Bovenden, Flecken",13403,0.540739,2,4,2
"186",3152007,"Duderstadt, Stadt",20702,0.587583,3,5,2
"187",3152009,"Friedland",9198,0.627712,3,6,2
"188",3152011,"Gleichen",9029,0.526091,2,4,2
"189",3152012,"Göttingen, Stadt",117665,0.619181,3,6,2
"190",3152016,"Hann. Münden, Stadt",23711,0.585417,3,5,2
"191",3152021,"Rosdorf",11806,0.565575,3,5,2
"192",3152026,"Staufenberg",7861,0.535902,2,4,2
"193",3152901,"Dransfeld",9325,0.519276,2,4,2
"194",3152902,"Gieboldehausen",13844,0.557272,3,5,2
"195",3152903,"Radolfshausen",7177,0.541558,2,4,2
"196",3153002,"Bad Harzburg, Stadt",21619,0.749538,5,9,3
"197",3153007,"Langelsheim, Stadt",11786,0.711454,4,8,2
