"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",1001000,"Flensburg, Stadt",84694,0.842958,5,10,3
"2",1002000,"Kiel, Landeshauptstadt",243148,0.686351,4,7,2
"3",1003000,"Lübeck, Hansestadt",214420,0.789493,5,9,3
"4",1004000,"Neumünster, Stadt",77588,0.835354,5,10,3
"5",1051011,"Brunsbüttel, Stadt",12642,0.782376,5,9,3
"6",1051044,"Heide, Stadt",21303,0.853243,5,10,3
"7",1051963,"Burg-St. Michaelisdonn",15915,0.790724,5,9,3
"8",1051966,"Marne-Nordsee",12937,0.802921,5,10,3
"9",1051969,"Eider",18704,0.810069,5,10,3
"10",1051972,"Heider Umland",15755,0.771788,5,9,3
"11",1051975,"Mitteldithmarschen",23057,0.797019,5,9,3
"12",1051978,"Büsum-Wesselburen",12372,0.830888,5,10,3
"13",1053032,"Geesthacht, Stadt",29676,0.656944,3,6,2
"14",1053083,"Lauenburg/ Elbe, Stadt",11277,0.718589,4,8,2
"15",1053090,"Mölln, Stadt",18622,0.694254,4,7,2
"16",1053100,"Ratzeburg, Stadt",14104,0.69146,4,7,2
"17",1053116,"Schwarzenbek, Stadt",15523,0.650871,3,6,2
"18",1053129,"Wentorf bei Hamburg",12221,0.574624,2,4,2
"19",1053908,"Berkenthin",8432,0.600466,3,5,2
"20",1053913,"Breitenfelde",6356,0.632178,3,6,2
"21",1053918,"Büchen",13632,0.642531,3,6,2
"22",1053923,"Hohe Elbgeest",19522,0.584572,3,5,2
"23",1053943,"Lütau",3926,0.650174,3,6,2
"24",1053958,"Lauenburgische Seen",13126,0.632531,3,6,2
"25",1053973,"Schwarzenbek-Land",9112,0.6029,3,5,2
"26",1053991,"Sandesneben-Nusse",15174,0.621668,3,6,2
"27",1054033,"Friedrichstadt, Stadt",2491,0.799253,5,10,3
"28",1054056,"Husum, Stadt",22215,0.768891,5,9,3
"29",1054108,"Reußenköge",325,0.725881,4,8,2
"30",1054138,"Tönning, Stadt",4852,0.770996,5,9,3
"31",1054168,"Sylt",13409,0.654741,3,6,2
"32",1054917,"Eiderstedt",11237,0.763041,5,9,3
"33",1054939,"Landschaft Sylt",4304,0.741802,5,9,3
"34",1054953,"Viöl",9082,0.743087,5,9,3
"35",1054959,"Pellworm",1408,0.730132,4,8,2
"36",1054988,"Föhr-Amrum",10535,0.690694,4,7,2
"37",1054989,"Südtondern",39185,0.743941,5,9,3
"38",1054992,"Nordsee-Treene",22917,0.741636,5,9,3
"39",1054994,"Mittleres Nordfriesland",20243,0.756588,5,9,3
"40",1055001,"Ahrensbök",8248,0.749262,5,9,3
"41",1055004,"Bad Schwartau, Stadt",19817,0.719896,4,8,2
"42",1055010,"Dahme",1301,0.825657,5,10,3
"43",1055012,"Eutin, Stadt",16781,0.775223,5,9,3
"44",1055016,"Grömitz",6942,0.800916,5,10,3
"45",1055018,"Grube",982,0.757791,5,9,3
"46",1055021,"Heiligenhafen, Stadt",9139,0.804819,5,10,3
"47",1055025,"Kellenhusen (Ostsee)",1019,0.828483,5,10,3
"48",1055028,"Malente",10453,0.780522,5,9,3
"49",1055032,"Neustadt in Holstein, Stadt",15012,0.765219,5,9,3
"50",1055033,"Oldenburg in Holstein, Stadt",9774,0.76633,5,9,3
"51",1055035,"Ratekau",15193,0.726306,4,8,2
"52",1055040,"Stockelsdorf",16554,0.702235,4,8,2
"53",1055041,"Süsel",5191,0.756819,5,9,3
"54",1055042,"Timmendorfer Strand",8792,0.762424,5,9,3
"55",1055044,"Scharbeutz",10784,0.744051,5,9,3
"56",1055046,"Fehmarn, Stadt",12410,0.770844,5,9,3
"57",1055943,"Oldenburg-Land",9233,0.765701,5,9,3
"58",1055946,"Lensahn",8514,0.764886,5,9,3
"59",1055991,"Ostholstein-Mitte",8851,0.757744,5,9,3
"60",1056002,"Barmstedt, Stadt",10108,0.566445,2,4,2
"61",1056005,"Bönningstedt",4466,0.497623,2,3,2
"62",1056015,"Elmshorn, Stadt",47907,0.587561,3,5,2
"63",1056018,"Halstenbek",17085,0.492252,1,2,1
"64",1056021,"Hasloh",3479,0.502656,2,3,2
"65",1056025,"Helgoland",1356,0.372756,1,1,1
"66",1056039,"Pinneberg, Stadt",42002,0.549546,2,4,2
"67",1056041,"Quickborn, Stadt",20443,0.522204,2,3,2
"68",1056043,"Rellingen",13912,0.48805,1,2,1
"69",1056044,"Schenefeld, Stadt",18779,0.513371,2,3,2
"70",1056048,"Tornesch, Stadt",12814,0.522909,2,3,2
"71",1056049,"Uetersen, Stadt",17968,0.563683,2,4,2
"72",1056050,"Wedel, Stadt",32574,0.54907,2,4,2
"73",1056916,"Elmshorn-Land",12618,0.521947,2,3,2
"74",1056928,"Haseldorf",4128,0.50562,2,3,2
"75",1056936,"Hörnerkirchen",3977,0.551673,2,4,2
"76",1056942,"Moorrege",18841,0.52836,2,3,2
"77",1056960,"Rantzau",8474,0.530471,2,3,2
"78",1056987,"Pinnau",13156,0.500264,2,3,2
"79",1057001,"Ascheberg (Holstein)",3012,0.707501,4,8,2
"80",1057008,"Bönebüttel",2045,0.648167,3,6,2
"81",1057009,"Bösdorf",1326,0.713025,4,8,2
"82",1057057,"Plön, Stadt",8722,0.805438,5,10,3
"83",1057062,"Preetz, Stadt",15671,0.711656,4,8,2
"84",1057091,"Schwentinental, Stadt",13369,0.643271,3,6,2
"85",1057927,"Amt Lütjenburg",15473,0.733268,4,8,2
"86",1057939,"Großer Plöner See",7820,0.716018,4,8,2
"87",1057947,"Preetz-Land",9436,0.667502,4,7,2
"88",1057955,"Probstei",21333,0.702784,4,8,2
"89",1057975,"Selent/ Schlesen",5485,0.686779,4,7,2
"90",1057982,"Schrevenborn",18560,0.656948,3,6,2
"91",1057985,"Bokhorst-Wankendorf",7978,0.686621,4,7,2
"92",1058005,"Altenholz",9872,0.630441,3,6,2
"93",1058034,"Büdelsdorf, Stadt",9991,0.672839,4,7,2
"94",1058043,"Eckernförde, Stadt",21784,0.709318,4,8,2
"95",1058092,"Kronshagen",11731,0.654761,3,6,2
"96",1058135,"Rendsburg, Stadt",27266,0.751356,5,9,3
"97",1058169,"Wasbek",2239,0.645735,3,6,2
"98",1058903,"Achterwehr",11067,0.640552,3,6,2
"99",1058922,"Dänischenhagen",9038,0.626567,3,6,2
"100",1058924,"Dänischer Wohld",16455,0.64514,3,6,2
"101",1058930,"Flintbek",8078,0.64589,3,6,2
"102",1058933,"Fockbek",10644,0.648244,3,6,2
"103",1058947,"Hohner Harde",8612,0.673753,4,7,2
"104",1058953,"Jevenstedt",11485,0.65836,4,7,2
"105",1058959,"Molfsee",8586,0.610034,3,5,2
"106",1058964,"Nortorfer  Land",18248,0.654503,3,6,2
