"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",9161000,"Ingolstadt",131002,0.261897,1,1,1
"2",9162000,"München, Landeshauptstadt",1429584,0.158069,1,1,1
"3",9163000,"Rosenheim",60889,0.471911,3,5,2
"4",9171111,"Altötting, Stadt",12633,0.456066,2,4,2
"5",9171112,"Burghausen, Stadt",17824,0.408863,1,2,1
"6",9171113,"Burgkirchen a.d.Alz",10202,0.443393,2,3,2
"7",9171117,"Garching a.d.Alz",8494,0.452312,2,4,2
"8",9171118,"Haiming",2443,0.406109,1,2,1
"9",9171125,"Neuötting, Stadt",8471,0.465236,2,4,2
"10",9171127,"Pleiskirchen",2390,0.440811,2,3,2
"11",9171131,"Teising",1902,0.437181,2,3,2
"12",9171132,"Töging a.Inn, Stadt",9124,0.438437,2,3,2
"13",9171133,"Tüßling, Markt",3241,0.43673,2,3,2
"14",9171137,"Winhöring",4665,0.419707,2,3,2
"15",9171901,"Emmerting (VGem)",6426,0.401412,1,2,1
"16",9171902,"Kirchweidach (VGem)",5386,0.430029,2,3,2
"17",9171903,"Marktl (VGem)",3656,0.418437,1,2,1
"18",9171904,"Reischach (VGem)",4973,0.430345,2,3,2
"19",9171906,"Unterneukirchen (VGem)",5635,0.428491,2,3,2
"20",9172111,"Ainring",9634,0.601199,5,9,3
"21",9172112,"Anger",4444,0.599001,5,9,3
"22",9172114,"Bad Reichenhall, GKSt",17327,0.612449,5,9,3
"23",9172115,"Bayerisch Gmain",3045,0.614036,5,9,3
"24",9172116,"Berchtesgaden, Markt",7781,0.585547,5,9,3
"25",9172117,"Bischofswiesen",7520,0.595679,5,9,3
"26",9172118,"Freilassing, Stadt",16194,0.619886,5,10,3
"27",9172122,"Laufen, Stadt",6852,0.633169,5,10,3
"28",9172124,"Marktschellenberg, Markt",1750,0.608192,5,9,3
"29",9172128,"Piding",5328,0.590456,5,9,3
"30",9172129,"Ramsau b.Berchtesgaden",1742,0.60617,5,9,3
"31",9172130,"Saaldorf-Surheim",5360,0.585471,5,9,3
"32",9172131,"Schneizlreuth",1327,0.577836,4,8,2
"33",9172132,"Schönau a.Königssee",5423,0.584435,5,9,3
"34",9172134,"Teisendorf, Markt",9249,0.583625,5,9,3
"35",9173111,"Bad Heilbrunn",3802,0.381892,1,2,1
"36",9173112,"Bad Tölz, Stadt",18185,0.399368,1,2,1
"37",9173118,"Dietramszell",5370,0.398515,1,2,1
"38",9173120,"Egling",5400,0.38257,1,2,1
"39",9173123,"Eurasburg",4277,0.368025,1,1,1
"40",9173124,"Gaißach",3061,0.397752,1,2,1
"41",9173126,"Geretsried, Stadt",24069,0.363449,1,1,1
"42",9173130,"Icking",3714,0.397016,1,2,1
"43",9173131,"Jachenau",841,0.445923,2,3,2
"44",9173134,"Königsdorf",3006,0.370414,1,1,1
"45",9173135,"Lenggries",9835,0.414019,1,2,1
"46",9173137,"Münsing",4230,0.37385,1,2,1
"47",9173145,"Wackersberg",3493,0.419399,1,2,1
"48",9173147,"Wolfratshausen, Stadt",18122,0.348305,1,1,1
"49",9173907,"Benediktbeuern (VGem)",5670,0.395821,1,2,1
"50",9173908,"Kochel a.See (VGem)",5221,0.413268,1,2,1
"51",9173909,"Reichersbeuern (VGem)",5044,0.377309,1,2,1
"52",9174111,"Altomünster, Markt",7678,0.411573,1,2,1
"53",9174113,"Bergkirchen",7705,0.363949,1,1,1
"54",9174115,"Dachau, GKSt",45985,0.371459,1,2,1
"55",9174118,"Erdweg",5792,0.375791,1,2,1
"56",9174121,"Haimhausen",5237,0.356265,1,1,1
"57",9174122,"Hebertshausen",5424,0.359474,1,1,1
"58",9174126,"Karlsfeld",19321,0.343259,1,1,1
"59",9174131,"Markt Indersdorf, Markt",9793,0.353664,1,1,1
"60",9174136,"Petershausen",6286,0.359696,1,1,1
"61",9174141,"Röhrmoos",6267,0.384379,1,2,1
"62",9174143,"Schwabhausen",6318,0.353341,1,1,1
"63",9174147,"Hilgertshausen-Tandern",3266,0.38592,1,2,1
"64",9174150,"Vierkirchen",4485,0.36608,1,1,1
"65",9174151,"Weichs",3318,0.363944,1,1,1
"66",9174910,"Odelzhausen (VGem)",9404,0.372919,1,2,1
"67",9175111,"Anzing",4020,0.248266,1,1,1
"68",9175115,"Ebersberg, Stadt",11625,0.263286,1,1,1
"69",9175118,"Forstinning",3649,0.255898,1,1,1
"70",9175122,"Grafing b.München, Stadt",13369,0.271455,1,1,1
"71",9175123,"Hohenlinden",3046,0.264252,1,1,1
"72",9175124,"Kirchseeon, Markt",10054,0.274205,1,1,1
"73",9175127,"Markt Schwaben, Markt",12884,0.255116,1,1,1
"74",9175132,"Vaterstetten",22272,0.244493,1,1,1
"75",9175133,"Pliening",5293,0.223415,1,1,1
"76",9175135,"Poing",14449,0.210893,1,1,1
"77",9175137,"Steinhöring",4003,0.276163,1,1,1
"78",9175139,"Zorneding",9029,0.224054,1,1,1
"79",9175912,"Aßling (VGem)",7394,0.301126,1,1,1
"80",9175914,"Glonn (VGem)",13786,0.27075,1,1,1
"81",9176112,"Altmannstein, Markt",6848,0.371908,1,2,1
"82",9176114,"Beilngries, Stadt",8983,0.385341,1,2,1
"83",9176118,"Buxheim",3593,0.35955,1,1,1
"84",9176120,"Denkendorf",4621,0.380667,1,2,1
"85",9176121,"Dollnstein, Markt",2752,0.402304,1,2,1
"86",9176123,"Eichstätt, GKSt",13300,0.414283,1,2,1
"87",9176126,"Gaimersheim, Markt",11534,0.330601,1,1,1
"88",9176129,"Großmehring",6573,0.365339,1,1,1
