"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",9161000,"Ingolstadt",131002,0.317081,1,1,1
"2",9162000,"München, Landeshauptstadt",1429584,0.187338,1,1,1
"3",9163000,"Rosenheim",60889,0.527252,3,5,2
"4",9171111,"Altötting, Stadt",12633,0.497573,2,4,2
"5",9171112,"Burghausen, Stadt",17824,0.449965,1,2,1
"6",9171113,"Burgkirchen a.d.Alz",10202,0.492507,2,4,2
"7",9171117,"Garching a.d.Alz",8494,0.484547,2,4,2
"8",9171118,"Haiming",2443,0.441905,1,2,1
"9",9171125,"Neuötting, Stadt",8471,0.504342,3,5,2
"10",9171127,"Pleiskirchen",2390,0.472886,2,3,2
"11",9171131,"Teising",1902,0.476223,2,3,2
"12",9171132,"Töging a.Inn, Stadt",9124,0.479666,2,3,2
"13",9171133,"Tüßling, Markt",3241,0.476465,2,3,2
"14",9171137,"Winhöring",4665,0.45079,1,2,1
"15",9171901,"Emmerting (VGem)",6426,0.434995,1,2,1
"16",9171902,"Kirchweidach (VGem)",5386,0.462458,2,3,2
"17",9171903,"Marktl (VGem)",3656,0.445076,1,2,1
"18",9171904,"Reischach (VGem)",4973,0.45757,1,2,1
"19",9171906,"Unterneukirchen (VGem)",5635,0.462362,2,3,2
"20",9172111,"Ainring",9634,0.641134,5,9,3
"21",9172112,"Anger",4444,0.620366,4,8,2
"22",9172114,"Bad Reichenhall, GKSt",17327,0.648693,5,9,3
"23",9172115,"Bayerisch Gmain",3045,0.649511,5,9,3
"24",9172116,"Berchtesgaden, Markt",7781,0.613283,4,8,2
"25",9172117,"Bischofswiesen",7520,0.632381,5,9,3
"26",9172118,"Freilassing, Stadt",16194,0.647136,5,9,3
"27",9172122,"Laufen, Stadt",6852,0.659519,5,10,3
"28",9172124,"Marktschellenberg, Markt",1750,0.646991,5,9,3
"29",9172128,"Piding",5328,0.623816,5,9,3
"30",9172129,"Ramsau b.Berchtesgaden",1742,0.650542,5,9,3
"31",9172130,"Saaldorf-Surheim",5360,0.609038,4,8,2
"32",9172131,"Schneizlreuth",1327,0.636785,5,9,3
"33",9172132,"Schönau a.Königssee",5423,0.621093,4,8,2
"34",9172134,"Teisendorf, Markt",9249,0.609873,4,8,2
"35",9173111,"Bad Heilbrunn",3802,0.405167,1,2,1
"36",9173112,"Bad Tölz, Stadt",18185,0.415031,1,2,1
"37",9173118,"Dietramszell",5370,0.407191,1,2,1
"38",9173120,"Egling",5400,0.390892,1,2,1
"39",9173123,"Eurasburg",4277,0.383975,1,1,1
"40",9173124,"Gaißach",3061,0.403238,1,2,1
"41",9173126,"Geretsried, Stadt",24069,0.386442,1,1,1
"42",9173130,"Icking",3714,0.41871,1,2,1
"43",9173131,"Jachenau",841,0.463021,2,3,2
"44",9173134,"Königsdorf",3006,0.385596,1,1,1
"45",9173135,"Lenggries",9835,0.437901,1,2,1
"46",9173137,"Münsing",4230,0.384792,1,1,1
"47",9173145,"Wackersberg",3493,0.458686,2,3,2
"48",9173147,"Wolfratshausen, Stadt",18122,0.370919,1,1,1
"49",9173907,"Benediktbeuern (VGem)",5670,0.420268,1,2,1
"50",9173908,"Kochel a.See (VGem)",5221,0.430771,1,2,1
"51",9173909,"Reichersbeuern (VGem)",5044,0.396763,1,2,1
"52",9174111,"Altomünster, Markt",7678,0.428856,1,2,1
"53",9174113,"Bergkirchen",7705,0.379534,1,1,1
"54",9174115,"Dachau, GKSt",45985,0.380217,1,1,1
"55",9174118,"Erdweg",5792,0.391277,1,2,1
"56",9174121,"Haimhausen",5237,0.359193,1,1,1
"57",9174122,"Hebertshausen",5424,0.372866,1,1,1
"58",9174126,"Karlsfeld",19321,0.360086,1,1,1
"59",9174131,"Markt Indersdorf, Markt",9793,0.365636,1,1,1
"60",9174136,"Petershausen",6286,0.38167,1,1,1
"61",9174141,"Röhrmoos",6267,0.411764,1,2,1
"62",9174143,"Schwabhausen",6318,0.375174,1,1,1
"63",9174147,"Hilgertshausen-Tandern",3266,0.395449,1,2,1
"64",9174150,"Vierkirchen",4485,0.382692,1,1,1
"65",9174151,"Weichs",3318,0.377532,1,1,1
"66",9174910,"Odelzhausen (VGem)",9404,0.387794,1,1,1
"67",9175111,"Anzing",4020,0.218807,1,1,1
"68",9175115,"Ebersberg, Stadt",11625,0.256079,1,1,1
"69",9175118,"Forstinning",3649,0.237057,1,1,1
"70",9175122,"Grafing b.München, Stadt",13369,0.260048,1,1,1
"71",9175123,"Hohenlinden",3046,0.234489,1,1,1
"72",9175124,"Kirchseeon, Markt",10054,0.254557,1,1,1
"73",9175127,"Markt Schwaben, Markt",12884,0.233606,1,1,1
"74",9175132,"Vaterstetten",22272,0.239942,1,1,1
"75",9175133,"Pliening",5293,0.2074,1,1,1
"76",9175135,"Poing",14449,0.193287,1,1,1
"77",9175137,"Steinhöring",4003,0.267603,1,1,1
"78",9175139,"Zorneding",9029,0.209534,1,1,1
"79",9175912,"Aßling (VGem)",7394,0.287324,1,1,1
"80",9175914,"Glonn (VGem)",13786,0.252271,1,1,1
"81",9176112,"Altmannstein, Markt",6848,0.401632,1,2,1
"82",9176114,"Beilngries, Stadt",8983,0.422023,1,2,1
"83",9176118,"Buxheim",3593,0.396992,1,2,1
"84",9176120,"Denkendorf",4621,0.403226,1,2,1
"85",9176121,"Dollnstein, Markt",2752,0.438141,1,2,1
