"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",9161000,"Ingolstadt",131002,0.278633,1,1,1
"2",9162000,"München, Landeshauptstadt",1429584,0.110107,1,1,1
"3",9163000,"Rosenheim",60889,0.400519,2,3,2
"4",9171111,"Altötting, Stadt",12633,0.478931,3,6,2
"5",9171112,"Burghausen, Stadt",17824,0.417004,2,4,2
"6",9171113,"Burgkirchen a.d.Alz",10202,0.448825,3,5,2
"7",9171117,"Garching a.d.Alz",8494,0.454788,3,5,2
"8",9171118,"Haiming",2443,0.39646,2,3,2
"9",9171125,"Neuötting, Stadt",8471,0.485904,3,6,2
"10",9171127,"Pleiskirchen",2390,0.454086,3,5,2
"11",9171131,"Teising",1902,0.455257,3,5,2
"12",9171132,"Töging a.Inn, Stadt",9124,0.462312,3,5,2
"13",9171133,"Tüßling, Markt",3241,0.443277,3,5,2
"14",9171137,"Winhöring",4665,0.417535,2,4,2
"15",9171901,"Emmerting (VGem)",6426,0.382212,1,2,1
"16",9171902,"Kirchweidach (VGem)",5386,0.43241,2,4,2
"17",9171903,"Marktl (VGem)",3656,0.404388,2,3,2
"18",9171904,"Reischach (VGem)",4973,0.431884,2,4,2
"19",9171906,"Unterneukirchen (VGem)",5635,0.440002,3,5,2
"20",9172111,"Ainring",9634,0.556758,5,9,3
"21",9172112,"Anger",4444,0.543378,4,8,2
"22",9172114,"Bad Reichenhall, GKSt",17327,0.563934,5,9,3
"23",9172115,"Bayerisch Gmain",3045,0.565976,5,9,3
"24",9172116,"Berchtesgaden, Markt",7781,0.528805,4,8,2
"25",9172117,"Bischofswiesen",7520,0.567786,5,9,3
"26",9172118,"Freilassing, Stadt",16194,0.561859,5,9,3
"27",9172122,"Laufen, Stadt",6852,0.571419,5,9,3
"28",9172124,"Marktschellenberg, Markt",1750,0.548488,5,9,3
"29",9172128,"Piding",5328,0.543626,4,8,2
"30",9172129,"Ramsau b.Berchtesgaden",1742,0.562655,5,9,3
"31",9172130,"Saaldorf-Surheim",5360,0.533979,4,8,2
"32",9172131,"Schneizlreuth",1327,0.55913,5,9,3
"33",9172132,"Schönau a.Königssee",5423,0.55265,5,9,3
"34",9172134,"Teisendorf, Markt",9249,0.531066,4,8,2
"35",9173111,"Bad Heilbrunn",3802,0.347392,1,2,1
"36",9173112,"Bad Tölz, Stadt",18185,0.354792,1,2,1
"37",9173118,"Dietramszell",5370,0.346195,1,2,1
"38",9173120,"Egling",5400,0.339589,1,2,1
"39",9173123,"Eurasburg",4277,0.327687,1,1,1
"40",9173124,"Gaißach",3061,0.357165,1,2,1
"41",9173126,"Geretsried, Stadt",24069,0.318103,1,1,1
"42",9173130,"Icking",3714,0.332902,1,2,1
"43",9173131,"Jachenau",841,0.396043,2,3,2
"44",9173134,"Königsdorf",3006,0.311635,1,1,1
"45",9173135,"Lenggries",9835,0.366073,1,2,1
"46",9173137,"Münsing",4230,0.342097,1,2,1
"47",9173145,"Wackersberg",3493,0.402758,2,3,2
"48",9173147,"Wolfratshausen, Stadt",18122,0.303372,1,1,1
"49",9173907,"Benediktbeuern (VGem)",5670,0.343167,1,2,1
"50",9173908,"Kochel a.See (VGem)",5221,0.367761,1,2,1
"51",9173909,"Reichersbeuern (VGem)",5044,0.340846,1,2,1
"52",9174111,"Altomünster, Markt",7678,0.376919,1,2,1
"53",9174113,"Bergkirchen",7705,0.331144,1,2,1
"54",9174115,"Dachau, GKSt",45985,0.320264,1,1,1
"55",9174118,"Erdweg",5792,0.359468,1,2,1
"56",9174121,"Haimhausen",5237,0.311096,1,1,1
"57",9174122,"Hebertshausen",5424,0.325642,1,1,1
"58",9174126,"Karlsfeld",19321,0.300594,1,1,1
"59",9174131,"Markt Indersdorf, Markt",9793,0.320179,1,1,1
"60",9174136,"Petershausen",6286,0.321016,1,1,1
"61",9174141,"Röhrmoos",6267,0.362472,1,2,1
"62",9174143,"Schwabhausen",6318,0.32659,1,1,1
"63",9174147,"Hilgertshausen-Tandern",3266,0.372724,1,2,1
"64",9174150,"Vierkirchen",4485,0.341062,1,2,1
"65",9174151,"Weichs",3318,0.328899,1,1,1
"66",9174910,"Odelzhausen (VGem)",9404,0.338921,1,2,1
"67",9175111,"Anzing",4020,0.148927,1,1,1
"68",9175115,"Ebersberg, Stadt",11625,0.177172,1,1,1
"69",9175118,"Forstinning",3649,0.157679,1,1,1
"70",9175122,"Grafing b.München, Stadt",13369,0.176773,1,1,1
"71",9175123,"Hohenlinden",3046,0.167427,1,1,1
"72",9175124,"Kirchseeon, Markt",10054,0.165693,1,1,1
"73",9175127,"Markt Schwaben, Markt",12884,0.141439,1,1,1
"74",9175132,"Vaterstetten",22272,0.148335,1,1,1
"75",9175133,"Pliening",5293,0.166817,1,1,1
"76",9175135,"Poing",14449,0.122893,1,1,1
"77",9175137,"Steinhöring",4003,0.200503,1,1,1
"78",9175139,"Zorneding",9029,0.113618,1,1,1
"79",9175912,"Aßling (VGem)",7394,0.210252,1,1,1
"80",9175914,"Glonn (VGem)",13786,0.174884,1,1,1
"81",9176112,"Altmannstein, Markt",6848,0.341944,1,2,1
"82",9176114,"Beilngries, Stadt",8983,0.334622,1,2,1
"83",9176118,"Buxheim",3593,0.307526,1,1,1
"84",9176120,"Denkendorf",4621,0.32016,1,1,1
"85",9176121,"Dollnstein, Markt",2752,0.344623,1,2,1
"86",9176123,"Eichstätt, GKSt",13300,0.355767,1,2,1
"87",9176126,"Gaimersheim, Markt",11534,0.282197,1,1,1
"88",9176129,"Großmehring",6573,0.314524,1,1,1
"89",9176131,"Hepberg",2736,0.289571,1,1,1
"90",9176132,"Hitzhofen",2846,0.294538,1,1,1
"91",9176137,"Kinding, Markt",2558,0.305404,1,1,1
"92",9176138,"Kipfenberg, Markt",5638,0.316866,1,1,1
"93",9176139,"Kösching, Markt",9326,0.315183,1,1,1
"94",9176143,"Lenting",4813,0.304494,1,1,1
"95",9176148,"Mörnsheim, Markt",1537,0.374705,1,2,1
"96",9176161,"Stammham",3860,0.305288,1,1,1
"97",9176164,"Titting, Markt",2624,0.33186,1,2,1
"98",9176166,"Wellheim, Markt",2693,0.325761,1,1,1
"99",9176167,"Wettstetten",4835,0.269199,1,1,1
"100",9176915,"Eichstätt (VGem)",8262,0.331272,1,2,1
"101",9176916,"Eitensheim (VGem)",4593,0.2987,1,1,1
"102",9176918,"Nassenfels (VGem)",6145,0.304134,1,1,1
"103",9176919,"Pförring (VGem)",6519,0.311553,1,1,1
"104",9177113,"Bockhorn",3680,0.380105,1,2,1
"105",9177115,"Dorfen, Stadt",14171,0.399557,2,3,2
"106",9177117,"Erding, Stadt",35756,0.367948,1,2,1
"107",9177118,"Finsing",4337,0.344558,1,2,1
"108",9177119,"Forstern",3491,0.365476,1,2,1
"109",9177120,"Fraunberg",3509,0.378202,1,2,1
"110",9177123,"Isen, Markt",5629,0.373369,1,2,1
"111",9177127,"Lengdorf",2705,0.387854,1,2,1
"112",9177130,"Moosinning",5555,0.363332,1,2,1
"113",9177137,"Sankt Wolfgang",4404,0.411732,2,3,2
"114",9177139,"Taufkirchen (Vils)",9566,0.383603,1,2,1
"115",9177920,"Pastetten (VGem)",4055,0.361346,1,2,1
"116",9177921,"Hörlkofen (VGem)",6441,0.362723,1,2,1
"117",9177923,"Oberding (VGem)",8593,0.373566,1,2,1
"118",9177924,"Oberneuching (VGem)",4405,0.356855,1,2,1
"119",9177925,"Steinkirchen (VGem)",5121,0.383603,1,2,1
"120",9177926,"Wartenberg (VGem)",10421,0.361845,1,2,1
"121",9178116,"Au i.d.Hallertau, Markt",5773,0.335959,1,2,1
"122",9178120,"Eching",13403,0.261391,1,1,1
"123",9178122,"Rudelzhausen",3265,0.326166,1,1,1
"124",9178123,"Fahrenzhausen",4727,0.297111,1,1,1
"125",9178124,"Freising, GKSt",45857,0.305145,1,1,1
"126",9178130,"Hallbergmoos",10364,0.298992,1,1,1
"127",9178133,"Hohenkammer",2382,0.287044,1,1,1
"128",9178136,"Kirchdorf a.d.Amper",3002,0.310341,1,1,1
"129",9178137,"Kranzberg",4074,0.30393,1,1,1
"130",9178138,"Langenbach",3886,0.290699,1,1,1
"131",9178140,"Marzling",3142,0.310249,1,1,1
"132",9178143,"Moosburg a.d.Isar, Stadt",17654,0.330996,1,2,1
"133",9178144,"Nandlstadt, Markt",5097,0.343345,1,2,1
"134",9178145,"Neufahrn b.Freising",19216,0.285209,1,1,1
"135",9178927,"Allershausen (VGem)",7080,0.302461,1,1,1
"136",9178929,"Mauern (VGem)",8773,0.337465,1,2,1
"137",9178930,"Zolling (VGem)",12662,0.309505,1,1,1
"138",9179113,"Alling",3664,0.239486,1,1,1
"139",9179117,"Egenhofen",3316,0.292442,1,1,1
"140",9179118,"Eichenau",11744,0.242274,1,1,1
"141",9179119,"Emmering",6623,0.238479,1,1,1
"142",9179121,"Fürstenfeldbruck, GKSt",35163,0.260401,1,1,1
"143",9179123,"Germering, GKSt",38670,0.208622,1,1,1
"144",9179126,"Gröbenzell",19727,0.221718,1,1,1
"145",9179134,"Maisach",13413,0.247268,1,1,1
"146",9179138,"Moorenweis",3932,0.268696,1,1,1
"147",9179142,"Olching",26357,0.226051,1,1,1
"148",9179145,"Puchheim",20680,0.216586,1,1,1
"149",9179149,"Türkenfeld",3725,0.278591,1,1,1
"150",9179931,"Mammendorf (VGem)",16059,0.272023,1,1,1
"151",9179932,"Grafrath (VGem)",7205,0.265126,1,1,1
"152",9180112,"Bad Kohlgrub",2599,0.500421,4,7,2
"153",9180116,"Farchant",3624,0.423041,2,4,2
"154",9180117,"Garmisch-Partenkirchen, Markt",26319,0.439078,3,5,2
"155",9180118,"Grainau",3462,0.446368,3,5,2
"156",9180122,"Krün",1879,0.474681,3,6,2
"157",9180123,"Mittenwald, Markt",7325,0.473857,3,6,2
"158",9180124,"Murnau a.Staffelsee, Markt",11882,0.42868,2,4,2
"159",9180125,"Oberammergau",5122,0.470366,3,6,2
"160",9180126,"Oberau",3111,0.460974,3,5,2
"161",9180134,"Uffing a.Staffelsee",2991,0.454575,3,5,2
"162",9180136,"Wallgau",1434,0.475739,3,6,2
"163",9180933,"Saulgrub (VGem)",2736,0.47325,3,6,2
"164",9180935,"Unterammergau (VGem)",2294,0.469721,3,6,2
"165",9180936,"Ohlstadt (VGem)",6853,0.433617,3,5,2
"166",9180937,"Seehausen a.Staffelsee (VGem)",4300,0.484713,3,6,2
"167",9181113,"Denklingen",2553,0.362634,1,2,1
"168",9181114,"Dießen am Ammersee, Markt",10203,0.391172,2,3,2
"169",9181116,"Egling a.d.Paar",2244,0.391783,2,3,2
"170",9181122,"Geltendorf",5444,0.359028,1,2,1
"171",9181128,"Kaufering, Markt",10162,0.364461,1,2,1
"172",9181130,"Landsberg am Lech, GKSt",28432,0.393013,2,3,2
"173",9181132,"Penzing",3661,0.376215,1,2,1
"174",9181144,"Utting am Ammersee",4469,0.362406,1,2,1
"175",9181145,"Weil",3763,0.383921,1,2,1
"176",9181938,"Fuchstal (VGem)",5063,0.369694,1,2,1
"177",9181939,"Igling (VGem)",5763,0.400964,2,3,2
"178",9181940,"Prittriching (VGem)",4379,0.349668,1,2,1
"179",9181941,"Pürgen (VGem)",6209,0.379377,1,2,1
"180",9181942,"Reichling (VGem)",8817,0.387069,1,2,1
"181",9181943,"Schondorf a.Ammersee (VGem)",7703,0.353403,1,2,1
"182",9181944,"Windach (VGem)",7253,0.373814,1,2,1
"183",9182111,"Bad Wiessee",4777,0.346536,1,2,1
"184",9182112,"Bayrischzell",1566,0.391557,2,3,2
"185",9182114,"Fischbachau",5624,0.356252,1,2,1
"186",9182116,"Gmund a.Tegernsee",5912,0.358536,1,2,1
"187",9182119,"Hausham",8200,0.327625,1,1,1
"188",9182120,"Holzkirchen, Markt",16021,0.297634,1,1,1
"189",9182123,"Irschenberg",3197,0.393874,2,3,2
"190",9182124,"Kreuth",3522,0.438397,3,5,2
"191",9182125,"Miesbach, Stadt",11241,0.336777,1,2,1
"192",9182127,"Otterfing",4650,0.308565,1,1,1
"193",9182129,"Rottach-Egern",5625,0.287903,1,1,1
"194",9182131,"Schliersee, Markt",6826,0.346677,1,2,1
"195",9182132,"Tegernsee, Stadt",3647,0.353149,1,2,1
"196",9182133,"Valley",3122,0.345235,1,2,1
"197",9182134,"Waakirchen",5596,0.330092,1,2,1
"198",9182136,"Warngau",3810,0.348785,1,2,1
"199",9182137,"Weyarn",3437,0.350953,1,2,1
"200",9183112,"Ampfing",6248,0.532829,4,8,2
"201",9183113,"Aschau a.Inn",3168,0.528981,4,8,2
"202",9183114,"Buchbach, Markt",3084,0.564621,5,9,3
"203",9183119,"Haag i.OB, Markt",6321,0.50857,4,7,2
"204",9183127,"Mettenheim",3411,0.56115,5,9,3
"205",9183128,"Mühldorf a.Inn, Stadt",18305,0.559669,5,9,3
"206",9183135,"Obertaufkirchen",2448,0.564963,5,9,3
"207",9183144,"Schwindegg",3456,0.518284,4,7,2
"208",9183148,"Waldkraiburg, Stadt",22681,0.568927,5,9,3
"209",9183945,"Heldenstein (VGem)",3475,0.528387,4,8,2
"210",9183946,"Gars a.Inn (VGem)",5505,0.559477,5,9,3
"211",9183947,"Reichertsheim (VGem)",2985,0.552561,5,9,3
"212",9183948,"Kraiburg a.Inn (VGem)",6124,0.544197,4,8,2
"213",9183949,"Neumarkt-Sankt Veit (VGem)",7280,0.565753,5,9,3
"214",9183950,"Oberbergkirchen (VGem)",4424,0.560149,5,9,3
"215",9183951,"Polling (VGem)",4118,0.554908,5,9,3
"216",9183952,"Rohrbach (VGem)",3467,0.56915,5,9,3
"217",9183983,"Maitenbeth (VGem)",3796,0.517148,4,7,2
"218",9184112,"Aschheim",8512,0.029536,1,1,1
"219",9184113,"Baierbrunn",3132,0.063845,1,1,1
"220",9184114,"Brunnthal",5167,0.055942,1,1,1
"221",9184118,"Feldkirchen",7073,0.059584,1,1,1
"222",9184119,"Garching b.München, Stadt",16456,0.049204,1,1,1
"223",9184120,"Gräfelfing",13269,0.052112,1,1,1
"224",9184121,"Grasbrunn",6659,0.053564,1,1,1
"225",9184122,"Grünwald",11014,0.076313,1,1,1
"226",9184123,"Haar",19920,0.041458,1,1,1
"227",9184127,"Höhenkirchen-Siegertsbrunn",10478,0.038929,1,1,1
"228",9184129,"Hohenbrunn",8767,0.123941,1,1,1
"229",9184130,"Ismaning",16068,0.017635,1,1,1
